Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
1538	0	-518.2416	-500.1152	-18.12644	502239.9	8.066024	0.998207	0.999541	1.00046	1.00179	4.748971
1539	1	-522.4632	-503.2422	-19.22103	513141.5	10.62016	0.998226	0.999546	1.00045	1.00177	4.982868
1540	0	-509.7168	-492.1971	-17.51975	838390.2	8.910486	0.998612	0.999645	1.00035	1.00139	4.78175
1541	1	-508.5809	-496.898	-11.68287	760549.1	11.62416	0.998543	0.999627	1.00037	1.00146	4.283045
1542	0	-523.4701	-501.0557	-22.41443	572707.8	9.334082	0.998321	0.99957	1.00043	1.00168	5.333818
1543	1	-511.5025	-497.7171	-13.78534	660590.7	12.42746	0.998437	0.9996	1.0004	1.00156	4.436673
1544	0	-521.3845	-505.3058	-16.07872	999972.6	11.55383	0.998729	0.999675	1.00032	1.00127	4.664012
1545	1	-522.6046	-506.839	-15.76568	605914	10.81624	0.998368	0.999582	1.00042	1.00163	4.655713
1546	0	-533.631	-505.5385	-28.09244	667037.9	8.227728	0.998444	0.999602	1.0004	1.00156	5.986013
1547	1	-506.4266	-491.5448	-14.88178	577666.6	11.97699	0.998328	0.999572	1.00043	1.00167	4.545392
1548	0	-519.8136	-500.3607	-19.45294	441966.7	9.636962	0.998089	0.999511	1.00049	1.00191	5.021586
1549	1	-513.5219	-489.614	-23.90783	665014.9	10.52044	0.998442	0.999601	1.0004	1.00156	5.431755
1550	0	-517.2138	-501.0103	-16.20347	10049.93	10.59342	0.987349	0.996733	1.00321	1.01271	4.698961
1551	1	-531.137	-504.7852	-26.35177	850824.8	8.827828	0.998622	0.999648	1.00035	1.00138	5.775028
1552	0	-528.0463	-503.2625	-24.78377	498283.3	15.40431	0.9982	0.999539	1.00046	1.0018	4.965579
1553	1	-523.4545	-508.3867	-15.06774	724494.9	10.35952	0.998507	0.999618	1.00038	1.00149	4.590022
1554	0	-523.5218	-509.0634	-14.45839	921095.3	9.488982	0.998676	0.999661	1.00034	1.00132	4.493494
1555	1	-506.3557	-498.8378	-7.517887	731681.5	13.29282	0.998514	0.99962	1.00038	1.00149	3.921601
1556	0	-527.0334	-504.8382	-22.19521	665943.6	9.110963	0.998443	0.999602	1.0004	1.00156	5.309845
1557	1	-518.7509	-501.0309	-17.71996	878851.4	10.18101	0.998644	0.999653	1.00035	1.00136	4.847444
1558	0	-527.6753	-515.1836	-12.49171	380381.6	10.38292	0.99794	0.999473	1.00053	1.00206	4.342207
1559	1	-513.1465	-499.3813	-13.76521	722712.9	11.6463	0.998505	0.999618	1.00038	1.0015	4.461654
1560	0	-516.0616	-505.4703	-10.59131	59125.47	10.03032	0.994777	0.99866	1.00133	1.00523	4.136745
1561	1	-525.6972	-498.6979	-26.99934	125974.7	6.643786	0.996421	0.999083	1.00091	1.00358	5.654871
1562	0	-518.4984	-509.5333	-8.965123	326475.4	11.75894	0.997776	0.999431	1.00057	1.00223	4.050538
1563	1	-515.9839	-496.799	-19.18499	5133.751	9.299926	0.982316	0.995413	1.00448	1.0178	4.986784
1564	0	-529.9285	-505.1858	-24.74268	767012.9	7.478547	0.998549	0.999629	1.00037	1.00145	5.506729
1565	1	-523.7019	-499.6636	-24.03829	8588.64	9.146603	0.986318	0.996464	1.00347	1.01375	5.511649
1566	0	-521.2114	-501.6967	-19.51468	761043.5	11.96473	0.998543	0.999627	1.00037	1.00146	4.933103
1567	1	-526.2202	-489.1548	-37.06537	43765.79	6.006081	0.993931	0.998442	1.00155	1.00608	7.095632
1568	0	-517.191	-498.3833	-18.80772	268078.6	9.794458	0.997546	0.999372	1.00063	1.00246	4.956157
1569	1	-516.1992	-493.8907	-22.30853	424725.7	11.72017	0.99805	0.999501	1.0005	1.00195	5.188727
1570	0	-514.007	-488.01	-25.99704	860448.8	8.103019	0.99863	0.99965	1.00035	1.00137	5.726495
1571	1	-528.4884	-510.1305	-18.35787	364204.3	9.325157	0.997895	0.999461	1.00054	1.00211	4.898871
1572	0	-515.6269	-502.6093	-13.01764	691675.7	10.77048	0.998472	0.999609	1.00039	1.00153	4.401122
1573	1	-507.4966	-494.7056	-12.79094	992656.7	13.59557	0.998724	0.999674	1.00033	1.00128	4.302148
1574	0	-518.829	-506.9537	-11.87528	157940.3	10.97714	0.996803	0.999181	1.00082	1.0032	4.298734
1575	1	-520.9244	-496.2916	-24.6328	924222.5	6.873413	0.998678	0.999662	1.00034	1.00132	5.367088
1576	0	-523.1188	-500.7023	-22.41649	432605.8	10.32941	0.998068	0.999506	1.00049	1.00193	5.301054
1577	1	-509.4562	-501.4855	-7.970677	29786.22	12.39241	0.992645	0.998109	1.00187	1.00737	3.968952
1578	0	-526.038	-500.1349	-25.90306	633078.8	9.855484	0.998403	0.999592	1.00041	1.0016	5.67631
1579	1	-512.1122	-492.7777	-19.33442	173572.9	9.191561	0.996951	0.999219	1.00078	1.00305	4.999158
1580	0	-511.7145	-497.584	-14.13047	523734.6	9.855484	0.998244	0.999551	1.00045	1.00176	4.481789
1581	1	-516.5623	-510.7841	-5.778207	507554.8	12.06679	0.998216	0.999544	1.00046	1.00178	3.787217
1582	0	-523.9204	-503.0941	-20.82631	997947.3	7.951156	0.998728	0.999675	1.00032	1.00127	5.068024
1583	1	-515.5088	-494.598	-20.91075	609309.2	9.689982	0.998372	0.999584	1.00042	1.00163	5.172339
1584	0	-513.8371	-497.9011	-15.93593	58223.33	10.33718	0.994737	0.99865	1.00134	1.00527	4.67371
1585	1	-523.2244	-503.565	-19.65937	29497.55	14.48435	0.992609	0.9981	1.00188	1.00741	4.723055
1586	0	-528.8875	-500.8589	-28.02855	532508.3	9.616834	0.998259	0.999555	1.00044	1.00174	5.913156
1587	1	-523.2564	-500.9524	-22.30404	210854.5	10.15508	0.997233	0.999292	1.00071	1.00277	5.298933
1588	0	-510.4868	-486.3194	-24.16746	54286.74	9.808981	0.99455	0.998601	1.00139	1.00546	5.502638
1589	1	-509.818	-498.552	-11.26602	157895.8	10.81377	0.996803	0.999181	1.00082	1.0032	4.23964
1590	0	-515.3336	-498.362	-16.97165	80788.39	10.54639	0.995531	0.998854	1.00114	1.00448	4.772129
1591	1	-507.2934	-492.8182	-14.47525	768205.7	10.06069	0.99855	0.999629	1.00037	1.00145	4.52503
1592	0	-518.5894	-497.9268	-20.66261	280444.2	11.48925	0.997601	0.999386	1.00061	1.0024	5.065444
1593	1	-506.6424	-499.7958	-6.846643	700853.1	10.941	0.998482	0.999612	1.00039	1.00152	3.838608
1594	0	-531.0619	-507.5666	-23.49534	855112.4	7.111648	0.998626	0.999649	1.00035	1.00137	5.265001
1595	1	-524.9912	-499.9455	-25.04571	826430.6	8.351966	0.998602	0.999643	1.00036	1.0014	5.620719
1596	0	-534.3795	-501.3435	-33.03593	102309.3	6.129055	0.996029	0.998982	1.00101	1.00398	6.460471
1597	1	-508.0443	-498.2069	-9.837399	720170.2	11.48	0.998503	0.999617	1.00038	1.0015	4.123146
1598	0	-511.7753	-482.1665	-29.60884	354258.4	8.664623	0.997865	0.999454	1.00054	1.00214	6.15364
1599	1	-511.8228	-498.1608	-13.66203	538800.3	14.07115	0.998269	0.999557	1.00044	1.00173	4.336507
1600	0	-531.2992	-497.1897	-34.10953	439334.6	7.607241	0.998083	0.99951	1.00049	1.00192	6.755878
1601	1	-505.4476	-498.5873	-6.860254	794908.7	16.15955	0.998575	0.999635	1.00036	1.00143	3.766058
1602	0	-518.1848	-488.462	-29.72282	156082.2	10.26448	0.996784	0.999176	1.00082	1.00322	6.016328
1603	1	-521.1378	-497.3751	-23.76264	456641.3	12.91754	0.99812	0.999519	1.00048	1.00188	5.185848
1604	0	-518.7317	-495.4451	-23.28661	549364.9	7.653737	0.998286	0.999561	1.00044	1.00172	5.340156
1605	1	-512.3408	-500.5229	-11.81785	373076.7	12.45459	0.99792	0.999468	1.00053	1.00208	4.277529
1606	0	-501.9042	-493.736	-8.168169	328940	12.86608	0.997785	0.999433	1.00057	1.00222	3.979507
1607	1	-534.3662	-515.2717	-19.09458	271901.4	10.76834	0.997563	0.999376	1.00062	1.00244	4.965429
1608	0	-526.0741	-498.6989	-27.37515	569514	8.400227	0.998316	0.999569	1.00043	1.00168	5.899565
1609	1	-520.489	-508.7619	-11.72709	237967.4	14.01297	0.997396	0.999333	1.00066	1.00261	4.202181
1610	0	-527.8357	-509.3811	-18.45452	48342.08	10.85442	0.994225	0.998517	1.00147	1.00579	4.902908
1611	1	-511.8628	-496.9831	-14.87968	246298.8	12.00795	0.99744	0.999345	1.00065	1.00256	4.543947
1612	0	-521.9398	-505.0838	-16.85601	696562.6	13.08669	0.998477	0.999611	1.00039	1.00152	4.639175
1613	1	-514.2447	-499.1634	-15.08132	752861.8	7.589578	0.998535	0.999625	1.00037	1.00147	4.249297
1614	0	-510.5481	-503.0521	-7.496012	237986.9	11.7872	0.997396	0.999333	1.00066	1.00261	3.926097
1615	1	-520.0731	-504.6925	-15.38062	263326.9	12.04628	0.997524	0.999366	1.00063	1.00248	4.58393
1616	0	-511.654	-495.8703	-15.78374	273652.1	10.17942	0.997571	0.999378	1.00062	1.00243	4.657242
1617	1	-512.3638	-504.6592	-7.704584	628582.2	15.01492	0.998397	0.99959	1.00041	1.0016	3.875096
1618	0	-525.2957	-495.4968	-29.79885	359006.2	7.21971	0.997879	0.999457	1.00054	1.00212	6.16283
1619	1	-518.9072	-502.9077	-15.9995	921653.7	10.51618	0.998676	0.999662	1.00034	1.00132	4.680057
1620	0	-514.4197	-496.737	-17.68271	479988.6	10.32886	0.998166	0.999531	1.00047	1.00184	4.842777
1621	1	-519.3827	-484.5817	-34.80097	101365.9	7.585096	0.99601	0.998977	1.00102	1.004	6.847743
1622	0	-518.9035	-498.9255	-19.97798	76672.69	10.09585	0.995413	0.998824	1.00117	1.00459	5.071247
1623	1	-513.9396	-496.1897	-17.74985	363101.9	9.536026	0.997891	0.99946	1.00054	1.00211	4.84195
1624	0	-515.9096	-496.2521	-19.65748	802832.3	10.82154	0.998582	0.999637	1.00036	1.00142	5.015278
1625	1	-530.5045	-506.1566	-24.3478	689888.2	8.054424	0.99847	0.999609	1.00039	1.00153	5.519402
1626	0	-522.8212	-499.4864	-23.33475	428466.8	9.134847	0.998059	0.999503	1.0005	1.00194	5.434802
1627	1	-523.7222	-508.6912	-15.03103	338209.7	11.84618	0.997815	0.999441	1.00056	1.00219	4.563114
1628	0	-527.0528	-504.389	-22.6639	554903.2	12.01365	0.998294	0.999564	1.00044	1.00171	5.191659
1629	1	-516.7482	-498.7366	-18.01161	418316.6	8.861213	0.998035	0.999497	1.0005	1.00197	4.833043
1630	0	-523.0661	-502.5144	-20.55165	564832.9	10.37055	0.998309	0.999568	1.00043	1.00169	5.118957
1631	1	-523.191	-495.7615	-27.42943	534520.1	8.262286	0.998262	0.999555	1.00044	1.00174	5.905766
1632	0	-518.4171	-493.8637	-24.55339	487901.8	11.59186	0.998181	0.999535	1.00046	1.00182	5.393602
1633	1	-528.0847	-503.2983	-24.7863	956897.9	8.976128	0.998701	0.999668	1.00033	1.0013	5.596563
1634	0	-511.7835	-496.9812	-14.80232	950546.6	10.37356	0.998697	0.999667	1.00033	1.0013	4.564611
1635	1	-511.0266	-500.6317	-10.39491	677686.8	15.28035	0.998456	0.999605	1.00039	1.00154	4.038859
1636	0	-513.1985	-495.0748	-18.12368	38327.83	9.014593	0.993515	0.998334	1.00165	1.0065	4.856929
1637	1	-531.9013	-512.7612	-19.14007	330462.6	10.03523	0.99779	0.999434	1.00056	1.00221	4.988985
1638	0	-526.0936	-498.9446	-27.14899	603718.7	7.153875	0.998365	0.999582	1.00042	1.00164	5.785671
1639	1	-517.3958	-502.6341	-14.76163	150132.1	11.68967	0.996721	0.99916	1.00084	1.00328	4.545814
1640	0	-523.4569	-496.7619	-26.69505	417593.3	9.129864	0.998034	0.999497	1.0005	1.00197	5.802886
1641	1	-515.9312	-506.9901	-8.941142	151717.2	10.23116	0.996739	0.999165	1.00083	1.00327	3.98915
1642	0	-511.6931	-487.6448	-24.04829	294090.5	9.054483	0.997657	0.9994	1.0006	1.00234	5.513848
1643	1	-531.9557	-514.4888	-17.46698	20950.2	11.97784	0.991232	0.997743	1.00223	1.0088	4.76119
1644	0	-520.8308	-506.1939	-14.63697	863831.5	12.26341	0.998633	0.99965	1.00035	1.00137	4.512881
1645	1	-533.0382	-518.1846	-14.85353	698328.5	9.868616	0.998479	0.999611	1.00039	1.00152	4.555708
1646	0	-517.755	-506.9856	-10.76941	835947.1	10.68402	0.99861	0.999645	1.00035	1.00139	4.189453
1647	1	-518.1498	-499.8597	-18.29012	447494.5	10.97987	0.9981	0.999514	1.00048	1.0019	4.883007
1648	0	-505.3375	-495.5424	-9.795121	795661.7	11.81956	0.998575	0.999636	1.00036	1.00143	4.121147
1649	1	-512.2064	-505.8927	-6.313771	256488.2	11.81197	0.997491	0.999358	1.00064	1.00251	3.826419
1650	0	-514.406	-506.3267	-8.079305	862220.2	12.69779	0.998631	0.99965	1.00035	1.00137	3.975019
1651	1	-529.4233	-511.9106	-17.51269	535834.7	10.77184	0.998264	0.999556	1.00044	1.00174	4.818435
1652	0	-507.3278	-500.3049	-7.022938	919514.8	11.53095	0.998675	0.999661	1.00034	1.00133	3.879551
1653	1	-518.8701	-509.3137	-9.556417	566163.2	12.31865	0.998311	0.999568	1.00043	1.00169	4.097926
1654	0	-506.0305	-494.3815	-11.64899	87933.64	9.04059	0.995717	0.998902	1.00109	1.00429	4.142452
1655	1	-520.9128	-497.6938	-23.21896	440081.7	8.448261	0.998085	0.99951	1.00049	1.00192	5.407348
1656	0	-521.2483	-505.442	-15.80632	173325.5	11.19773	0.996948	0.999219	1.00078	1.00305	4.651784
1657	1	-505.768	-493.5089	-12.25912	851735.6	8.737832	0.998623	0.999648	1.00035	1.00138	4.163929
1658	0	-515.3912	-491.6661	-23.72513	13847.29	8.704668	0.989219	0.99722	1.00274	1.01082	5.475501
1659	1	-516.2083	-500.5246	-15.68375	134377.3	14.61264	0.996535	0.999112	1.00088	1.00347	4.438543
1660	0	-509.7472	-498.8634	-10.88372	685802.6	10.40156	0.998466	0.999608	1.00039	1.00154	4.18827
1661	1	-512.6398	-490.7685	-21.8713	614904.7	7.304295	0.998379	0.999586	1.00041	1.00162	5.085148
1662	0	-507.014	-486.5166	-20.49742	921995.5	9.525615	0.998677	0.999662	1.00034	1.00132	5.130051
1663	1	-521.2553	-503.5644	-17.69093	105966.5	9.531805	0.996098	0.999	1.00099	1.00391	4.835631
1664	0	-517.1158	-501.129	-15.9868	257006.2	13.02487	0.997494	0.999358	1.00064	1.00251	4.576868
1665	1	-528.0154	-507.7611	-20.25427	890691.6	9.04377	0.998653	0.999656	1.00034	1.00135	5.094423
1666	0	-540.5461	-508.8728	-31.67331	269662.8	9.796297	0.997553	0.999374	1.00062	1.00245	6.269477
1667	1	-514.5446	-504.3523	-10.1923	791423.7	14.85691	0.998572	0.999635	1.00036	1.00143	4.049565
1668	0	-532.9898	-513.9037	-19.08609	864282.9	9.507668	0.998633	0.99965	1.00035	1.00137	4.981555
1669	1	-522.2313	-499.1327	-23.09856	943071.6	8.164577	0.998691	0.999665	1.00033	1.00131	5.374079
1670	0	-518.7812	-497.6987	-21.0825	833749.6	8.21044	0.998608	0.999644	1.00036	1.00139	5.132189
1671	1	-521.2449	-487.6411	-33.60383	582964.8	9.420714	0.998336	0.999574	1.00042	1.00167	6.520687
1672	0	-532.286	-505.9619	-26.32406	424166.8	8.938616	0.998049	0.999501	1.0005	1.00195	5.76903
1673	1	-532.0489	-508.4238	-23.62509	660984.1	9.606748	0.998437	0.9996	1.0004	1.00156	5.455632
1674	0	-535.0269	-499.9864	-35.04048	54197.72	7.105424	0.994545	0.9986	1.00139	1.00547	6.888338
1675	1	-518.8369	-500.4526	-18.38426	410989.3	12.51838	0.998018	0.999493	1.00051	1.00198	4.800068
1676	0	-518.2653	-500.8465	-17.41877	41417.68	9.36603	0.993761	0.998398	1.00159	1.00625	4.800167
1677	1	-527.5495	-501.4427	-26.10684	187378	6.486141	0.997065	0.999248	1.00075	1.00294	5.47075
1678	0	-527.1764	-507.9573	-19.21906	893806.8	11.55299	0.998656	0.999656	1.00034	1.00134	4.935866
1679	1	-511.9549	-497.1997	-14.75525	578338.9	14.06167	0.998329	0.999573	1.00043	1.00167	4.414866
1680	0	-520.2775	-501.0351	-19.24231	554568.3	8.873013	0.998294	0.999564	1.00044	1.00171	4.9727
1681	1	-518.6587	-495.9711	-22.68759	685652.1	9.332504	0.998465	0.999608	1.00039	1.00154	5.3631
1682	0	-513.4164	-497.0045	-16.41196	554311.6	10.71467	0.998293	0.999563	1.00044	1.00171	4.717151
1683	1	-531.0014	-508.4993	-22.5021	522735.5	8.441454	0.998242	0.99955	1.00045	1.00176	5.322078
1684	0	-514.5087	-495.2072	-19.30153	467371.7	12.01185	0.998141	0.999524	1.00047	1.00186	4.91191
1685	1	-520.4115	-506.1857	-14.22581	566717.1	11.03516	0.998312	0.999568	1.00043	1.00169	4.512448
1686	0	-507.2986	-494.9984	-12.30019	437310.5	11.10193	0.998079	0.999508	1.00049	1.00192	4.338368
1687	1	-514.8042	-500.1382	-14.66598	855996.2	12.69237	0.998626	0.999649	1.00035	1.00137	4.494035
1688	0	-511.4463	-502.2059	-9.240421	606790.7	12.89947	0.998369	0.999583	1.00042	1.00163	4.06206
1689	1	-524.6604	-506.5173	-18.1431	747789.3	10.89537	0.99853	0.999624	1.00038	1.00147	4.872772
1690	0	-524.0927	-495.3585	-28.73418	474279.8	10.29869	0.998155	0.999528	1.00047	1.00185	5.916159
1691	1	-523.6385	-501.9695	-21.669	301193	9.443472	0.997685	0.999407	1.00059	1.00232	5.253703
1692	0	-515.6913	-489.8686	-25.82271	316213	8.108856	0.99774	0.999422	1.00058	1.00226	5.705259
1693	1	-523.4141	-501.885	-21.52905	191231.5	9.491059	0.997095	0.999256	1.00074	1.00291	5.238624
1694	0	-510.5576	-498.988	-11.56954	970940	10.88125	0.99871	0.99967	1.00033	1.00129	4.269158
1695	1	-538.6853	-500.6219	-38.06347	539748.4	6.599289	0.99827	0.999558	1.00044	1.00173	7.318979
1696	0	-525.1006	-493.9893	-31.11125	737571.7	7.94368	0.99852	0.999622	1.00038	1.00148	6.361675
1697	1	-521.2689	-500.0483	-21.22054	341777.8	9.960173	0.997827	0.999444	1.00055	1.00218	5.198525
1698	0	-519.125	-497.5909	-21.53413	9198.548	10.53409	0.986778	0.996584	1.00335	1.01328	5.2054
1699	1	-537.9849	-510.9187	-27.06629	136931.9	9.069688	0.996567	0.999121	1.00088	1.00344	5.84646
1700	0	-516.4032	-501.5858	-14.81744	169311.5	11.30963	0.996913	0.999209	1.00079	1.00309	4.561182
1701	1	-509.0965	-499.0151	-10.08141	482654.1	12.12049	0.998171	0.999532	1.00047	1.00183	4.14327
1702	0	-531.6516	-506.5933	-25.05834	195093.1	9.574667	0.997124	0.999263	1.00073	1.00288	5.606457
1703	1	-517.731	-495.9942	-21.73687	964898.8	8.826797	0.998706	0.999669	1.00033	1.00129	5.252223
1704	0	-523.5264	-509.1805	-14.34599	115255.9	9.578124	0.996258	0.999041	1.00095	1.00375	4.487864
1705	1	-513.7678	-496.0684	-17.69937	802091.3	8.399002	0.998581	0.999637	1.00036	1.00142	4.747555
1706	0	-516.5728	-499.163	-17.40975	108777.7	12.94906	0.996149	0.999013	1.00098	1.00386	4.691731
1707	1	-526.754	-499.5402	-27.21381	267528.7	6.764866	0.997544	0.999371	1.00063	1.00246	5.717939
1708	0	-521.591	-499.9342	-21.65678	630107.1	9.698994	0.998399	0.999591	1.00041	1.0016	5.249153
1709	1	-523.681	-498.0062	-25.67481	469711.4	8.894232	0.998146	0.999526	1.00047	1.00186	5.697277
1710	0	-514.6705	-502.1761	-12.49441	802939.1	9.810619	0.998582	0.999637	1.00036	1.00142	4.312716
1711	1	-523.0899	-510.7231	-12.36678	751548.5	11.2717	0.998534	0.999625	1.00037	1.00147	4.344587
1712	0	-520.743	-501.5616	-19.18137	142534.6	8.801217	0.996635	0.999138	1.00086	1.00337	4.960894
1713	1	-535.5419	-503.5633	-31.97861	361536.4	9.689912	0.997887	0.999459	1.00054	1.00211	6.314543
1714	0	-520.3852	-505.8624	-14.52276	111332.9	11.04231	0.996193	0.999024	1.00097	1.00381	4.53928
1715	1	-526.4969	-507.9219	-18.57502	677984	9.75616	0.998457	0.999605	1.00039	1.00154	4.932066
1716	0	-519.4903	-501.7755	-17.71481	815553.1	11.20869	0.998593	0.99964	1.00036	1.00141	4.821761
1717	1	-529.3693	-510.6866	-18.68272	321699	8.971522	0.99776	0.999427	1.00057	1.00224	4.916293
1718	0	-535.8172	-519.6147	-16.20244	383729.5	11.97815	0.997949	0.999475	1.00052	1.00205	4.655601
1719	1	-522.0094	-505.6003	-16.40908	577162	10.63097	0.998327	0.999572	1.00043	1.00167	4.717972
1720	0	-519.0366	-493.3549	-25.68176	692898	8.695179	0.998473	0.99961	1.00039	1.00153	5.700322
1721	1	-523.2545	-508.8918	-14.36273	477196.6	9.438662	0.998161	0.999529	1.00047	1.00184	4.479652
1722	0	-511.9239	-499.1527	-12.77123	63435.06	12.58763	0.994958	0.998706	1.00128	1.00505	4.348995
1723	1	-513.9422	-504.4627	-9.479518	821602.6	11.45481	0.998598	0.999641	1.00036	1.0014	4.09163
1724	0	-513.3421	-507.5869	-5.755269	699662.8	10.99317	0.998481	0.999611	1.00039	1.00152	3.742233
1725	1	-520.1687	-513.5608	-6.607956	977895.3	11.63903	0.998715	0.999671	1.00033	1.00129	3.846893
1726	0	-526.4059	-505.0016	-21.40427	825279.9	8.568178	0.998601	0.999642	1.00036	1.0014	5.20097
1727	1	-529.1737	-511.1278	-18.04596	231214.7	12.70366	0.997358	0.999324	1.00067	1.00264	4.759495
1728	0	-531.8394	-500.4799	-31.35942	371284	6.102184	0.997915	0.999466	1.00053	1.00209	6.178337
1729	1	-522.0606	-513.0136	-9.046993	220147.8	12.72186	0.997292	0.999307	1.00069	1.00271	4.050777
1730	0	-525.3936	-506.9867	-18.40688	946818.4	10.12248	0.998694	0.999666	1.00033	1.00131	4.915442
1731	1	-527.2926	-504.9539	-22.33874	99147.95	9.321162	0.995966	0.998966	1.00103	1.00404	5.32579
1732	0	-521.167	-507.5821	-13.58491	483067	11.46269	0.998172	0.999532	1.00047	1.00183	4.449892
1733	1	-529.443	-501.6594	-27.78364	280062.9	9.160087	0.997599	0.999385	1.00061	1.0024	5.92032
1734	0	-510.9031	-494.2257	-16.67741	374442.1	8.53556	0.997924	0.999469	1.00053	1.00208	4.645035
1735	1	-520.0552	-495.4639	-24.5913	546950.1	9.581512	0.998282	0.99956	1.00044	1.00172	5.557368
1736	0	-511.8839	-496.2118	-15.67214	532288.8	13.95389	0.998258	0.999554	1.00044	1.00174	4.488098
1737	1	-529.7672	-498.488	-31.2792	173519.1	10.30502	0.99695	0.999219	1.00078	1.00305	6.162411
1738	0	-517.5944	-501.8493	-15.74514	80001.28	11.64114	0.99551	0.998849	1.00114	1.0045	4.631859
1739	1	-513.3582	-496.9386	-16.41955	616104.6	8.999407	0.998381	0.999586	1.00041	1.00162	4.666547
1740	0	-527.1165	-501.1649	-25.95162	925370.3	7.619821	0.998679	0.999662	1.00034	1.00132	5.684837
1741	1	-517.8997	-497.5942	-20.30549	36073.88	11.49059	0.993315	0.998283	1.0017	1.0067	5.034268
1742	0	-512.9187	-495.3027	-17.61599	568911.7	10.17675	0.998315	0.999569	1.00043	1.00169	4.837244
1743	1	-514.2047	-503.0512	-11.15348	440683.9	12.35718	0.998086	0.99951	1.00049	1.00192	4.226655
1744	0	-528.2837	-509.3282	-18.95552	767657	11.37355	0.99855	0.999629	1.00037	1.00145	4.92353
1745	1	-510.4087	-505.9907	-4.417952	575523.7	15.31894	0.998325	0.999572	1.00043	1.00168	3.64641
1746	0	-521.3497	-493.8325	-27.51721	432779.3	7.392013	0.998068	0.999506	1.00049	1.00193	5.868578
1747	1	-508.6112	-497.5788	-11.03242	911878.3	11.37123	0.998669	0.99966	1.00034	1.00133	4.226893
1748	0	-513.3676	-497.4578	-15.90982	765470.7	10.79921	0.998548	0.999629	1.00037	1.00145	4.669276
1749	1	-505.4765	-488.5428	-16.93369	599207	12.548	0.998358	0.99958	1.00042	1.00164	4.682269
1750	0	-511.8743	-496.1238	-15.75052	596408.7	13.19451	0.998355	0.999579	1.00042	1.00165	4.547561
1751	1	-513.7327	-497.0462	-16.68648	276898.8	11.05504	0.997585	0.999382	1.00062	1.00242	4.73486
1752	0	-521.7945	-506.3691	-15.42541	497959.1	9.016872	0.998199	0.999539	1.00046	1.0018	4.557833
1753	1	-520.361	-493.4817	-26.87934	283783.4	6.565127	0.997615	0.99939	1.00061	1.00239	5.61422
1754	0	-525.0265	-505.3539	-19.67263	633622.5	10.49813	0.998404	0.999592	1.00041	1.0016	5.029986
1755	1	-516.8172	-489.9409	-26.87636	752154.8	8.157946	0.998535	0.999625	1.00037	1.00147	5.836613
1756	0	-519.3474	-502.1354	-17.21201	585188.1	10.80585	0.998339	0.999575	1.00042	1.00166	4.789692
1757	1	-509.6991	-494.0304	-15.66868	810032.5	12.34656	0.998588	0.999639	1.00036	1.00141	4.592616
1758	0	-524.1725	-507.3385	-16.83405	49076.08	9.310708	0.994268	0.998529	1.00146	1.00574	4.734626
1759	1	-509.2986	-485.7167	-23.58192	392873.1	9.019233	0.997973	0.999481	1.00052	1.00203	5.462414
1760	0	-511.9233	-498.1828	-13.74047	738145.6	10.38255	0.998521	0.999622	1.00038	1.00148	4.462468
1761	1	-525.933	-496.3231	-29.60996	619800.5	8.684876	0.998386	0.999587	1.00041	1.00162	6.152663
1762	0	-522.3006	-499.5333	-22.7673	38561.32	10.39785	0.993534	0.998339	1.00165	1.00648	5.330975
1763	1	-514.9048	-503.5072	-11.39753	739828	13.97495	0.998523	0.999622	1.00038	1.00148	4.18066
1764	0	-510.7616	-497.284	-13.47758	794305.5	9.031901	0.998574	0.999635	1.00036	1.00143	4.343659
1765	1	-516.2007	-494.7686	-21.43214	791143.1	9.085538	0.998571	0.999635	1.00036	1.00143	5.22559
1766	0	-530.93	-507.3559	-23.57403	792713.6	9.769914	0.998573	0.999635	1.00036	1.00143	5.443868
1767	1	-514.3646	-495.6099	-18.75463	383041.5	9.03712	0.997947	0.999475	1.00052	1.00205	4.928226
1768	0	-525.7251	-492.4917	-33.23336	39028.04	9.127155	0.993573	0.998349	1.00164	1.00644	6.519367
1769	1	-513.0268	-491.3067	-21.72016	647912.7	9.813864	0.998421	0.999596	1.0004	1.00158	5.253015
1770	0	-534.1396	-509.1098	-25.02978	424116	8.536448	0.998049	0.999501	1.0005	1.00195	5.62359
1771	1	-510.199	-492.1118	-18.08724	48590.06	11.07139	0.994239	0.998521	1.00147	1.00577	4.860901
1772	0	-529.5831	-502.5294	-27.05377	368820.8	10.38991	0.997908	0.999465	1.00053	1.00209	5.744012
1773	1	-513.4576	-496.5819	-16.87567	826621.4	9.643378	0.998602	0.999643	1.00036	1.0014	4.754375
1774	0	-524.8517	-501.5557	-23.29595	196672.1	8.892294	0.997135	0.999266	1.00073	1.00287	5.429794
1775	1	-510.202	-494.4407	-15.76128	204979.3	11.43793	0.997194	0.999282	1.00072	1.00281	4.640592
1776	0	-514.5489	-511.8801	-2.668772	435515.5	15.86511	0.998075	0.999507	1.00049	1.00193	3.516356
1777	1	-522.2779	-500.4862	-21.79176	427755.4	10.78945	0.998057	0.999503	1.0005	1.00194	5.214563
1778	0	-519.3762	-511.7956	-7.580593	629936.5	11.68097	0.998399	0.99959	1.00041	1.0016	3.931335
