Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7500	-525.3693	-502.3673	-23.00206	225105.8	9.398734	0.997322	0.999314	1.00068	1.00268	5.395729
7510	-518.3816	-494.18	-24.20161	242254.9	9.623798	0.997419	0.999339	1.00066	1.00258	5.514915
7520	-514.8543	-493.1817	-21.67257	723391.4	8.706798	0.998506	0.999618	1.00038	1.00149	5.239803
7530	-522.5888	-504.8082	-17.78063	997665.5	8.334276	0.998728	0.999675	1.00032	1.00127	4.748388
7540	-512.8361	-494.9729	-17.86325	677008	11.93426	0.998456	0.999605	1.00039	1.00155	4.796934
7550	-510.4965	-502.3646	-8.131888	302517.3	12.01339	0.99769	0.999409	1.00059	1.00231	3.982033
7560	-520.3839	-502.1253	-18.25856	170933.6	11.37324	0.996927	0.999213	1.00078	1.00308	4.862266
7570	-504.4529	-484.5848	-19.86813	229904.7	9.024853	0.99735	0.999322	1.00068	1.00265	5.050901
7580	-520.3581	-489.0072	-31.35087	782313.5	8.112545	0.998563	0.999633	1.00037	1.00144	6.386867
7590	-524.4763	-502.3412	-22.13509	243620	10.94658	0.997426	0.999341	1.00066	1.00258	5.235566
7600	-522.9334	-498.0047	-24.9287	131186.2	11.16769	0.996493	0.999101	1.00089	1.00351	5.469423
7610	-515.6213	-499.9806	-15.64067	433085.1	11.76748	0.998069	0.999506	1.00049	1.00193	4.617887
7620	-513.1876	-491.9274	-21.26017	412357.2	8.247304	0.998021	0.999494	1.0005	1.00198	5.157601
7630	-513.357	-495.8516	-17.5054	545280.8	9.269335	0.998279	0.99956	1.00044	1.00172	4.804575
7640	-515.1291	-498.2045	-16.92462	912959.6	11.39804	0.99867	0.99966	1.00034	1.00133	4.743966
7650	-507.1538	-497.1504	-10.00341	719517.9	12.59863	0.998502	0.999617	1.00038	1.0015	4.128867
7660	-521.7	-507.1013	-14.59867	314201.7	9.828505	0.997733	0.99942	1.00058	1.00227	4.528052
7670	-525.9749	-508.096	-17.87893	529734.8	9.537201	0.998254	0.999553	1.00045	1.00175	4.855521
7680	-527.8124	-506.6367	-21.17571	898156.6	10.2714	0.998659	0.999657	1.00034	1.00134	5.183359
7690	-518.2416	-500.1152	-18.12644	502239.9	8.066024	0.998207	0.999541	1.00046	1.00179	4.748971
7700	-509.7168	-492.1971	-17.51975	838390.2	8.910486	0.998612	0.999645	1.00035	1.00139	4.78175
7710	-523.4701	-501.0557	-22.41443	572707.8	9.334082	0.998321	0.99957	1.00043	1.00168	5.333818
7720	-521.3845	-505.3058	-16.07872	999972.6	11.55383	0.998729	0.999675	1.00032	1.00127	4.664012
7730	-533.631	-505.5385	-28.09244	667037.9	8.227728	0.998444	0.999602	1.0004	1.00156	5.986013
7740	-519.8136	-500.3607	-19.45294	441966.7	9.636962	0.998089	0.999511	1.00049	1.00191	5.021586
7750	-517.2138	-501.0103	-16.20347	10049.93	10.59342	0.987349	0.996733	1.00321	1.01271	4.698961
7760	-528.0463	-503.2625	-24.78377	498283.3	15.40431	0.9982	0.999539	1.00046	1.0018	4.965579
7770	-523.5218	-509.0634	-14.45839	921095.3	9.488982	0.998676	0.999661	1.00034	1.00132	4.493494
7780	-527.0334	-504.8382	-22.19521	665943.6	9.110963	0.998443	0.999602	1.0004	1.00156	5.309845
7790	-527.6753	-515.1836	-12.49171	380381.6	10.38292	0.99794	0.999473	1.00053	1.00206	4.342207
7800	-516.0616	-505.4703	-10.59131	59125.47	10.03032	0.994777	0.99866	1.00133	1.00523	4.136745
7810	-518.4984	-509.5333	-8.965123	326475.4	11.75894	0.997776	0.999431	1.00057	1.00223	4.050538
7820	-529.9285	-505.1858	-24.74268	767012.9	7.478547	0.998549	0.999629	1.00037	1.00145	5.506729
7830	-521.2114	-501.6967	-19.51468	761043.5	11.96473	0.998543	0.999627	1.00037	1.00146	4.933103
7840	-517.191	-498.3833	-18.80772	268078.6	9.794458	0.997546	0.999372	1.00063	1.00246	4.956157
7850	-514.007	-488.01	-25.99704	860448.8	8.103019	0.99863	0.99965	1.00035	1.00137	5.726495
7860	-515.6269	-502.6093	-13.01764	691675.7	10.77048	0.998472	0.999609	1.00039	1.00153	4.401122
7870	-518.829	-506.9537	-11.87528	157940.3	10.97714	0.996803	0.999181	1.00082	1.0032	4.298734
7880	-523.1188	-500.7023	-22.41649	432605.8	10.32941	0.998068	0.999506	1.00049	1.00193	5.301054
7890	-526.038	-500.1349	-25.90306	633078.8	9.855484	0.998403	0.999592	1.00041	1.0016	5.67631
7900	-511.7145	-497.584	-14.13047	523734.6	9.855484	0.998244	0.999551	1.00045	1.00176	4.481789
7910	-523.9204	-503.0941	-20.82631	997947.3	7.951156	0.998728	0.999675	1.00032	1.00127	5.068024
7920	-513.8371	-497.9011	-15.93593	58223.33	10.33718	0.994737	0.99865	1.00134	1.00527	4.67371
7930	-528.8875	-500.8589	-28.02855	532508.3	9.616834	0.998259	0.999555	1.00044	1.00174	5.913156
7940	-510.4868	-486.3194	-24.16746	54286.74	9.808981	0.99455	0.998601	1.00139	1.00546	5.502638
7950	-515.3336	-498.362	-16.97165	80788.39	10.54639	0.995531	0.998854	1.00114	1.00448	4.772129
7960	-518.5894	-497.9268	-20.66261	280444.2	11.48925	0.997601	0.999386	1.00061	1.0024	5.065444
7970	-531.0619	-507.5666	-23.49534	855112.4	7.111648	0.998626	0.999649	1.00035	1.00137	5.265001
7980	-534.3795	-501.3435	-33.03593	102309.3	6.129055	0.996029	0.998982	1.00101	1.00398	6.460471
7990	-511.7753	-482.1665	-29.60884	354258.4	8.664623	0.997865	0.999454	1.00054	1.00214	6.15364
8000	-531.2992	-497.1897	-34.10953	439334.6	7.607241	0.998083	0.99951	1.00049	1.00192	6.755878
8010	-518.1848	-488.462	-29.72282	156082.2	10.26448	0.996784	0.999176	1.00082	1.00322	6.016328
8020	-518.7317	-495.4451	-23.28661	549364.9	7.653737	0.998286	0.999561	1.00044	1.00172	5.340156
8030	-501.9042	-493.736	-8.168169	328940	12.86608	0.997785	0.999433	1.00057	1.00222	3.979507
8040	-526.0741	-498.6989	-27.37515	569514	8.400227	0.998316	0.999569	1.00043	1.00168	5.899565
8050	-527.8357	-509.3811	-18.45452	48342.08	10.85442	0.994225	0.998517	1.00147	1.00579	4.902908
8060	-521.9398	-505.0838	-16.85601	696562.6	13.08669	0.998477	0.999611	1.00039	1.00152	4.639175
8070	-510.5481	-503.0521	-7.496012	237986.9	11.7872	0.997396	0.999333	1.00066	1.00261	3.926097
8080	-511.654	-495.8703	-15.78374	273652.1	10.17942	0.997571	0.999378	1.00062	1.00243	4.657242
8090	-525.2957	-495.4968	-29.79885	359006.2	7.21971	0.997879	0.999457	1.00054	1.00212	6.16283
8100	-514.4197	-496.737	-17.68271	479988.6	10.32886	0.998166	0.999531	1.00047	1.00184	4.842777
8110	-518.9035	-498.9255	-19.97798	76672.69	10.09585	0.995413	0.998824	1.00117	1.00459	5.071247
8120	-515.9096	-496.2521	-19.65748	802832.3	10.82154	0.998582	0.999637	1.00036	1.00142	5.015278
8130	-522.8212	-499.4864	-23.33475	428466.8	9.134847	0.998059	0.999503	1.0005	1.00194	5.434802
8140	-527.0528	-504.389	-22.6639	554903.2	12.01365	0.998294	0.999564	1.00044	1.00171	5.191659
8150	-523.0661	-502.5144	-20.55165	564832.9	10.37055	0.998309	0.999568	1.00043	1.00169	5.118957
8160	-518.4171	-493.8637	-24.55339	487901.8	11.59186	0.998181	0.999535	1.00046	1.00182	5.393602
8170	-511.7835	-496.9812	-14.80232	950546.6	10.37356	0.998697	0.999667	1.00033	1.0013	4.564611
8180	-513.1985	-495.0748	-18.12368	38327.83	9.014593	0.993515	0.998334	1.00165	1.0065	4.856929
8190	-526.0936	-498.9446	-27.14899	603718.7	7.153875	0.998365	0.999582	1.00042	1.00164	5.785671
8200	-523.4569	-496.7619	-26.69505	417593.3	9.129864	0.998034	0.999497	1.0005	1.00197	5.802886
8210	-511.6931	-487.6448	-24.04829	294090.5	9.054483	0.997657	0.9994	1.0006	1.00234	5.513848
8220	-520.8308	-506.1939	-14.63697	863831.5	12.26341	0.998633	0.99965	1.00035	1.00137	4.512881
8230	-517.755	-506.9856	-10.76941	835947.1	10.68402	0.99861	0.999645	1.00035	1.00139	4.189453
8240	-505.3375	-495.5424	-9.795121	795661.7	11.81956	0.998575	0.999636	1.00036	1.00143	4.121147
8250	-514.406	-506.3267	-8.079305	862220.2	12.69779	0.998631	0.99965	1.00035	1.00137	3.975019
8260	-507.3278	-500.3049	-7.022938	919514.8	11.53095	0.998675	0.999661	1.00034	1.00133	3.879551
8270	-506.0305	-494.3815	-11.64899	87933.64	9.04059	0.995717	0.998902	1.00109	1.00429	4.142452
8280	-521.2483	-505.442	-15.80632	173325.5	11.19773	0.996948	0.999219	1.00078	1.00305	4.651784
8290	-515.3912	-491.6661	-23.72513	13847.29	8.704668	0.989219	0.99722	1.00274	1.01082	5.475501
8300	-509.7472	-498.8634	-10.88372	685802.6	10.40156	0.998466	0.999608	1.00039	1.00154	4.18827
8310	-507.014	-486.5166	-20.49742	921995.5	9.525615	0.998677	0.999662	1.00034	1.00132	5.130051
8320	-517.1158	-501.129	-15.9868	257006.2	13.02487	0.997494	0.999358	1.00064	1.00251	4.576868
8330	-540.5461	-508.8728	-31.67331	269662.8	9.796297	0.997553	0.999374	1.00062	1.00245	6.269477
8340	-532.9898	-513.9037	-19.08609	864282.9	9.507668	0.998633	0.99965	1.00035	1.00137	4.981555
8350	-518.7812	-497.6987	-21.0825	833749.6	8.21044	0.998608	0.999644	1.00036	1.00139	5.132189
8360	-532.286	-505.9619	-26.32406	424166.8	8.938616	0.998049	0.999501	1.0005	1.00195	5.76903
8370	-535.0269	-499.9864	-35.04048	54197.72	7.105424	0.994545	0.9986	1.00139	1.00547	6.888338
8380	-518.2653	-500.8465	-17.41877	41417.68	9.36603	0.993761	0.998398	1.00159	1.00625	4.800167
8390	-527.1764	-507.9573	-19.21906	893806.8	11.55299	0.998656	0.999656	1.00034	1.00134	4.935866
8400	-520.2775	-501.0351	-19.24231	554568.3	8.873013	0.998294	0.999564	1.00044	1.00171	4.9727
8410	-513.4164	-497.0045	-16.41196	554311.6	10.71467	0.998293	0.999563	1.00044	1.00171	4.717151
8420	-514.5087	-495.2072	-19.30153	467371.7	12.01185	0.998141	0.999524	1.00047	1.00186	4.91191
8430	-507.2986	-494.9984	-12.30019	437310.5	11.10193	0.998079	0.999508	1.00049	1.00192	4.338368
8440	-511.4463	-502.2059	-9.240421	606790.7	12.89947	0.998369	0.999583	1.00042	1.00163	4.06206
8450	-524.0927	-495.3585	-28.73418	474279.8	10.29869	0.998155	0.999528	1.00047	1.00185	5.916159
8460	-515.6913	-489.8686	-25.82271	316213	8.108856	0.99774	0.999422	1.00058	1.00226	5.705259
8470	-510.5576	-498.988	-11.56954	970940	10.88125	0.99871	0.99967	1.00033	1.00129	4.269158
8480	-525.1006	-493.9893	-31.11125	737571.7	7.94368	0.99852	0.999622	1.00038	1.00148	6.361675
8490	-519.125	-497.5909	-21.53413	9198.548	10.53409	0.986778	0.996584	1.00335	1.01328	5.2054
8500	-516.4032	-501.5858	-14.81744	169311.5	11.30963	0.996913	0.999209	1.00079	1.00309	4.561182
8510	-531.6516	-506.5933	-25.05834	195093.1	9.574667	0.997124	0.999263	1.00073	1.00288	5.606457
8520	-523.5264	-509.1805	-14.34599	115255.9	9.578124	0.996258	0.999041	1.00095	1.00375	4.487864
8530	-516.5728	-499.163	-17.40975	108777.7	12.94906	0.996149	0.999013	1.00098	1.00386	4.691731
8540	-521.591	-499.9342	-21.65678	630107.1	9.698994	0.998399	0.999591	1.00041	1.0016	5.249153
8550	-514.6705	-502.1761	-12.49441	802939.1	9.810619	0.998582	0.999637	1.00036	1.00142	4.312716
8560	-520.743	-501.5616	-19.18137	142534.6	8.801217	0.996635	0.999138	1.00086	1.00337	4.960894
8570	-520.3852	-505.8624	-14.52276	111332.9	11.04231	0.996193	0.999024	1.00097	1.00381	4.53928
8580	-519.4903	-501.7755	-17.71481	815553.1	11.20869	0.998593	0.99964	1.00036	1.00141	4.821761
8590	-535.8172	-519.6147	-16.20244	383729.5	11.97815	0.997949	0.999475	1.00052	1.00205	4.655601
8600	-519.0366	-493.3549	-25.68176	692898	8.695179	0.998473	0.99961	1.00039	1.00153	5.700322
8610	-511.9239	-499.1527	-12.77123	63435.06	12.58763	0.994958	0.998706	1.00128	1.00505	4.348995
8620	-513.3421	-507.5869	-5.755269	699662.8	10.99317	0.998481	0.999611	1.00039	1.00152	3.742233
8630	-526.4059	-505.0016	-21.40427	825279.9	8.568178	0.998601	0.999642	1.00036	1.0014	5.20097
8640	-531.8394	-500.4799	-31.35942	371284	6.102184	0.997915	0.999466	1.00053	1.00209	6.178337
8650	-525.3936	-506.9867	-18.40688	946818.4	10.12248	0.998694	0.999666	1.00033	1.00131	4.915442
8660	-521.167	-507.5821	-13.58491	483067	11.46269	0.998172	0.999532	1.00047	1.00183	4.449892
8670	-510.9031	-494.2257	-16.67741	374442.1	8.53556	0.997924	0.999469	1.00053	1.00208	4.645035
8680	-511.8839	-496.2118	-15.67214	532288.8	13.95389	0.998258	0.999554	1.00044	1.00174	4.488098
8690	-517.5944	-501.8493	-15.74514	80001.28	11.64114	0.99551	0.998849	1.00114	1.0045	4.631859
8700	-527.1165	-501.1649	-25.95162	925370.3	7.619821	0.998679	0.999662	1.00034	1.00132	5.684837
8710	-512.9187	-495.3027	-17.61599	568911.7	10.17675	0.998315	0.999569	1.00043	1.00169	4.837244
8720	-528.2837	-509.3282	-18.95552	767657	11.37355	0.99855	0.999629	1.00037	1.00145	4.92353
8730	-521.3497	-493.8325	-27.51721	432779.3	7.392013	0.998068	0.999506	1.00049	1.00193	5.868578
8740	-513.3676	-497.4578	-15.90982	765470.7	10.79921	0.998548	0.999629	1.00037	1.00145	4.669276
8750	-511.8743	-496.1238	-15.75052	596408.7	13.19451	0.998355	0.999579	1.00042	1.00165	4.547561
8760	-521.7945	-506.3691	-15.42541	497959.1	9.016872	0.998199	0.999539	1.00046	1.0018	4.557833
8770	-525.0265	-505.3539	-19.67263	633622.5	10.49813	0.998404	0.999592	1.00041	1.0016	5.029986
8780	-519.3474	-502.1354	-17.21201	585188.1	10.80585	0.998339	0.999575	1.00042	1.00166	4.789692
8790	-524.1725	-507.3385	-16.83405	49076.08	9.310708	0.994268	0.998529	1.00146	1.00574	4.734626
8800	-511.9233	-498.1828	-13.74047	738145.6	10.38255	0.998521	0.999622	1.00038	1.00148	4.462468
8810	-522.3006	-499.5333	-22.7673	38561.32	10.39785	0.993534	0.998339	1.00165	1.00648	5.330975
8820	-510.7616	-497.284	-13.47758	794305.5	9.031901	0.998574	0.999635	1.00036	1.00143	4.343659
8830	-530.93	-507.3559	-23.57403	792713.6	9.769914	0.998573	0.999635	1.00036	1.00143	5.443868
8840	-525.7251	-492.4917	-33.23336	39028.04	9.127155	0.993573	0.998349	1.00164	1.00644	6.519367
8850	-534.1396	-509.1098	-25.02978	424116	8.536448	0.998049	0.999501	1.0005	1.00195	5.62359
8860	-529.5831	-502.5294	-27.05377	368820.8	10.38991	0.997908	0.999465	1.00053	1.00209	5.744012
8870	-524.8517	-501.5557	-23.29595	196672.1	8.892294	0.997135	0.999266	1.00073	1.00287	5.429794
8880	-514.5489	-511.8801	-2.668772	435515.5	15.86511	0.998075	0.999507	1.00049	1.00193	3.516356
8890	-519.3762	-511.7956	-7.580593	629936.5	11.68097	0.998399	0.99959	1.00041	1.0016	3.931335
8900	-528.6198	-509.987	-18.63272	24307.44	9.582827	0.991859	0.997906	1.00207	1.00816	4.935511
8910	-514.4943	-512.4019	-2.092461	230194.8	14.11973	0.997352	0.999322	1.00068	1.00265	3.513958
8920	-525.0013	-512.6026	-12.3987	899645.6	11.4194	0.99866	0.999657	1.00034	1.00134	4.346744
8930	-522.8271	-511.8826	-10.94447	33936.82	10.00634	0.993108	0.998229	1.00175	1.00691	4.170231
8940	-528.4994	-516.1957	-12.30372	77838.94	11.84477	0.995448	0.998833	1.00116	1.00456	4.332913
8950	-520.8379	-504.7264	-16.11142	186261.7	11.84469	0.997056	0.999246	1.00075	1.00295	4.654384
8960	-521.2063	-507.9389	-13.26739	487036.7	11.09464	0.998179	0.999534	1.00046	1.00182	4.425508
8970	-514.0118	-512.2228	-1.788957	641829.4	11.9283	0.998414	0.999594	1.0004	1.00159	3.449719
8980	-514.7313	-508.4782	-6.253101	148528.3	12.48088	0.996704	0.999156	1.00084	1.0033	3.830852
8990	-534.462	-510.7036	-23.75843	914787.4	9.442177	0.998671	0.99966	1.00034	1.00133	5.474998
9000	-528.0884	-501.5477	-26.54073	131615.5	10.10686	0.996498	0.999103	1.00089	1.00351	5.720341
9010	-526.5995	-504.8752	-21.72432	914028.5	9.905299	0.998671	0.99966	1.00034	1.00133	5.250847
9020	-517.7013	-506.41	-11.29127	9902.243	11.8087	0.987255	0.996709	1.00323	1.0128	4.24785
9030	-517.078	-498.3628	-18.71517	1.954113	9.2524	0.287735	0.650044	1.0688	1.99342	4.934407
9040	-528.9599	-506.4742	-22.48566	3.040967	10.67587	0.392407	0.733771	1.08271	1.79111	5.28661
9050	-514.4823	-496.0484	-18.43391	65.99877	12.0835	0.848161	0.955825	1.03552	1.16049	4.834897
9060	-509.1835	-495.2327	-13.95081	11749.41	8.717304	0.988298	0.996981	1.00297	1.01175	4.354506
9070	-526.8092	-501.8906	-24.9186	298104.8	12.78384	0.997673	0.999404	1.00059	1.00233	5.291094
9080	-531.223	-500.9207	-30.30222	300421.2	6.492074	0.997682	0.999407	1.00059	1.00232	6.118981
9090	-523.5808	-501.7903	-21.7905	482735.8	8.627243	0.998171	0.999532	1.00047	1.00183	5.249373
9100	-518.0757	-487.0603	-31.01547	657547.6	6.588589	0.998433	0.999599	1.0004	1.00157	6.248901
9110	-516.6657	-487.0701	-29.59561	484832	6.849118	0.998175	0.999533	1.00047	1.00183	6.085059
9120	-521.8553	-485.1967	-36.65862	699210.9	7.94328	0.99848	0.999611	1.00039	1.00152	7.060055
9130	-526.4506	-494.4772	-31.9734	116937.9	6.693554	0.996285	0.999048	1.00095	1.00372	6.411314
9140	-525.4299	-498.3162	-27.11367	274397.3	9.491174	0.997574	0.999379	1.00062	1.00243	5.827024
9150	-513.4543	-497.6955	-15.75878	875623.5	11.77358	0.998642	0.999653	1.00035	1.00136	4.627667
9160	-532.8196	-499.8875	-32.93206	177796.5	7.305818	0.996987	0.999228	1.00077	1.00302	6.599467
9170	-521.8743	-493.0187	-28.85564	921141.3	6.82785	0.998676	0.999661	1.00034	1.00132	5.973031
9180	-513.1265	-497.149	-15.97754	858969.5	10.03214	0.998629	0.999649	1.00035	1.00137	4.673778
9190	-519.5523	-504.0634	-15.48891	870032.5	10.09728	0.998638	0.999652	1.00035	1.00136	4.626634
9200	-529.8851	-496.5472	-33.33791	555874.1	7.670433	0.998296	0.999564	1.00043	1.00171	6.65298
9210	-550.1738	-517.8805	-32.29331	578288.5	7.963461	0.998329	0.999573	1.00043	1.00167	6.509739
9220	-539.811	-506.0205	-33.79049	129042.7	7.438309	0.996464	0.999094	1.0009	1.00354	6.716989
9230	-530.5272	-499.8306	-30.69661	573670.5	7.41651	0.998322	0.999571	1.00043	1.00168	6.299977
9240	-535.4483	-504.8185	-30.62982	612057.7	9.96303	0.998376	0.999585	1.00041	1.00163	6.142865
9250	-527.8735	-511.762	-16.11155	529711.5	10.52819	0.998254	0.999553	1.00045	1.00175	4.690661
9260	-526.1243	-501.2167	-24.90766	629093.5	10.25896	0.998398	0.99959	1.00041	1.0016	5.547637
9270	-544.5711	-514.1737	-30.3974	291442.5	7.671804	0.997646	0.999398	1.0006	1.00236	6.269656
9280	-527.9711	-517.0624	-10.9087	423403.4	9.252624	0.998047	0.9995	1.0005	1.00195	4.090713
9290	-523.9204	-512.885	-11.03542	63878.04	10.60691	0.994975	0.998711	1.00128	1.00503	4.211615
9300	-520.3157	-511.0464	-9.269268	60844.01	10.05712	0.994852	0.998679	1.00131	1.00516	4.007266
9310	-533.1966	-514.7882	-18.40843	184596.2	12.71464	0.997043	0.999243	1.00075	1.00296	4.787186
9320	-534.4847	-517.4434	-17.04127	139424.5	11.63096	0.996598	0.999128	1.00087	1.00341	4.74369
9330	-512.169	-500.16	-12.009	927974.4	13.48181	0.998681	0.999663	1.00034	1.00132	4.250352
9340	-513.9274	-497.4339	-16.49353	871296.6	10.71683	0.998639	0.999652	1.00035	1.00136	4.724731
9350	-503.1316	-496.3172	-6.814403	625287.9	12.777	0.998393	0.999589	1.00041	1.00161	3.874961
9360	-514.0686	-499.4804	-14.5882	897607.7	12.30669	0.998659	0.999657	1.00034	1.00134	4.506943
9370	-511.1773	-490.4782	-20.69917	167578	14.06432	0.996897	0.999205	1.00079	1.00311	4.837304
9380	-514.1145	-496.8154	-17.29907	411950.8	12.02727	0.99802	0.999493	1.00051	1.00198	4.744303
9390	-508.7448	-497.1662	-11.57867	629450.6	15.76218	0.998398	0.99959	1.00041	1.0016	4.084835
9400	-503.1889	-489.9337	-13.25513	92831.5	9.510791	0.995831	0.998931	1.00106	1.00417	4.368526
9410	-510.03	-492.3728	-17.65715	788735.3	9.864243	0.998569	0.999634	1.00037	1.00143	4.839745
9420	-517.8873	-505.4331	-12.45425	727695.1	9.69639	0.99851	0.999619	1.00038	1.00149	4.300136
9430	-505.3895	-504.792	-0.5975224	283097.7	13.74109	0.997612	0.999389	1.00061	1.00239	3.406616
9440	-522.2644	-504.7209	-17.54354	975336.8	14.05905	0.998713	0.999671	1.00033	1.00129	4.613377
9450	-511.138	-502.0906	-9.047388	271817.1	13.24473	0.997563	0.999376	1.00062	1.00244	4.038091
9460	-524.9616	-504.0224	-20.93912	991389.1	7.916466	0.998724	0.999674	1.00033	1.00128	5.077191
9470	-510.9558	-498.5105	-12.44529	612117.8	10.16775	0.998376	0.999585	1.00041	1.00163	4.328725
9480	-528.6487	-508.9119	-19.73675	60340.76	11.62085	0.99483	0.998674	1.00132	1.00518	4.976126
9490	-516.1689	-502.3669	-13.80199	997665.4	10.86323	0.998728	0.999675	1.00032	1.00127	4.474296
9500	-514.3825	-493.9074	-20.47512	713445.7	9.897623	0.998496	0.999615	1.00038	1.00151	5.124868
9510	-520.3377	-494.1112	-26.22651	334050.8	10.59282	0.997802	0.999437	1.00056	1.0022	5.645176
9520	-510.7862	-501.2262	-9.560044	885646.5	11.75883	0.99865	0.999655	1.00034	1.00135	4.10113
9530	-513.3838	-497.07	-16.31374	154633.6	12.2218	0.996769	0.999173	1.00082	1.00323	4.651938
9540	-522.6019	-507.2137	-15.38822	22010.4	10.41874	0.991445	0.997799	1.00218	1.00858	4.621458
9550	-523.2758	-511.086	-12.18986	921438.2	12.23261	0.998676	0.999661	1.00034	1.00132	4.314214
9560	-528.8224	-506.1165	-22.70588	495090	9.375063	0.998194	0.999538	1.00046	1.00181	5.364548
9570	-528.4129	-500.0878	-28.32511	322489.6	8.028705	0.997763	0.999427	1.00057	1.00224	6.012793
9580	-530.0386	-509.6981	-20.34054	178985.3	9.576216	0.996997	0.999231	1.00077	1.00301	5.113721
9590	-512.8876	-501.8368	-11.05086	810149.1	11.47479	0.998588	0.999639	1.00036	1.00141	4.228841
9600	-511.298	-498.4917	-12.80637	346129.4	10.82803	0.99784	0.999447	1.00055	1.00216	4.382255
9610	-522.3406	-497.2551	-25.08556	668926.9	8.994769	0.998446	0.999603	1.0004	1.00155	5.629582
9620	-513.2872	-500.079	-13.20825	565836.6	9.876019	0.998311	0.999568	1.00043	1.00169	4.389422
9630	-520.8391	-505.092	-15.74713	140515.7	12.47689	0.996611	0.999132	1.00086	1.00339	4.591764
9640	-528.1571	-505.5665	-22.59061	854861.5	8.890853	0.998626	0.999649	1.00035	1.00138	5.350443
9650	-534.5981	-507.418	-27.18006	720238	7.807467	0.998503	0.999617	1.00038	1.0015	5.859656
9660	-537.2096	-506.3875	-30.82207	359314.9	7.474303	0.99788	0.999458	1.00054	1.00212	6.319468
9670	-539.1608	-507.2373	-31.92349	368505	7.176204	0.997907	0.999464	1.00053	1.00209	6.454517
9680	-517.851	-496.2402	-21.61083	419803.6	9.994002	0.998039	0.999498	1.0005	1.00196	5.236607
9690	-539.6044	-517.6237	-21.98062	514144.5	11.20046	0.998228	0.999547	1.00045	1.00177	5.202966
9700	-539.1019	-505.9154	-33.18648	835388.7	6.480936	0.99861	0.999644	1.00035	1.00139	6.561366
9710	-529.2698	-504.5042	-24.76561	710756.8	7.529344	0.998493	0.999615	1.00038	1.00151	5.517125
9720	-523.5699	-496.6187	-26.95117	864174.6	7.792839	0.998633	0.99965	1.00035	1.00137	5.829385
9730	-514.4356	-500.493	-13.94265	651891.6	11.67539	0.998426	0.999597	1.0004	1.00157	4.476133
9740	-517.0151	-501.9521	-15.06308	181218.8	11.27031	0.997016	0.999236	1.00076	1.00299	4.583829
9750	-514.4169	-496.0357	-18.38115	299753.4	8.317385	0.997679	0.999406	1.00059	1.00232	4.818198
9760	-523.3469	-496.4688	-26.87815	308262.2	8.734883	0.997712	0.999414	1.00058	1.00229	5.837069
9770	-518.0146	-501.2933	-16.72125	582352	9.557473	0.998335	0.999574	1.00042	1.00167	4.735
9780	-515.2373	-504.6881	-10.54916	685727.2	11.82315	0.998465	0.999608	1.00039	1.00154	4.184921
9790	-516.5957	-506.8579	-9.737802	605435.1	9.996987	0.998367	0.999582	1.00042	1.00163	4.048846
9800	-521.9129	-508.3313	-13.58152	850293.6	9.654962	0.998622	0.999648	1.00035	1.00138	4.413584
9810	-510.4237	-502.9289	-7.494763	638397.1	12.0673	0.99841	0.999593	1.00041	1.00159	3.929475
9820	-521.0141	-499.9406	-21.07345	751947.4	8.200019	0.998535	0.999625	1.00037	1.00147	5.129963
9830	-514.1829	-502.024	-12.15889	240548.3	10.51327	0.99741	0.999337	1.00066	1.00259	4.314754
9840	-519.1968	-496.4519	-22.74487	595894.6	9.502449	0.998354	0.999579	1.00042	1.00165	5.36649
9850	-518.6705	-495.9949	-22.67556	254984.9	9.341681	0.997484	0.999356	1.00064	1.00252	5.361713
9860	-513.7327	-493.1091	-20.62367	779067.8	8.544461	0.99856	0.999632	1.00037	1.00144	5.10806
9870	-527.3585	-501.6686	-25.68989	922598.7	7.406363	0.998677	0.999662	1.00034	1.00132	5.623452
9880	-532.894	-496.7872	-36.10678	329563.7	7.517701	0.997787	0.999434	1.00056	1.00222	7.024076
9890	-532.3366	-499.072	-33.26459	506445.3	9.899459	0.998214	0.999543	1.00046	1.00179	6.416772
9900	-540.0794	-515.2237	-24.85568	562023	9.184632	0.998305	0.999566	1.00043	1.0017	5.600034
9910	-525.7718	-504.7894	-20.98236	320337.3	10.6699	0.997755	0.999425	1.00057	1.00225	5.146115
9920	-517.7829	-500.0867	-17.69621	211152.3	11.87942	0.997235	0.999292	1.00071	1.00277	4.786168
9930	-536.0305	-511.2789	-24.75155	727293.8	9.409954	0.99851	0.999619	1.00038	1.00149	5.581443
9940	-536.1328	-522.124	-14.00887	269754.1	12.554	0.997554	0.999374	1.00062	1.00245	4.448898
9950	-518.8609	-508.6229	-10.23794	758802.4	12.62724	0.998541	0.999627	1.00037	1.00146	4.146794
9960	-522.2162	-511.1046	-11.11161	560008.3	10.73836	0.998302	0.999566	1.00043	1.0017	4.223202
9970	-513.8554	-508.3798	-5.475627	724174.2	16.67261	0.998507	0.999618	1.00038	1.00149	3.656573
9980	-526.9478	-505.7751	-21.17272	628598.6	9.570861	0.998397	0.99959	1.00041	1.0016	5.200662
9990	-521.0612	-499.0284	-22.03282	664818.4	9.621889	0.998441	0.999601	1.0004	1.00156	5.289595
