Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7500	-519.4315	-509.8419	-9.589611	585083.7	9.764333	0.998339	0.999575	1.00042	1.00166	4.011916
7510	-522.2981	-503.4146	-18.88349	359297.7	13.15087	0.99788	0.999458	1.00054	1.00212	4.788702
7520	-507.6452	-498.5739	-9.071233	901467.1	13.02777	0.998662	0.999658	1.00034	1.00134	4.045843
7530	-512.8027	-492.9706	-19.83217	3497.821	9.102401	0.97859	0.994429	1.00541	1.02157	5.050154
7540	-518.313	-506.0293	-12.28372	9177.035	14.14109	0.986763	0.99658	1.00336	1.0133	4.234484
7550	-513.7146	-499.1759	-14.53865	36263.94	13.52398	0.993333	0.998287	1.0017	1.00668	4.435301
7560	-508.4662	-503.8906	-4.575633	576359.1	13.3675	0.998326	0.999572	1.00043	1.00167	3.699844
7570	-515.4793	-500.196	-15.28331	662313.3	12.05673	0.998439	0.999601	1.0004	1.00156	4.57538
7580	-503.0384	-497.5583	-5.480149	772262	14.05726	0.998554	0.99963	1.00037	1.00145	3.755367
7590	-514.5583	-497.121	-17.43736	432382.6	9.293486	0.998068	0.999506	1.00049	1.00193	4.798528
7600	-524.2443	-500.5873	-23.65708	498788.5	11.09607	0.998201	0.99954	1.00046	1.0018	5.361843
7610	-532.6321	-503.5825	-29.0496	222567.9	8.166462	0.997307	0.999311	1.00069	1.0027	6.102951
7620	-532.3725	-498.4113	-33.96121	591866.1	6.721124	0.998348	0.999578	1.00042	1.00165	6.711139
7630	-532.4151	-508.5443	-23.87083	738245.2	7.091655	0.998521	0.999622	1.00038	1.00148	5.313111
7640	-520.8206	-505.9209	-14.89977	511800.4	13.72445	0.998224	0.999546	1.00045	1.00178	4.448586
7650	-537.3701	-515.6417	-21.72838	883578.5	9.193741	0.998648	0.999654	1.00035	1.00135	5.259632
7660	-518.3216	-509.0631	-9.258564	659459.9	11.40534	0.998435	0.9996	1.0004	1.00157	4.071518
7670	-526.3866	-507.6451	-18.74148	753032.7	9.294802	0.998536	0.999625	1.00037	1.00147	4.938904
7680	-510.8642	-495.4683	-15.39592	940067.9	9.695459	0.998689	0.999665	1.00033	1.00131	4.603471
7690	-522.4632	-503.2422	-19.22103	513141.5	10.62016	0.998226	0.999546	1.00045	1.00177	4.982868
7700	-508.5809	-496.898	-11.68287	760549.1	11.62416	0.998543	0.999627	1.00037	1.00146	4.283045
7710	-511.5025	-497.7171	-13.78534	660590.7	12.42746	0.998437	0.9996	1.0004	1.00156	4.436673
7720	-522.6046	-506.839	-15.76568	605914	10.81624	0.998368	0.999582	1.00042	1.00163	4.655713
7730	-506.4266	-491.5448	-14.88178	577666.6	11.97699	0.998328	0.999572	1.00043	1.00167	4.545392
7740	-513.5219	-489.614	-23.90783	665014.9	10.52044	0.998442	0.999601	1.0004	1.00156	5.431755
7750	-531.137	-504.7852	-26.35177	850824.8	8.827828	0.998622	0.999648	1.00035	1.00138	5.775028
7760	-523.4545	-508.3867	-15.06774	724494.9	10.35952	0.998507	0.999618	1.00038	1.00149	4.590022
7770	-506.3557	-498.8378	-7.517887	731681.5	13.29282	0.998514	0.99962	1.00038	1.00149	3.921601
7780	-518.7509	-501.0309	-17.71996	878851.4	10.18101	0.998644	0.999653	1.00035	1.00136	4.847444
7790	-513.1465	-499.3813	-13.76521	722712.9	11.6463	0.998505	0.999618	1.00038	1.0015	4.461654
7800	-525.6972	-498.6979	-26.99934	125974.7	6.643786	0.996421	0.999083	1.00091	1.00358	5.654871
7810	-515.9839	-496.799	-19.18499	5133.751	9.299926	0.982316	0.995413	1.00448	1.0178	4.986784
7820	-523.7019	-499.6636	-24.03829	8588.64	9.146603	0.986318	0.996464	1.00347	1.01375	5.511649
7830	-526.2202	-489.1548	-37.06537	43765.79	6.006081	0.993931	0.998442	1.00155	1.00608	7.095632
7840	-516.1992	-493.8907	-22.30853	424725.7	11.72017	0.99805	0.999501	1.0005	1.00195	5.188727
7850	-528.4884	-510.1305	-18.35787	364204.3	9.325157	0.997895	0.999461	1.00054	1.00211	4.898871
7860	-507.4966	-494.7056	-12.79094	992656.7	13.59557	0.998724	0.999674	1.00033	1.00128	4.302148
7870	-520.9244	-496.2916	-24.6328	924222.5	6.873413	0.998678	0.999662	1.00034	1.00132	5.367088
7880	-509.4562	-501.4855	-7.970677	29786.22	12.39241	0.992645	0.998109	1.00187	1.00737	3.968952
7890	-512.1122	-492.7777	-19.33442	173572.9	9.191561	0.996951	0.999219	1.00078	1.00305	4.999158
7900	-516.5623	-510.7841	-5.778207	507554.8	12.06679	0.998216	0.999544	1.00046	1.00178	3.787217
7910	-515.5088	-494.598	-20.91075	609309.2	9.689982	0.998372	0.999584	1.00042	1.00163	5.172339
7920	-523.2244	-503.565	-19.65937	29497.55	14.48435	0.992609	0.9981	1.00188	1.00741	4.723055
7930	-523.2564	-500.9524	-22.30404	210854.5	10.15508	0.997233	0.999292	1.00071	1.00277	5.298933
7940	-509.818	-498.552	-11.26602	157895.8	10.81377	0.996803	0.999181	1.00082	1.0032	4.23964
7950	-507.2934	-492.8182	-14.47525	768205.7	10.06069	0.99855	0.999629	1.00037	1.00145	4.52503
7960	-506.6424	-499.7958	-6.846643	700853.1	10.941	0.998482	0.999612	1.00039	1.00152	3.838608
7970	-524.9912	-499.9455	-25.04571	826430.6	8.351966	0.998602	0.999643	1.00036	1.0014	5.620719
7980	-508.0443	-498.2069	-9.837399	720170.2	11.48	0.998503	0.999617	1.00038	1.0015	4.123146
7990	-511.8228	-498.1608	-13.66203	538800.3	14.07115	0.998269	0.999557	1.00044	1.00173	4.336507
8000	-505.4476	-498.5873	-6.860254	794908.7	16.15955	0.998575	0.999635	1.00036	1.00143	3.766058
8010	-521.1378	-497.3751	-23.76264	456641.3	12.91754	0.99812	0.999519	1.00048	1.00188	5.185848
8020	-512.3408	-500.5229	-11.81785	373076.7	12.45459	0.99792	0.999468	1.00053	1.00208	4.277529
8030	-534.3662	-515.2717	-19.09458	271901.4	10.76834	0.997563	0.999376	1.00062	1.00244	4.965429
8040	-520.489	-508.7619	-11.72709	237967.4	14.01297	0.997396	0.999333	1.00066	1.00261	4.202181
8050	-511.8628	-496.9831	-14.87968	246298.8	12.00795	0.99744	0.999345	1.00065	1.00256	4.543947
8060	-514.2447	-499.1634	-15.08132	752861.8	7.589578	0.998535	0.999625	1.00037	1.00147	4.249297
8070	-520.0731	-504.6925	-15.38062	263326.9	12.04628	0.997524	0.999366	1.00063	1.00248	4.58393
8080	-512.3638	-504.6592	-7.704584	628582.2	15.01492	0.998397	0.99959	1.00041	1.0016	3.875096
8090	-518.9072	-502.9077	-15.9995	921653.7	10.51618	0.998676	0.999662	1.00034	1.00132	4.680057
8100	-519.3827	-484.5817	-34.80097	101365.9	7.585096	0.99601	0.998977	1.00102	1.004	6.847743
8110	-513.9396	-496.1897	-17.74985	363101.9	9.536026	0.997891	0.99946	1.00054	1.00211	4.84195
8120	-530.5045	-506.1566	-24.3478	689888.2	8.054424	0.99847	0.999609	1.00039	1.00153	5.519402
8130	-523.7222	-508.6912	-15.03103	338209.7	11.84618	0.997815	0.999441	1.00056	1.00219	4.563114
8140	-516.7482	-498.7366	-18.01161	418316.6	8.861213	0.998035	0.999497	1.0005	1.00197	4.833043
8150	-523.191	-495.7615	-27.42943	534520.1	8.262286	0.998262	0.999555	1.00044	1.00174	5.905766
8160	-528.0847	-503.2983	-24.7863	956897.9	8.976128	0.998701	0.999668	1.00033	1.0013	5.596563
8170	-511.0266	-500.6317	-10.39491	677686.8	15.28035	0.998456	0.999605	1.00039	1.00154	4.038859
8180	-531.9013	-512.7612	-19.14007	330462.6	10.03523	0.99779	0.999434	1.00056	1.00221	4.988985
8190	-517.3958	-502.6341	-14.76163	150132.1	11.68967	0.996721	0.99916	1.00084	1.00328	4.545814
8200	-515.9312	-506.9901	-8.941142	151717.2	10.23116	0.996739	0.999165	1.00083	1.00327	3.98915
8210	-531.9557	-514.4888	-17.46698	20950.2	11.97784	0.991232	0.997743	1.00223	1.0088	4.76119
8220	-533.0382	-518.1846	-14.85353	698328.5	9.868616	0.998479	0.999611	1.00039	1.00152	4.555708
8230	-518.1498	-499.8597	-18.29012	447494.5	10.97987	0.9981	0.999514	1.00048	1.0019	4.883007
8240	-512.2064	-505.8927	-6.313771	256488.2	11.81197	0.997491	0.999358	1.00064	1.00251	3.826419
8250	-529.4233	-511.9106	-17.51269	535834.7	10.77184	0.998264	0.999556	1.00044	1.00174	4.818435
8260	-518.8701	-509.3137	-9.556417	566163.2	12.31865	0.998311	0.999568	1.00043	1.00169	4.097926
8270	-520.9128	-497.6938	-23.21896	440081.7	8.448261	0.998085	0.99951	1.00049	1.00192	5.407348
8280	-505.768	-493.5089	-12.25912	851735.6	8.737832	0.998623	0.999648	1.00035	1.00138	4.163929
8290	-516.2083	-500.5246	-15.68375	134377.3	14.61264	0.996535	0.999112	1.00088	1.00347	4.438543
8300	-512.6398	-490.7685	-21.8713	614904.7	7.304295	0.998379	0.999586	1.00041	1.00162	5.085148
8310	-521.2553	-503.5644	-17.69093	105966.5	9.531805	0.996098	0.999	1.00099	1.00391	4.835631
8320	-528.0154	-507.7611	-20.25427	890691.6	9.04377	0.998653	0.999656	1.00034	1.00135	5.094423
8330	-514.5446	-504.3523	-10.1923	791423.7	14.85691	0.998572	0.999635	1.00036	1.00143	4.049565
8340	-522.2313	-499.1327	-23.09856	943071.6	8.164577	0.998691	0.999665	1.00033	1.00131	5.374079
8350	-521.2449	-487.6411	-33.60383	582964.8	9.420714	0.998336	0.999574	1.00042	1.00167	6.520687
8360	-532.0489	-508.4238	-23.62509	660984.1	9.606748	0.998437	0.9996	1.0004	1.00156	5.455632
8370	-518.8369	-500.4526	-18.38426	410989.3	12.51838	0.998018	0.999493	1.00051	1.00198	4.800068
8380	-527.5495	-501.4427	-26.10684	187378	6.486141	0.997065	0.999248	1.00075	1.00294	5.47075
8390	-511.9549	-497.1997	-14.75525	578338.9	14.06167	0.998329	0.999573	1.00043	1.00167	4.414866
8400	-518.6587	-495.9711	-22.68759	685652.1	9.332504	0.998465	0.999608	1.00039	1.00154	5.3631
8410	-531.0014	-508.4993	-22.5021	522735.5	8.441454	0.998242	0.99955	1.00045	1.00176	5.322078
8420	-520.4115	-506.1857	-14.22581	566717.1	11.03516	0.998312	0.999568	1.00043	1.00169	4.512448
8430	-514.8042	-500.1382	-14.66598	855996.2	12.69237	0.998626	0.999649	1.00035	1.00137	4.494035
8440	-524.6604	-506.5173	-18.1431	747789.3	10.89537	0.99853	0.999624	1.00038	1.00147	4.872772
8450	-523.6385	-501.9695	-21.669	301193	9.443472	0.997685	0.999407	1.00059	1.00232	5.253703
8460	-523.4141	-501.885	-21.52905	191231.5	9.491059	0.997095	0.999256	1.00074	1.00291	5.238624
8470	-538.6853	-500.6219	-38.06347	539748.4	6.599289	0.99827	0.999558	1.00044	1.00173	7.318979
8480	-521.2689	-500.0483	-21.22054	341777.8	9.960173	0.997827	0.999444	1.00055	1.00218	5.198525
8490	-537.9849	-510.9187	-27.06629	136931.9	9.069688	0.996567	0.999121	1.00088	1.00344	5.84646
8500	-509.0965	-499.0151	-10.08141	482654.1	12.12049	0.998171	0.999532	1.00047	1.00183	4.14327
8510	-517.731	-495.9942	-21.73687	964898.8	8.826797	0.998706	0.999669	1.00033	1.00129	5.252223
8520	-513.7678	-496.0684	-17.69937	802091.3	8.399002	0.998581	0.999637	1.00036	1.00142	4.747555
8530	-526.754	-499.5402	-27.21381	267528.7	6.764866	0.997544	0.999371	1.00063	1.00246	5.717939
8540	-523.681	-498.0062	-25.67481	469711.4	8.894232	0.998146	0.999526	1.00047	1.00186	5.697277
8550	-523.0899	-510.7231	-12.36678	751548.5	11.2717	0.998534	0.999625	1.00037	1.00147	4.344587
8560	-535.5419	-503.5633	-31.97861	361536.4	9.689912	0.997887	0.999459	1.00054	1.00211	6.314543
8570	-526.4969	-507.9219	-18.57502	677984	9.75616	0.998457	0.999605	1.00039	1.00154	4.932066
8580	-529.3693	-510.6866	-18.68272	321699	8.971522	0.99776	0.999427	1.00057	1.00224	4.916293
8590	-522.0094	-505.6003	-16.40908	577162	10.63097	0.998327	0.999572	1.00043	1.00167	4.717972
8600	-523.2545	-508.8918	-14.36273	477196.6	9.438662	0.998161	0.999529	1.00047	1.00184	4.479652
8610	-513.9422	-504.4627	-9.479518	821602.6	11.45481	0.998598	0.999641	1.00036	1.0014	4.09163
8620	-520.1687	-513.5608	-6.607956	977895.3	11.63903	0.998715	0.999671	1.00033	1.00129	3.846893
8630	-529.1737	-511.1278	-18.04596	231214.7	12.70366	0.997358	0.999324	1.00067	1.00264	4.759495
8640	-522.0606	-513.0136	-9.046993	220147.8	12.72186	0.997292	0.999307	1.00069	1.00271	4.050777
8650	-527.2926	-504.9539	-22.33874	99147.95	9.321162	0.995966	0.998966	1.00103	1.00404	5.32579
8660	-529.443	-501.6594	-27.78364	280062.9	9.160087	0.997599	0.999385	1.00061	1.0024	5.92032
8670	-520.0552	-495.4639	-24.5913	546950.1	9.581512	0.998282	0.99956	1.00044	1.00172	5.557368
8680	-529.7672	-498.488	-31.2792	173519.1	10.30502	0.99695	0.999219	1.00078	1.00305	6.162411
8690	-513.3582	-496.9386	-16.41955	616104.6	8.999407	0.998381	0.999586	1.00041	1.00162	4.666547
8700	-517.8997	-497.5942	-20.30549	36073.88	11.49059	0.993315	0.998283	1.0017	1.0067	5.034268
8710	-514.2047	-503.0512	-11.15348	440683.9	12.35718	0.998086	0.99951	1.00049	1.00192	4.226655
8720	-510.4087	-505.9907	-4.417952	575523.7	15.31894	0.998325	0.999572	1.00043	1.00168	3.64641
8730	-508.6112	-497.5788	-11.03242	911878.3	11.37123	0.998669	0.99966	1.00034	1.00133	4.226893
8740	-505.4765	-488.5428	-16.93369	599207	12.548	0.998358	0.99958	1.00042	1.00164	4.682269
8750	-513.7327	-497.0462	-16.68648	276898.8	11.05504	0.997585	0.999382	1.00062	1.00242	4.73486
8760	-520.361	-493.4817	-26.87934	283783.4	6.565127	0.997615	0.99939	1.00061	1.00239	5.61422
8770	-516.8172	-489.9409	-26.87636	752154.8	8.157946	0.998535	0.999625	1.00037	1.00147	5.836613
8780	-509.6991	-494.0304	-15.66868	810032.5	12.34656	0.998588	0.999639	1.00036	1.00141	4.592616
8790	-509.2986	-485.7167	-23.58192	392873.1	9.019233	0.997973	0.999481	1.00052	1.00203	5.462414
8800	-525.933	-496.3231	-29.60996	619800.5	8.684876	0.998386	0.999587	1.00041	1.00162	6.152663
8810	-514.9048	-503.5072	-11.39753	739828	13.97495	0.998523	0.999622	1.00038	1.00148	4.18066
8820	-516.2007	-494.7686	-21.43214	791143.1	9.085538	0.998571	0.999635	1.00036	1.00143	5.22559
8830	-514.3646	-495.6099	-18.75463	383041.5	9.03712	0.997947	0.999475	1.00052	1.00205	4.928226
8840	-513.0268	-491.3067	-21.72016	647912.7	9.813864	0.998421	0.999596	1.0004	1.00158	5.253015
8850	-510.199	-492.1118	-18.08724	48590.06	11.07139	0.994239	0.998521	1.00147	1.00577	4.860901
8860	-513.4576	-496.5819	-16.87567	826621.4	9.643378	0.998602	0.999643	1.00036	1.0014	4.754375
8870	-510.202	-494.4407	-15.76128	204979.3	11.43793	0.997194	0.999282	1.00072	1.00281	4.640592
8880	-522.2779	-500.4862	-21.79176	427755.4	10.78945	0.998057	0.999503	1.0005	1.00194	5.214563
8890	-518.317	-503.9803	-14.33672	281421.7	10.56747	0.997605	0.999387	1.00061	1.0024	4.522503
8900	-528.6089	-513.8631	-14.74587	764940.3	9.98747	0.998547	0.999628	1.00037	1.00145	4.549467
8910	-523.5302	-510.081	-13.44916	792063	11.17978	0.998572	0.999635	1.00036	1.00143	4.441415
8920	-524.3328	-506.8902	-17.44257	646025.4	10.98144	0.998419	0.999596	1.0004	1.00158	4.805764
8930	-517.9278	-505.4296	-12.49815	665841.8	11.89015	0.998443	0.999602	1.0004	1.00156	4.348367
8940	-525.9813	-495.6867	-30.29457	435992.8	8.845655	0.998076	0.999508	1.00049	1.00193	6.220351
8950	-521.0064	-496.4433	-24.56313	233957.2	9.512797	0.997373	0.999328	1.00067	1.00263	5.557408
8960	-523.4504	-497.4746	-25.97579	706188.8	8.090542	0.998488	0.999613	1.00039	1.00151	5.723295
8970	-522.8584	-495.5457	-27.31263	339877.2	9.169699	0.997821	0.999442	1.00056	1.00218	5.868373
8980	-513.3941	-486.9381	-26.45605	724105	6.67846	0.998507	0.999618	1.00038	1.00149	5.582875
8990	-515.642	-497.4557	-18.18626	591600.2	9.65894	0.998348	0.999577	1.00042	1.00165	4.890592
9000	-506.2127	-495.3639	-10.84881	742745.8	11.92229	0.998525	0.999623	1.00038	1.00148	4.209312
9010	-516.021	-494.2772	-21.74383	843347.3	9.277878	0.998616	0.999646	1.00035	1.00138	5.261862
9020	-511.8272	-492.0595	-19.76762	871375.2	13.27466	0.998639	0.999652	1.00035	1.00136	4.844779
9030	-511.4036	-502.5954	-8.808268	671946.4	12.84967	0.99845	0.999604	1.0004	1.00155	4.029594
9040	-506.136	-488.4746	-17.66143	56719.39	11.08029	0.994668	0.998632	1.00136	1.00534	4.822105
9050	-512.3264	-487.5715	-24.75482	384521.3	9.348931	0.997951	0.999476	1.00052	1.00205	5.584038
9060	-519.1611	-496.18	-22.98103	962766.5	9.7693	0.998705	0.999669	1.00033	1.0013	5.383195
9070	-509.994	-499.1702	-10.82374	833088.2	11.68894	0.998608	0.999644	1.00036	1.00139	4.208948
9080	-520.8509	-500.8681	-19.98279	758655.6	8.698324	0.998541	0.999627	1.00037	1.00146	5.045129
9090	-513.0099	-496.4811	-16.52883	605075.9	10.71825	0.998366	0.999582	1.00042	1.00163	4.728003
9100	-522.8316	-490.8592	-31.97241	761852.6	8.479751	0.998544	0.999628	1.00037	1.00146	6.441178
9110	-515.8992	-498.3993	-17.49996	580917.5	10.11379	0.998333	0.999574	1.00043	1.00167	4.825835
9120	-527.0008	-503.6777	-23.32316	867633.2	8.922414	0.998636	0.999651	1.00035	1.00136	5.433167
9130	-506.1072	-490.5598	-15.54744	924926.1	9.764991	0.998679	0.999662	1.00034	1.00132	4.622105
9140	-534.1592	-510.0573	-24.10188	879479.8	10.2149	0.998645	0.999653	1.00035	1.00136	5.472057
9150	-522.4827	-509.3569	-13.12574	691658.7	9.322435	0.998472	0.999609	1.00039	1.00153	4.337521
9160	-528.3633	-506.4471	-21.91624	947817.8	10.30946	0.998695	0.999666	1.00033	1.00131	5.253611
9170	-518.804	-499.8963	-18.90765	728335.3	9.807735	0.998511	0.999619	1.00038	1.00149	4.96641
9180	-532.2131	-512.8864	-19.32663	437875.6	10.92216	0.99808	0.999509	1.00049	1.00192	4.980156
9190	-515.4315	-504.9237	-10.50778	660357.4	9.779595	0.998436	0.9996	1.0004	1.00156	4.107373
9200	-524.8085	-492.7617	-32.0468	378034	10.12974	0.997933	0.999471	1.00053	1.00207	6.261908
9210	-521.153	-506.225	-14.928	120701.8	11.65192	0.996344	0.999063	1.00093	1.00366	4.56131
9220	-519.1911	-505.8107	-13.38043	260261.8	10.57741	0.99751	0.999363	1.00064	1.00249	4.43219
9230	-522.0701	-504.1627	-17.90741	872329.6	11.05364	0.998639	0.999652	1.00035	1.00136	4.845356
9240	-513.0365	-496.0985	-16.93802	368934.2	10.19956	0.997908	0.999465	1.00053	1.00209	4.770703
9250	-505.1664	-491.9769	-13.18951	250902.7	12.92283	0.997464	0.999351	1.00065	1.00254	4.367086
9260	-504.1542	-496.8265	-7.327649	325098.7	13.0825	0.997772	0.99943	1.00057	1.00223	3.911147
9270	-500.9014	-493.6039	-7.297578	729473.8	12.70822	0.998512	0.999619	1.00038	1.00149	3.913374
9280	-520.5123	-494.9687	-25.54357	154382.9	9.086201	0.996767	0.999172	1.00082	1.00324	5.678096
9290	-514.3624	-496.1245	-18.23789	219051.7	13.04257	0.997285	0.999305	1.00069	1.00272	4.748291
9300	-522.3861	-499.685	-22.70112	754852.4	9.511602	0.998537	0.999626	1.00037	1.00146	5.361696
9310	-522.6717	-495.7797	-26.892	255894.8	8.527068	0.997488	0.999357	1.00064	1.00251	5.841809
9320	-521.0317	-503.2776	-17.75405	245313.8	13.46927	0.997435	0.999343	1.00065	1.00257	4.677501
9330	-525.522	-507.2508	-18.27117	34086.86	12.33478	0.993124	0.998233	1.00175	1.00689	4.804234
9340	-524.6427	-510.6349	-14.00778	54970.39	12.97208	0.994584	0.99861	1.00138	1.00543	4.427781
9350	-532.096	-509.103	-22.99302	553207.1	7.562114	0.998292	0.999563	1.00044	1.00171	5.287235
9360	-526.7527	-505.0071	-21.74562	185770.3	8.818634	0.997052	0.999245	1.00075	1.00295	5.252911
9370	-530.9134	-508.977	-21.93646	564674	10.71847	0.998309	0.999567	1.00043	1.00169	5.232514
9380	-520.3602	-507.4026	-12.95761	960275.2	11.55035	0.998703	0.999668	1.00033	1.0013	4.39393
9390	-514.0312	-507.7638	-6.267372	950136.8	10.4893	0.998696	0.999667	1.00033	1.0013	3.752304
9400	-527.275	-508.6827	-18.59231	296859.8	8.936578	0.997668	0.999403	1.00059	1.00233	4.90391
9410	-524.2536	-501.8758	-22.37772	954324.2	10.96333	0.998699	0.999667	1.00033	1.0013	5.256505
9420	-544.0986	-526.6529	-17.4457	273712.9	10.47233	0.997571	0.999378	1.00062	1.00243	4.818239
9430	-525.365	-506.8023	-18.56268	543259.3	12.13006	0.998276	0.999559	1.00044	1.00173	4.842356
9440	-532.6364	-511.1839	-21.45244	418100.1	8.118864	0.998035	0.999497	1.0005	1.00197	5.167442
9450	-523.754	-495.6768	-28.07718	774989.3	9.057735	0.998556	0.999631	1.00037	1.00144	5.958619
9460	-521.8049	-504.9382	-16.86679	113306.2	11.41702	0.996226	0.999033	1.00096	1.00378	4.738114
9470	-520.9168	-508.0149	-12.90196	67129.96	11.62022	0.995098	0.998743	1.00125	1.00491	4.387988
9480	-509.3424	-503.4991	-5.843368	175789.7	11.21513	0.99697	0.999224	1.00077	1.00303	3.762969
9490	-517.6216	-509.6085	-8.013049	905899.1	10.92923	0.998665	0.999659	1.00034	1.00134	3.944658
9500	-524.0467	-504.7574	-19.28933	712655.7	13.33348	0.998495	0.999615	1.00038	1.00151	4.803563
9510	-516.738	-489.4942	-27.24377	530132.7	8.092015	0.998255	0.999554	1.00045	1.00175	5.880059
9520	-514.9233	-497.978	-16.94536	635802.8	9.925369	0.998406	0.999592	1.00041	1.00159	4.768736
9530	-512.9439	-497.4363	-15.50764	763593.5	14.12625	0.998546	0.999628	1.00037	1.00145	4.463573
9540	-528.202	-499.5465	-28.65553	274198.4	10.1573	0.997574	0.999379	1.00062	1.00243	5.924142
9550	-511.7406	-493.6492	-18.09143	487117.4	11.22561	0.998179	0.999534	1.00046	1.00182	4.854595
9560	-518.1616	-505.5624	-12.59925	208152.8	12.80029	0.997215	0.999287	1.00071	1.00279	4.326733
9570	-527.997	-499.0096	-28.98741	540813.1	9.39336	0.998272	0.999558	1.00044	1.00173	6.033015
9580	-519.9269	-502.5987	-17.32818	438440.5	10.48368	0.998081	0.999509	1.00049	1.00192	4.806865
9590	-512.0603	-498.7117	-13.34858	580102.1	13.54344	0.998332	0.999573	1.00043	1.00167	4.346185
9600	-513.2388	-497.8214	-15.41737	828741.8	9.937473	0.998604	0.999643	1.00036	1.0014	4.615179
9610	-500.8155	-488.406	-12.40951	975209.8	12.61174	0.998713	0.999671	1.00033	1.00129	4.319355
9620	-513.2392	-497.8763	-15.36288	96870.79	11.92253	0.995919	0.998954	1.00104	1.00409	4.587926
9630	-513.9095	-490.3842	-23.52531	839215.5	8.877578	0.998613	0.999645	1.00035	1.00139	5.455446
9640	-512.4062	-496.4997	-15.9065	824174.4	11.23737	0.9986	0.999642	1.00036	1.0014	4.659622
9650	-509.0578	-490.6075	-18.45026	717715.7	11.88668	0.9985	0.999616	1.00038	1.0015	4.849181
9660	-521.9569	-498.4911	-23.46577	997402.3	7.842734	0.998728	0.999675	1.00032	1.00127	5.388117
9670	-508.2554	-497.2838	-10.97165	146192.2	12.85822	0.996678	0.999149	1.00085	1.00333	4.197668
9680	-508.1751	-494.4365	-13.73866	994740	9.876097	0.998726	0.999674	1.00033	1.00127	4.443134
9690	-527.4671	-498.1832	-29.28394	79433.21	6.543506	0.995494	0.998844	1.00115	1.00451	5.9752
9700	-519.594	-499.8991	-19.69488	139051.8	9.654293	0.996593	0.999127	1.00087	1.00341	5.046765
9710	-517.1043	-504.8685	-12.23579	892787.2	13.67096	0.998655	0.999656	1.00034	1.00135	4.257342
9720	-514.0516	-507.9046	-6.147012	645038.8	12.60168	0.998418	0.999595	1.0004	1.00158	3.822776
9730	-513.3147	-501.3067	-12.00798	850171.1	13.062	0.998622	0.999648	1.00035	1.00138	4.269793
9740	-514.0217	-501.746	-12.27568	245094.7	17.08165	0.997434	0.999343	1.00065	1.00257	4.03468
9750	-509.8404	-498.3908	-11.44958	203689.2	9.987877	0.997185	0.999279	1.00072	1.00282	4.219452
9760	-528.3314	-508.5144	-19.81699	277862.5	11.68902	0.99759	0.999383	1.00061	1.00241	4.978324
9770	-523.9475	-503.4105	-20.53696	903213.4	13.79308	0.998663	0.999658	1.00034	1.00134	4.852596
9780	-506.7223	-495.2639	-11.45834	925231.9	10.29947	0.998679	0.999662	1.00034	1.00132	4.238718
9790	-518.8863	-494.8181	-24.06822	972986	8.833404	0.998712	0.999671	1.00033	1.00129	5.516389
9800	-527.5935	-502.0787	-25.51476	923019	9.970777	0.998677	0.999662	1.00034	1.00132	5.628907
9810	-520.2391	-503.8858	-16.35328	923141.3	12.68629	0.998677	0.999662	1.00034	1.00132	4.62736
9820	-524.2239	-503.5505	-20.67335	713375.3	10.5714	0.998495	0.999615	1.00038	1.00151	5.121954
9830	-523.1834	-493.6199	-29.56356	659987.7	8.360689	0.998436	0.9996	1.0004	1.00157	6.161382
9840	-529.1608	-499.9085	-29.25225	512979.1	7.796096	0.998226	0.999546	1.00045	1.00178	6.124758
9850	-532.9919	-503.5361	-29.45582	38880.05	9.886696	0.993561	0.998346	1.00164	1.00645	6.033417
9860	-516.9087	-499.9519	-16.95684	101808	10.57701	0.996019	0.99898	1.00101	1.00399	4.770313
9870	-523.6824	-501.072	-22.61039	940188.9	10.87757	0.998689	0.999665	1.00033	1.00131	5.284096
9880	-525.7786	-501.0637	-24.71481	409644.1	9.116316	0.998015	0.999492	1.00051	1.00199	5.58628
9890	-517.2837	-496.2991	-20.98464	841183.9	10.71044	0.998614	0.999646	1.00035	1.00139	5.14415
9900	-520.1583	-498.1382	-22.02013	763549	10.01471	0.998546	0.999628	1.00037	1.00146	5.276776
9910	-520.2502	-493.401	-26.84919	184745.2	9.408017	0.997044	0.999243	1.00075	1.00296	5.80448
9920	-530.7318	-503.7276	-27.00417	242192.2	10.32127	0.997418	0.999339	1.00066	1.00258	5.745985
9930	-520.5119	-497.8332	-22.67871	561284.9	9.04534	0.998304	0.999566	1.00043	1.0017	5.362514
9940	-528.0773	-505.9537	-22.12358	256860	10.72451	0.997493	0.999358	1.00064	1.00251	5.249582
9950	-505.4583	-498.9006	-6.557729	903870.8	14.22385	0.998663	0.999658	1.00034	1.00134	3.827042
9960	-514.072	-500.8712	-13.20087	344297.7	8.499536	0.997835	0.999446	1.00055	1.00217	4.231166
9970	-528.3292	-503.3916	-24.93761	242552.2	8.998179	0.99742	0.99934	1.00066	1.00258	5.61308
9980	-518.0957	-492.7076	-25.38807	860640.2	10.27546	0.99863	0.99965	1.00035	1.00137	5.593137
9990	-515.7968	-496.7146	-19.08218	313505.7	8.63754	0.997731	0.999419	1.00058	1.00227	4.936368
