Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
3560	-21820.19	-21815.34	-4.849499	4.139563e+07	0.0926108	0.107109	0.129473	0.0730321	0.0865057	0.137486	0.162118	0.0836399	0.127568	0.100365	0.165424	0.119764	0.122052	0.144249	0.131963	0.083007	0.0750316	0.132597	0.110308	0.128015	0.175396	0.114788	0.232252	0.106941	0.0696288	0.0442982	0.0531758	0.00678518	0.0300711	0.0702066	0.016533	0.123108	0.084155	0.0500888	0.0128174	0.0209134	0.0313857	0.0703242	0.0207437	0.025928	0.0538092	0.0424895	0.0215577	0.107048	0.302323	0.0698979	0.0297184	0.470639	0.0203732	0.999802	0.99995	1.00005	1.0002	0.302746	0.291316	0.131735	0.274203	0.4074803	3.789715
3570	-21810.75	-21805.08	-5.669621	3.425414e+07	0.0776589	0.117403	0.112495	0.077986	0.0920289	0.13954	0.176161	0.0836399	0.125427	0.098725	0.162216	0.117046	0.132595	0.145629	0.142076	0.095226	0.0956829	0.115772	0.137627	0.136576	0.198804	0.101062	0.224048	0.105093	0.0944936	0.0442982	0.0563243	0.0203275	0.0197799	0.0592986	0.0305927	0.120666	0.0637847	0.0447395	0.0164398	0.0363964	0.0474394	0.0484	0.00446522	0.04664	0.0328736	0.0479899	0.0262584	0.10619	0.306491	0.0697078	0.0219887	0.469359	0.0262639	0.999783	0.999945	1.00006	1.00022	0.31096	0.305654	0.127329	0.256057	0.4062819	3.871727
3580	-21812.57	-21806.56	-6.009003	4.829161e+07	0.0895166	0.115705	0.124736	0.107325	0.0919909	0.125233	0.169469	0.0782693	0.110606	0.0986055	0.169595	0.13207	0.111979	0.128384	0.151574	0.0935767	0.117112	0.113537	0.156402	0.146589	0.193324	0.0979903	0.218138	0.104582	0.0854378	0.0390963	0.0563243	0.0203275	0.0262727	0.0724295	0.0199782	0.156241	0.0640134	0.0364476	0.0222203	0.0224698	0.03122	0.0484	0.0206705	0.04664	0.0342903	0.0258219	0.031056	0.101962	0.282863	0.0780689	0.0177309	0.489647	0.0297282	0.999817	0.999954	1.00005	1.00018	0.315981	0.292442	0.135329	0.256248	0.4072477	3.905665
3590	-21813.96	-21807.7	-6.256809	4.523079e+07	0.0917205	0.117122	0.114233	0.0835102	0.105007	0.123262	0.160608	0.0965841	0.12887	0.0991745	0.158852	0.129778	0.10696	0.142699	0.136292	0.0871304	0.098592	0.153583	0.127989	0.14505	0.185749	0.137563	0.219462	0.136319	0.0940421	0.0436928	0.0586751	0.0185981	0.0372077	0.0572503	0.01086	0.137811	0.0703501	0.0209272	0.0210477	0.016803	0.046473	0.0714159	0.0164062	0.0340648	0.0325704	0.0220664	0.0340734	0.101301	0.295602	0.0775636	0.0197653	0.48539	0.0203786	0.999811	0.999952	1.00005	1.00019	0.317669	0.303023	0.131089	0.248219	0.3950996	3.930446
3600	-21820.57	-21813.87	-6.700542	4.667069e+07	0.103067	0.111696	0.110325	0.0832801	0.106544	0.12735	0.159624	0.0820074	0.107042	0.0991745	0.153407	0.118692	0.15384	0.136226	0.155574	0.0903342	0.0889584	0.13251	0.127041	0.161902	0.205153	0.118116	0.214297	0.10351	0.0900264	0.0271457	0.0582498	0.0259913	0.0478056	0.0705097	0.00926097	0.157132	0.0636903	0.0442952	0.0426541	0.0158828	0.0369358	0.082606	0.0142385	0.0349197	0.0502715	0.0301113	0.0234189	0.100664	0.311196	0.0716884	0.0191163	0.467056	0.0302784	0.999814	0.999952	1.00005	1.00019	0.316429	0.308014	0.123325	0.252232	0.3984632	3.974819
3610	-21827.89	-21820.27	-7.619962	5.938666e+07	0.127347	0.132916	0.133554	0.0686936	0.0931541	0.152765	0.176893	0.0673964	0.132827	0.0916528	0.173992	0.12227	0.12202	0.146743	0.135505	0.0965407	0.064996	0.102706	0.133534	0.149779	0.228496	0.130291	0.224638	0.111551	0.0859315	0.0450659	0.0718608	0.00942847	0.0369615	0.0865153	0.0166583	0.164788	0.0764137	0.0354234	0.0251351	0.0097651	0.0554786	0.0812097	0.0429031	0.0383684	0.0232352	0.0229116	0.0184486	0.10307	0.31046	0.0738624	0.0175306	0.473087	0.0219902	0.999835	0.999958	1.00004	1.00016	0.307272	0.305827	0.119944	0.266957	0.3901484	4.066761
3620	-21819.23	-21812.16	-7.069449	7.028395e+07	0.0916912	0.123117	0.12093	0.0807574	0.10201	0.147831	0.192704	0.0894188	0.148597	0.106672	0.160291	0.115069	0.1473	0.154228	0.126713	0.0803885	0.10395	0.123203	0.129367	0.133903	0.230166	0.111305	0.229479	0.105132	0.0855937	0.035959	0.055861	0.018855	0.0297909	0.0696639	0.00841072	0.146411	0.0764137	0.047399	0.0254762	0.0225395	0.0478936	0.0501777	0.0216468	0.0384497	0.0394977	0.0231707	0.0142768	0.115955	0.301104	0.0650126	0.0192496	0.48446	0.0142194	0.999849	0.999961	1.00004	1.00015	0.29726	0.2969	0.133645	0.272195	0.4051008	4.01171
3630	-21820.67	-21816.36	-4.310063	9.186809e+07	0.0901161	0.124012	0.101396	0.0789416	0.0814362	0.103451	0.146781	0.097124	0.113738	0.0794513	0.17934	0.093137	0.107168	0.131743	0.126713	0.0825673	0.0899155	0.122276	0.111589	0.142024	0.207649	0.121342	0.197668	0.09505	0.081912	0.0322616	0.0566091	0.0133741	0.0217881	0.0909102	0.0321057	0.161618	0.0495232	0.0444378	0.00829245	0.0255195	0.0519059	0.0617624	0.0125397	0.0585365	0.0260274	0.0448581	0.0371606	0.106051	0.300688	0.0823952	0.0153563	0.482028	0.0134807	0.999868	0.999966	1.00003	1.00013	0.29996	0.30217	0.134072	0.263798	0.4269155	3.735771
3640	-21815.85	-21810.22	-5.629246	8.930535e+07	0.0861164	0.133197	0.101396	0.0919822	0.0800253	0.121528	0.1865	0.0917308	0.128419	0.0916193	0.156801	0.103973	0.116047	0.131278	0.145521	0.0742663	0.079392	0.12698	0.125753	0.160306	0.234535	0.117002	0.251396	0.111749	0.0861029	0.0315928	0.0447954	0.0324568	0.028648	0.0727883	0.0265982	0.143053	0.0414869	0.0320046	0.0191144	0.0287429	0.0457266	0.0501893	0.0166443	0.0377415	0.0251551	0.0299054	0.0274288	0.110966	0.281283	0.0708838	0.0135606	0.501015	0.0222912	0.999865	0.999966	1.00003	1.00013	0.301116	0.29975	0.144119	0.255015	0.4118591	3.86769
3650	-21820.36	-21814.64	-5.71806	8.296379e+07	0.0916666	0.104188	0.117421	0.0725947	0.0814381	0.126279	0.183944	0.0978421	0.118458	0.108919	0.154438	0.112119	0.103268	0.142436	0.149373	0.0919714	0.0880875	0.103887	0.125002	0.153974	0.202242	0.119219	0.238859	0.085736	0.102836	0.0280111	0.0466867	0.0265964	0.028648	0.0813603	0.0142353	0.150813	0.0662763	0.0725442	0.0261479	0.0167203	0.0504965	0.0465807	0.0180153	0.0495986	0.0366293	0.0243979	0.0166143	0.10878	0.275741	0.0730883	0.0143785	0.495402	0.0326106	0.999861	0.999965	1.00004	1.00014	0.318566	0.288542	0.143339	0.249553	0.389158	3.876571
3660	-21821.07	-21815.01	-6.056309	5.689151e+07	0.0657847	0.122298	0.115607	0.0768787	0.0768999	0.137298	0.166671	0.0791565	0.112032	0.0805229	0.1432	0.120764	0.12973	0.165226	0.142181	0.0742695	0.0796916	0.122328	0.147926	0.166419	0.196011	0.127356	0.239571	0.103998	0.0826718	0.0531719	0.0472949	0.0193597	0.0435897	0.0711788	0.0212805	0.155829	0.0691889	0.0287546	0.0297456	0.0150834	0.0305868	0.0820028	0.0290776	0.0547549	0.0234394	0.0373618	0.0242042	0.10547	0.284213	0.0689823	0.0199762	0.499013	0.0223457	0.999831	0.999957	1.00004	1.00017	0.307418	0.299185	0.13082	0.262577	0.4030673	3.910396
3670	-21813.49	-21809.23	-4.265263	6.391525e+07	0.0878607	0.106403	0.108713	0.0822275	0.0841056	0.109155	0.16008	0.0918348	0.11267	0.0822144	0.178659	0.113258	0.117967	0.14758	0.159206	0.0849307	0.0851661	0.123494	0.124021	0.117278	0.184002	0.117599	0.17657	0.10024	0.0674757	0.0401414	0.0543871	0.0229894	0.0402058	0.0704405	0.0193683	0.125908	0.0682529	0.0464806	0.023052	0.0303846	0.0490698	0.0410137	0.0295373	0.0440957	0.034425	0.0440667	0.0247632	0.106506	0.289764	0.068923	0.0203674	0.483584	0.030855	0.999841	0.999959	1.00004	1.00016	0.317836	0.294599	0.128815	0.25875	0.4180314	3.731291
3680	-21818.9	-21812.22	-6.677174	6.056995e+07	0.0800301	0.137215	0.126812	0.0910974	0.0737529	0.129765	0.175025	0.109045	0.122018	0.085641	0.187106	0.0997109	0.109269	0.136653	0.134718	0.0824165	0.0913412	0.123012	0.137149	0.184623	0.198379	0.133771	0.222334	0.101169	0.0786795	0.0300439	0.0566275	0.0395946	0.0246089	0.079011	0.0352755	0.145342	0.0608186	0.0315064	0.0201143	0.0259916	0.0474072	0.0532894	0.0244186	0.0529735	0.0328949	0.0248164	0.0370154	0.0971902	0.300905	0.0709101	0.025647	0.473501	0.0318472	0.999837	0.999958	1.00004	1.00016	0.313579	0.307533	0.118658	0.26023	0.4004144	3.972482
3690	-21823.08	-21815.75	-7.334672	7.535211e+07	0.0826022	0.134549	0.12061	0.074166	0.0966331	0.122635	0.147551	0.0977898	0.110853	0.0883687	0.177508	0.126595	0.125051	0.170563	0.175799	0.0793036	0.0980658	0.117112	0.12243	0.148081	0.200663	0.122669	0.252818	0.112758	0.0881327	0.0504837	0.0566275	0.0154497	0.0425558	0.0406666	0.019974	0.180652	0.0667688	0.041524	0.0291858	0.028658	0.04745	0.0487299	0.0239939	0.0419398	0.0404178	0.0347525	0.0350939	0.0978013	0.315138	0.068935	0.0293341	0.45284	0.0359518	0.999854	0.999963	1.00004	1.00015	0.310992	0.301906	0.115596	0.271506	0.3925696	4.038232
3700	-21811.86	-21805.57	-6.299462	6.379314e+07	0.0919311	0.104885	0.112808	0.0762414	0.0959681	0.119779	0.172064	0.081328	0.136286	0.119753	0.143509	0.107112	0.103436	0.140528	0.133254	0.0863562	0.0974589	0.125898	0.13921	0.129295	0.225894	0.136319	0.240665	0.11068	0.108138	0.0481672	0.0605115	0.0150965	0.0337827	0.0700882	0.0235247	0.166383	0.0669479	0.044505	0.0320552	0.0156119	0.0429486	0.0459029	0.0133249	0.0353738	0.0267503	0.0297431	0.0251989	0.0997949	0.300451	0.0700635	0.0264667	0.471505	0.0317186	0.999841	0.999959	1.00004	1.00016	0.308186	0.301388	0.123065	0.26736	0.41168	3.934711
3710	-21810.38	-21805.38	-4.99395	5.782805e+07	0.0811886	0.103277	0.137822	0.07776	0.101221	0.12061	0.156839	0.0678852	0.129801	0.10257	0.178524	0.11776	0.0964317	0.132198	0.12157	0.0899894	0.0918802	0.122796	0.106776	0.137131	0.211116	0.131559	0.222762	0.105697	0.0911603	0.0363613	0.0492782	0.0284801	0.0369609	0.0745716	0.0127392	0.143064	0.0589543	0.0578045	0.0227056	0.0130266	0.0459018	0.0514587	0.026818	0.0323193	0.0251675	0.0205142	0.0317082	0.0978807	0.314859	0.0746696	0.0253331	0.458501	0.0287557	0.999833	0.999957	1.00004	1.00017	0.306994	0.308126	0.120274	0.264606	0.4201618	3.80416
3720	-21813.39	-21807.18	-6.208966	6.271488e+07	0.0992094	0.115701	0.118547	0.0696926	0.0951172	0.10915	0.169661	0.10331	0.11426	0.0944894	0.18808	0.103488	0.128244	0.152136	0.1216	0.0947139	0.0953276	0.133719	0.118201	0.129488	0.228187	0.132428	0.242548	0.101896	0.0962395	0.024963	0.0449588	0.0137871	0.0343297	0.0848121	0.0223087	0.149465	0.075127	0.0319711	0.0311389	0.0235103	0.0372341	0.0582169	0.0154561	0.0433909	0.0344904	0.012021	0.0330467	0.0998706	0.304608	0.0742067	0.0224873	0.471697	0.02713	0.999839	0.999959	1.00004	1.00016	0.31204	0.30926	0.119175	0.259526	0.4187219	3.925662
3730	-21811.28	-21805.75	-5.522446	4.650498e+07	0.087381	0.129739	0.11437	0.0770417	0.0856162	0.134184	0.155673	0.0691487	0.140063	0.103891	0.158564	0.103488	0.118105	0.144164	0.140212	0.0944293	0.0807153	0.108067	0.100453	0.149233	0.198818	0.119167	0.21435	0.100264	0.0901194	0.0406918	0.0492312	0.0249399	0.0202834	0.0797801	0.0311495	0.147589	0.0799585	0.0313729	0.0311389	0.0282224	0.0519288	0.0629738	0.033786	0.0433314	0.0333592	0.0302933	0.0197253	0.0954378	0.301384	0.0795559	0.0241045	0.470071	0.0294469	0.999814	0.999952	1.00005	1.00019	0.312193	0.307247	0.120376	0.260184	0.408194	3.85701
3740	-21818.05	-21812.08	-5.970392	3.598371e+07	0.0909816	0.129903	0.0984636	0.0645966	0.105561	0.151523	0.174973	0.0842783	0.0977799	0.0937206	0.190125	0.116928	0.121685	0.133013	0.149277	0.0795486	0.0984455	0.142125	0.11423	0.15064	0.19206	0.129451	0.193602	0.101073	0.103803	0.0417701	0.0711611	0.0177726	0.0356754	0.0763009	0.0306267	0.151983	0.069656	0.0428058	0.0231006	0.0081525	0.0411643	0.0462774	0.0219772	0.03639	0.0299377	0.0360372	0.0132284	0.108115	0.308905	0.0630253	0.0221857	0.465734	0.0320348	0.999788	0.999946	1.00005	1.00021	0.30992	0.306565	0.119498	0.264018	0.4172949	3.901804
3750	-21824.49	-21818.7	-5.793227	4.793499e+07	0.0771499	0.0956057	0.134393	0.0763616	0.0853224	0.139405	0.132769	0.0971472	0.114692	0.111843	0.177911	0.111472	0.130089	0.121733	0.134803	0.0885805	0.0917556	0.111358	0.123834	0.152532	0.248374	0.12436	0.218566	0.111817	0.104937	0.0377515	0.0630001	0.0228893	0.0298354	0.0659234	0.020343	0.119779	0.0827606	0.0368045	0.0119099	0.00845419	0.0475494	0.0691204	0.0156414	0.0449658	0.0397148	0.0300628	0.0207727	0.10836	0.310036	0.066057	0.0247574	0.464907	0.0258819	0.999816	0.999953	1.00005	1.00018	0.313895	0.297671	0.12103	0.267404	0.4259063	3.884088
3760	-21818.44	-21811.48	-6.967554	6.828394e+07	0.077387	0.144975	0.107591	0.108112	0.0979208	0.145851	0.175257	0.0854955	0.122456	0.119301	0.169951	0.120865	0.112951	0.133336	0.176867	0.0778804	0.0959246	0.123607	0.115059	0.168065	0.180885	0.122705	0.225162	0.112811	0.102922	0.0261274	0.0578393	0.0164827	0.0335227	0.0888023	0.0189104	0.157438	0.0747867	0.041061	0.0227025	0.0199821	0.0435825	0.0532752	0.0153426	0.0372404	0.0245443	0.0258509	0.0206904	0.101523	0.306667	0.0708454	0.0244019	0.468113	0.0284499	0.999846	0.99996	1.00004	1.00015	0.317115	0.307362	0.116589	0.258933	0.4049639	4.00152
3770	-21825.21	-21817.44	-7.770719	8.47803e+07	0.106864	0.114096	0.134641	0.0869048	0.0938183	0.149749	0.200426	0.0745099	0.11034	0.113762	0.150619	0.106186	0.133449	0.165964	0.130881	0.105417	0.0822365	0.147044	0.136981	0.135046	0.204483	0.138048	0.217799	0.122858	0.0801975	0.0281381	0.0472398	0.0229671	0.0457997	0.0832838	0.0215364	0.165258	0.0822195	0.0389021	0.0193119	0.00994898	0.0411909	0.0858532	0.0175783	0.0625001	0.037603	0.011976	0.0182101	0.0994348	0.310781	0.0699376	0.0278554	0.471304	0.0206868	0.999862	0.999966	1.00003	1.00014	0.324597	0.296311	0.120307	0.258785	0.388021	4.081837
3780	-21818.89	-21812.37	-6.519354	7.483577e+07	0.0796085	0.129894	0.12389	0.0842011	0.0967586	0.124764	0.17807	0.0828439	0.103021	0.0888517	0.182683	0.13075	0.109254	0.147433	0.14587	0.0728679	0.0942404	0.154478	0.139651	0.157493	0.17077	0.114257	0.22224	0.10482	0.0867133	0.0412783	0.0570047	0.0301057	0.0440466	0.0858574	0.00263218	0.160678	0.0695838	0.0313724	0.035221	0.0105304	0.0412854	0.069727	0.0199613	0.069138	0.0184421	0.0231758	0.0212368	0.0964055	0.314299	0.0721381	0.0244094	0.470238	0.0225099	0.999853	0.999962	1.00004	1.00015	0.31408	0.304301	0.118188	0.263431	0.4023459	3.9567
3790	-21815.22	-21808.75	-6.473754	8.23781e+07	0.0946714	0.121523	0.119624	0.0892376	0.0888313	0.141872	0.150797	0.0828439	0.123662	0.0771358	0.163699	0.115542	0.142355	0.120841	0.143579	0.0885669	0.0900076	0.134213	0.114371	0.147232	0.205291	0.122056	0.275552	0.12641	0.0867715	0.0423153	0.0554808	0.015672	0.0392964	0.0647111	0.0201325	0.124302	0.0687501	0.0251935	0.0408138	0.0306398	0.0442443	0.0494257	0.0191931	0.0561118	0.0319952	0.0337964	0.0233825	0.100409	0.287041	0.0748366	0.020979	0.489767	0.0269672	0.99986	0.999964	1.00004	1.00014	0.303546	0.303188	0.14009	0.253177	0.4058101	3.95214
3800	-21821.72	-21816.98	-4.737468	8.24985e+07	0.0883316	0.102977	0.109244	0.0968654	0.0944312	0.129169	0.15116	0.0892661	0.129968	0.0788117	0.142021	0.132311	0.127587	0.134424	0.127124	0.0678272	0.0892298	0.115502	0.116666	0.131967	0.199727	0.135433	0.219813	0.0951226	0.0915495	0.0267663	0.0585748	0.0199357	0.0454346	0.0921876	0.00812197	0.156751	0.0717512	0.045303	0.0173968	0.0311522	0.0348608	0.0530354	0.0104738	0.047461	0.0262643	0.0232098	0.0133024	0.10795	0.293033	0.0637525	0.0311164	0.485735	0.0184123	0.999861	0.999965	1.00003	1.00014	0.320833	0.283597	0.135388	0.260182	0.4286354	3.778512
3810	-21812.54	-21809.42	-3.112693	7.222732e+07	0.0719219	0.125813	0.102062	0.0721972	0.100141	0.134373	0.162116	0.108313	0.0990319	0.0889988	0.134065	0.117042	0.105119	0.129206	0.119526	0.0706098	0.0868347	0.106984	0.116442	0.140269	0.190209	0.125363	0.206774	0.0942619	0.0841476	0.0350183	0.0464983	0.0135055	0.0316438	0.0725469	0.0177404	0.126863	0.0596287	0.0339826	0.0357785	0.0300366	0.0275271	0.063251	0.00695273	0.0528871	0.0230197	0.029655	0.0176797	0.100279	0.294214	0.0755438	0.0270006	0.474645	0.0283174	0.999851	0.999962	1.00004	1.00015	0.310373	0.29713	0.133351	0.259146	0.4364532	3.616034
3820	-21818.58	-21813.83	-4.75186	6.84925e+07	0.0923106	0.0928138	0.0875236	0.0783681	0.102667	0.128684	0.173931	0.0880117	0.129352	0.0983788	0.131194	0.111142	0.111051	0.153963	0.139003	0.0732295	0.0785274	0.120849	0.117945	0.115336	0.1891	0.120945	0.217131	0.143355	0.109294	0.0328502	0.0472004	0.0220999	0.0462054	0.0637397	0.0263121	0.131959	0.0661429	0.0385204	0.0213958	0.0171823	0.0480355	0.0591661	0.016451	0.0373265	0.0444477	0.0364921	0.0203177	0.101168	0.307713	0.0723961	0.0297412	0.458949	0.0300322	0.999846	0.999961	1.00004	1.00015	0.313648	0.304564	0.116159	0.26563	0.4146317	3.779951
3830	-21814.57	-21809.47	-5.100152	5.630988e+07	0.0980534	0.131677	0.101578	0.0662902	0.070499	0.132235	0.149093	0.101738	0.119967	0.107377	0.145707	0.109093	0.108777	0.136914	0.139003	0.0860745	0.1106	0.118963	0.122954	0.150531	0.180326	0.104065	0.236573	0.10653	0.0779206	0.0212485	0.0576554	0.0230117	0.02041	0.105971	0.0275241	0.140881	0.058122	0.0331595	0.0384096	0.0167687	0.0475221	0.0687813	0.0260146	0.0478509	0.0275317	0.0173915	0.0239878	0.0997847	0.310498	0.0727036	0.0218695	0.46875	0.0263946	0.999831	0.999957	1.00004	1.00017	0.317232	0.296702	0.126821	0.259245	0.4072544	3.81478
3840	-21812.89	-21807.11	-5.781369	6.303236e+07	0.0843553	0.111441	0.11464	0.0611996	0.100461	0.138248	0.138687	0.0845895	0.122827	0.085096	0.165593	0.131544	0.120063	0.147399	0.135421	0.091675	0.0693601	0.121597	0.129339	0.153817	0.198424	0.112061	0.258881	0.12659	0.0842693	0.0289417	0.0682519	0.0230117	0.0357919	0.0762014	0.0113288	0.156278	0.0463062	0.0500998	0.0229483	0.0251703	0.0526694	0.043701	0.0146646	0.0435026	0.033665	0.0352343	0.0275584	0.106356	0.294168	0.0761459	0.0155358	0.484312	0.0234822	0.99984	0.999958	1.00004	1.00016	0.305826	0.302688	0.131369	0.260118	0.4168424	3.882902
3850	-21815.84	-21808.99	-6.845724	6.138533e+07	0.0818784	0.088784	0.108884	0.0733377	0.0849613	0.122558	0.1794	0.0914199	0.144954	0.101299	0.16165	0.13524	0.125559	0.156331	0.135877	0.0858241	0.0893279	0.124199	0.133689	0.144827	0.214114	0.106997	0.259787	0.119546	0.0885666	0.0450481	0.0786713	0.0127936	0.0326902	0.0659287	0.0286416	0.150771	0.075416	0.0383152	0.0229483	0.0115096	0.0626656	0.0617568	0.0259306	0.0307185	0.0325853	0.025767	0.0281717	0.101179	0.29563	0.0724275	0.016529	0.484692	0.0295425	0.999838	0.999959	1.00004	1.00016	0.308763	0.292188	0.135154	0.263895	0.4019813	3.989337
3860	-21823.47	-21817.05	-6.419181	5.978676e+07	0.124264	0.119116	0.12968	0.0975075	0.0977402	0.152905	0.180462	0.0778667	0.131352	0.0865492	0.160922	0.117787	0.132153	0.12473	0.155351	0.0717254	0.0798421	0.107276	0.121209	0.160307	0.192089	0.13165	0.204955	0.109089	0.0841169	0.0304983	0.0554988	0.0215185	0.0462705	0.0729773	0.0162343	0.140143	0.07667	0.0391088	0.0252734	0.00606851	0.040786	0.0617568	0.0265377	0.0598699	0.0286275	0.0229926	0.0252058	0.0976018	0.292827	0.0786405	0.0164979	0.486855	0.0275786	0.999836	0.999958	1.00004	1.00016	0.312717	0.292544	0.129124	0.265615	0.4005873	3.946683
3870	-21816.3	-21809.91	-6.393244	4.67779e+07	0.0953125	0.129796	0.15038	0.101815	0.0721752	0.139814	0.159559	0.0793648	0.129951	0.100188	0.182821	0.0980241	0.141103	0.157116	0.130561	0.0856104	0.0956667	0.123954	0.132447	0.141813	0.185151	0.129915	0.224348	0.098963	0.08228	0.0258676	0.0433354	0.0220693	0.0270151	0.0757142	0.020042	0.145713	0.0617995	0.0461468	0.0175944	0.0174175	0.0526418	0.0627016	0.0229589	0.0547273	0.0326137	0.0242234	0.0233789	0.0972174	0.308737	0.0688209	0.0191917	0.480298	0.0257347	0.999814	0.999952	1.00005	1.00019	0.316651	0.299188	0.127518	0.256642	0.3924296	3.944089
3880	-21811.57	-21806.28	-5.290148	5.17516e+07	0.103742	0.105105	0.11006	0.0923804	0.106117	0.136006	0.185514	0.0943676	0.135128	0.100188	0.126022	0.10726	0.116148	0.141507	0.141609	0.0844035	0.0853822	0.116836	0.132188	0.133109	0.184924	0.088187	0.22761	0.108925	0.0737211	0.0339146	0.0446494	0.0164164	0.0321212	0.0646409	0.0124584	0.159834	0.0694059	0.0464927	0.0329743	0.0240476	0.0530436	0.0574689	0.0289433	0.0417626	0.0283178	0.0276499	0.0232014	0.10218	0.313603	0.0686334	0.021118	0.463358	0.0311068	0.999823	0.999955	1.00004	1.00018	0.310176	0.301155	0.123041	0.265629	0.4058612	3.83378
3890	-21812.86	-21807.59	-5.264872	5.716235e+07	0.0825275	0.12114	0.135902	0.0649299	0.0898742	0.121025	0.158091	0.0764399	0.105997	0.111773	0.15462	0.102914	0.106956	0.132739	0.13154	0.079654	0.101998	0.116534	0.147669	0.134586	0.19527	0.110723	0.216225	0.11176	0.094212	0.0282701	0.0769311	0.019793	0.022448	0.0889033	0.0257641	0.143726	0.0592647	0.0552996	0.0266014	0.0236516	0.0442596	0.0585127	0.0416605	0.0284293	0.0292649	0.0226382	0.0307319	0.101306	0.307777	0.0754303	0.0228611	0.461913	0.0307124	0.999832	0.999957	1.00004	1.00017	0.314077	0.300253	0.120609	0.265061	0.4197241	3.831252
3900	-21815.01	-21809.69	-5.316444	5.290086e+07	0.074916	0.0901823	0.119503	0.0687272	0.0857824	0.139034	0.151454	0.0921307	0.127698	0.08805	0.15556	0.107296	0.119782	0.153234	0.131378	0.0854195	0.123405	0.117416	0.132179	0.120105	0.216221	0.122507	0.191452	0.116228	0.0830989	0.0139778	0.0598573	0.0133663	0.0426831	0.0741232	0.0208875	0.162348	0.0696722	0.0491926	0.0173781	0.030134	0.0420011	0.0630305	0.0342324	0.0439364	0.0245559	0.0326663	0.0296078	0.095966	0.302148	0.0743379	0.0221547	0.478267	0.0271263	0.999825	0.999955	1.00005	1.00017	0.314259	0.297293	0.124251	0.264197	0.4199412	3.836409
3910	-21812.81	-21807.7	-5.115066	4.048909e+07	0.0873671	0.129749	0.0997509	0.0580238	0.0857824	0.134824	0.171932	0.0792895	0.129477	0.0805554	0.15276	0.108864	0.140929	0.150256	0.129614	0.0855953	0.0792367	0.117416	0.132504	0.142077	0.198753	0.135249	0.229271	0.101122	0.107878	0.0330542	0.0493531	0.0331315	0.015932	0.0748542	0.0150262	0.116162	0.0594804	0.0407985	0.0137077	0.0255995	0.0486296	0.0615989	0.0122698	0.0518929	0.0399288	0.0326663	0.0239088	0.0991906	0.305457	0.0796878	0.0224775	0.46595	0.0272371	0.9998	0.999949	1.00005	1.0002	0.308303	0.310068	0.123703	0.257926	0.4031328	3.816272
3920	-21806.14	-21801.38	-4.758071	4.564487e+07	0.0947006	0.118535	0.107812	0.0866237	0.092646	0.117526	0.151804	0.0904127	0.11312	0.0881589	0.146385	0.104017	0.10491	0.133895	0.142296	0.079736	0.0864012	0.108713	0.13718	0.142077	0.219867	0.110147	0.216083	0.107669	0.0984918	0.0268983	0.0617479	0.0125799	0.0334711	0.072644	0.0253779	0.170577	0.0607389	0.0442283	0.012913	0.0122226	0.0414545	0.0735426	0.0136177	0.0348354	0.0242915	0.0365542	0.0236717	0.0995506	0.309487	0.0762369	0.0206588	0.46867	0.0253967	0.999812	0.999951	1.00005	1.00019	0.311829	0.305948	0.124891	0.257332	0.4203169	3.780572
3930	-21807.9	-21803.43	-4.464219	5.891994e+07	0.0879246	0.116824	0.118308	0.0834646	0.0820621	0.142858	0.167578	0.0694323	0.139442	0.0931106	0.170621	0.109495	0.0984171	0.135603	0.136282	0.0786416	0.0680176	0.11011	0.12143	0.125638	0.196477	0.115311	0.203207	0.107115	0.0779273	0.0388996	0.0497976	0.0231185	0.0248767	0.0778029	0.0185727	0.136507	0.0836307	0.0364171	0.0216017	0.0207334	0.0411523	0.0634312	0.029965	0.0558695	0.026203	0.0202605	0.0270504	0.0952019	0.298953	0.0778946	0.0186223	0.483292	0.0260371	0.999834	0.999958	1.00004	1.00017	0.311914	0.308229	0.125822	0.254036	0.4335028	3.751187
