Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
1390	-21815.69	-21809.73	-5.960111	2.239532e+07	0.109753	0.118129	0.116491	0.0809433	0.0948211	0.128143	0.169333	0.0981378	0.129414	0.0889885	0.150777	0.12132	0.104904	0.158415	0.121333	0.0837701	0.0758105	0.115144	0.124639	0.134429	0.195138	0.15377	0.1917	0.0565726	0.0286265	0.0588347	0.0366368	0.00857807	0.0324542	0.0551725	0.0749638	0.0984946	0.160599	0.0297318	0.0214628	0.0766496	0.114155	0.0178532	0.0195624	0.0435156	0.0233347	0.0330243	0.0452512	0.0971619	0.323509	0.067898	0.018646	0.45784	0.0349445	0.999731	0.999931	1.00007	1.00027	0.325152	0.29749	0.118555	0.258802	0.4087215	3.900776
1400	-21824.2	-21817.66	-6.53869	2.446914e+07	0.0897382	0.108533	0.134591	0.0760284	0.0790078	0.163246	0.195032	0.0892679	0.143232	0.101194	0.169291	0.130371	0.116227	0.139719	0.111123	0.0860554	0.0824577	0.123537	0.138527	0.150761	0.221811	0.144765	0.205866	0.0574961	0.0287779	0.0361191	0.021935	0.0154444	0.0441796	0.044453	0.0758535	0.0984946	0.148339	0.0258946	0.0256444	0.0679386	0.0941822	0.0073849	0.0364257	0.0167857	0.0408595	0.0272022	0.0448423	0.100353	0.310549	0.068379	0.0306366	0.461083	0.0289988	0.999743	0.999934	1.00007	1.00026	0.306859	0.306419	0.123005	0.263717	0.4147007	3.958634
1410	-21819.2	-21812.54	-6.666362	2.313383e+07	0.104858	0.122685	0.107171	0.0808711	0.0836523	0.132212	0.172476	0.0981135	0.125541	0.10537	0.165782	0.110535	0.12118	0.158042	0.132295	0.0846235	0.068629	0.120026	0.154849	0.125911	0.203436	0.131089	0.253182	0.0534084	0.0171864	0.0621114	0.0307653	0.0234334	0.0423177	0.0509555	0.06604	0.0892826	0.124205	0.0313286	0.0208653	0.0798509	0.118466	0.0065173	0.0218789	0.0542926	0.0343862	0.0324233	0.0491566	0.0996867	0.313053	0.0697461	0.027058	0.471123	0.0193328	0.999736	0.999932	1.00007	1.00026	0.30655	0.307637	0.121048	0.264765	0.4103429	3.971401
1420	-21815.99	-21812.09	-3.897053	2.067987e+07	0.0794433	0.121606	0.113364	0.0559481	0.0888181	0.105883	0.173232	0.0980801	0.106217	0.0927338	0.193176	0.098217	0.113108	0.137205	0.152984	0.0764458	0.0800345	0.12072	0.122201	0.130244	0.180217	0.119998	0.222744	0.0546651	0.0206115	0.0641593	0.0286587	0.0260676	0.025066	0.0504419	0.0616268	0.0895948	0.123102	0.0306475	0.0123581	0.0744756	0.09537	0.0152467	0.0290422	0.0326289	0.0299922	0.0173789	0.0307156	0.0982941	0.32366	0.0693687	0.0183099	0.464542	0.0258251	0.999721	0.999929	1.00007	1.00028	0.311845	0.306369	0.119784	0.262001	0.4268796	3.69447
1430	-21812.98	-21807.21	-5.771297	2.171005e+07	0.0955737	0.124757	0.114919	0.0811144	0.0957132	0.147946	0.169729	0.117626	0.112422	0.10188	0.165252	0.107712	0.123727	0.125222	0.141984	0.0838349	0.103317	0.116429	0.12579	0.144931	0.211377	0.114464	0.207952	0.0619029	0.0186425	0.0268538	0.031958	0.0268446	0.0262106	0.0507132	0.0759071	0.102364	0.129799	0.0342604	0.0138824	0.0637254	0.104554	0.0146164	0.0272733	0.037835	0.024263	0.0277892	0.0488286	0.101736	0.320053	0.0706717	0.0135963	0.459366	0.0345769	0.999727	0.99993	1.00007	1.00027	0.308339	0.298589	0.129931	0.263142	0.4025819	3.881895
1440	-21826.45	-21820.89	-5.559467	2.704933e+07	0.0905697	0.0942627	0.126586	0.0682983	0.0866883	0.135829	0.182899	0.0878013	0.140814	0.0732698	0.168134	0.116859	0.128481	0.124987	0.133753	0.0711952	0.0905873	0.135361	0.0916285	0.151468	0.16829	0.122105	0.225788	0.0555848	0.0112947	0.0675704	0.0285403	0.0200063	0.0323401	0.0772252	0.0871829	0.0784299	0.153566	0.041399	0.022973	0.0683184	0.123752	0.0192562	0.0230841	0.0313915	0.0307461	0.0272385	0.0451554	0.105209	0.304216	0.0678998	0.0181091	0.462328	0.0422374	0.999756	0.999938	1.00006	1.00024	0.307375	0.305641	0.131241	0.255742	0.418943	3.860712
1450	-21816.84	-21812.23	-4.611562	2.021809e+07	0.0933828	0.1096	0.0951295	0.0968942	0.0970048	0.120731	0.17514	0.0882992	0.111253	0.0855675	0.135522	0.109735	0.105217	0.124673	0.120843	0.0631241	0.0962707	0.123773	0.142715	0.152653	0.197227	0.124954	0.221396	0.0671161	0.0263883	0.0347074	0.0388613	0.0165073	0.0374694	0.0541578	0.0724613	0.0891884	0.149694	0.041399	0.016429	0.0658749	0.132519	0.01223	0.010753	0.0318441	0.0135618	0.0251449	0.0385096	0.103665	0.313375	0.0804887	0.0208909	0.458192	0.0233875	0.999717	0.999928	1.00007	1.00028	0.311223	0.301833	0.120656	0.266288	0.4230404	3.765921
1460	-21813.1	-21808.2	-4.896493	1.964004e+07	0.0850633	0.116267	0.116395	0.059077	0.0953876	0.110238	0.168126	0.0881144	0.118298	0.0992597	0.163297	0.0955749	0.129141	0.168599	0.149646	0.0783287	0.106886	0.127656	0.100822	0.136897	0.186754	0.115865	0.203923	0.0568943	0.0138449	0.0499252	0.0323385	0.0239066	0.0224516	0.060226	0.0670072	0.0902368	0.14374	0.0445685	0.0267195	0.0571528	0.105164	0.0272121	0.0117085	0.0341992	0.0330823	0.0235998	0.0508214	0.102512	0.30133	0.0779335	0.0242857	0.46396	0.0299779	0.999713	0.999927	1.00007	1.00029	0.324913	0.292782	0.12247	0.259835	0.412768	3.794414
1470	-21811.33	-21806	-5.323202	1.827908e+07	0.0847044	0.120021	0.120886	0.0747219	0.0915067	0.123425	0.145186	0.0839693	0.1105	0.0966153	0.155994	0.0821411	0.121957	0.128657	0.14672	0.0789317	0.0906786	0.12187	0.13642	0.145908	0.187794	0.125451	0.237848	0.060705	0.0212029	0.037442	0.0280013	0.0181383	0.0255002	0.0695348	0.0668933	0.100613	0.162798	0.0346937	0.0261411	0.0759785	0.105164	0.0306019	0.0309957	0.0290592	0.0356134	0.024019	0.0420847	0.095352	0.302418	0.0886216	0.0222225	0.470912	0.0204736	0.999703	0.999924	1.00008	1.0003	0.308787	0.310304	0.127887	0.253022	0.4146444	3.837085
1480	-21817.82	-21811.98	-5.836411	2.296901e+07	0.0970672	0.127951	0.133462	0.0895786	0.0699085	0.128565	0.182668	0.093563	0.128933	0.0731593	0.142761	0.127771	0.110713	0.144865	0.111142	0.0773568	0.085064	0.145222	0.109105	0.150315	0.193298	0.142286	0.227156	0.0609982	0.0207947	0.0516591	0.0294227	0.0224495	0.0420082	0.0483843	0.0681899	0.0975139	0.121541	0.04006	0.0233995	0.0641454	0.125292	0.0205181	0.0265846	0.0241591	0.0195904	0.0363783	0.0534061	0.100302	0.290409	0.0782232	0.0251228	0.483823	0.0221198	0.999735	0.999932	1.00007	1.00027	0.316824	0.301987	0.131528	0.249662	0.4046559	3.888406
1490	-21815.7	-21810.12	-5.583659	3.052227e+07	0.0907553	0.123677	0.109485	0.0789563	0.0956893	0.138993	0.184687	0.0963735	0.112497	0.0851555	0.165573	0.111575	0.12414	0.141182	0.135484	0.0674854	0.090812	0.140597	0.136071	0.12771	0.2093	0.132637	0.222358	0.0412742	0.0302554	0.0498668	0.0230123	0.0217763	0.0427719	0.059313	0.0459036	0.100054	0.145848	0.037023	0.0281609	0.0513825	0.0924729	0.0207886	0.00607359	0.0466032	0.0195904	0.0415545	0.038211	0.0956913	0.316191	0.075659	0.0270763	0.46895	0.0164323	0.99977	0.999941	1.00006	1.00023	0.319419	0.301787	0.116429	0.262364	0.4072068	3.863131
1500	-21807.11	-21801.48	-5.63023	2.93745e+07	0.111958	0.125891	0.123043	0.0773673	0.0870498	0.143184	0.161563	0.0875177	0.111934	0.103332	0.157215	0.107511	0.119139	0.14238	0.138814	0.0751855	0.0960241	0.128534	0.142008	0.13349	0.169454	0.113902	0.220283	0.0596334	0.0212564	0.047213	0.0303438	0.0177304	0.0247644	0.0547739	0.0869933	0.0841949	0.146461	0.0420189	0.0281609	0.0813135	0.0956144	0.017572	0.0225788	0.0337769	0.0338616	0.0194064	0.0433404	0.0959598	0.317078	0.0714519	0.0274155	0.462546	0.0255482	0.999765	0.99994	1.00006	1.00023	0.32274	0.295209	0.115835	0.266217	0.4071708	3.867788
1510	-21810.94	-21804.71	-6.226794	3.284808e+07	0.0684375	0.110766	0.128973	0.0844193	0.115202	0.12988	0.168873	0.0910953	0.119454	0.0925818	0.180621	0.106422	0.10133	0.129524	0.136713	0.078573	0.0903373	0.122539	0.132928	0.130556	0.19516	0.133744	0.254895	0.0527597	0.0230806	0.0387363	0.0219564	0.0116072	0.021589	0.0570556	0.0672923	0.101295	0.159216	0.0419071	0.0288469	0.0702187	0.132841	0.0306979	0.0247254	0.0340011	0.0438547	0.0268525	0.0358868	0.0947101	0.32406	0.0693008	0.0232604	0.463275	0.0253941	0.999778	0.999943	1.00006	1.00022	0.320513	0.300571	0.116721	0.262196	0.4017676	3.927444
1520	-21816.72	-21810.67	-6.049999	4.052613e+07	0.0984557	0.109456	0.0975682	0.0642479	0.0808184	0.139612	0.18858	0.0929362	0.124369	0.0906121	0.184214	0.108017	0.102933	0.154649	0.117509	0.0839796	0.0949118	0.117481	0.116168	0.130312	0.197144	0.12413	0.267135	0.0511768	0.0318006	0.0473328	0.0214407	0.0272413	0.0442321	0.0514521	0.0765337	0.078532	0.152333	0.0377764	0.0233593	0.0641374	0.119543	0.0264539	0.0294717	0.039669	0.0225321	0.0436192	0.0358868	0.0984437	0.334361	0.0742987	0.0243902	0.454951	0.0135559	0.9998	0.999949	1.00005	1.0002	0.312204	0.305554	0.119747	0.262495	0.4134872	3.909765
1530	-21835.68	-21827.69	-7.988168	5.944781e+07	0.101308	0.085255	0.118134	0.082552	0.122263	0.109571	0.163049	0.1112	0.111611	0.0859726	0.178708	0.115007	0.139994	0.164838	0.142701	0.0696318	0.0953516	0.125531	0.139296	0.15572	0.249733	0.113332	0.220934	0.0499579	0.0200248	0.0387924	0.0448309	0.0229359	0.0536867	0.0650879	0.0830683	0.116318	0.180545	0.0423653	0.0200484	0.0712978	0.0916042	0.0222817	0.00910354	0.03811	0.0276954	0.0418977	0.0622374	0.0995556	0.334572	0.0744483	0.0222487	0.458546	0.0106292	0.999835	0.999958	1.00004	1.00016	0.30465	0.306857	0.119255	0.269238	0.3982852	4.103582
1540	-21824.43	-21817.77	-6.658026	5.345098e+07	0.086341	0.126709	0.117263	0.0712503	0.0935301	0.147126	0.137391	0.0973638	0.107533	0.0857506	0.157609	0.118051	0.106853	0.149174	0.123683	0.099396	0.0920707	0.137065	0.108875	0.143228	0.224186	0.125702	0.250847	0.0465222	0.0190214	0.0508712	0.0391317	0.0140245	0.0455155	0.052196	0.0608338	0.123723	0.152621	0.0526678	0.0398647	0.0520602	0.137454	0.0170344	0.0061829	0.047667	0.0356893	0.0363981	0.0340915	0.0967594	0.309335	0.073896	0.0206144	0.46064	0.0387549	0.999826	0.999956	1.00004	1.00017	0.315013	0.298241	0.126055	0.260691	0.4138997	3.970568
1550	-21820.5	-21813.87	-6.637553	6.430555e+07	0.0821795	0.123436	0.119771	0.104568	0.0863996	0.150393	0.179973	0.0834901	0.124902	0.0995008	0.181814	0.13111	0.117781	0.135123	0.119376	0.0753415	0.087911	0.142609	0.114528	0.141644	0.194881	0.126836	0.236388	0.0581489	0.0161583	0.0318875	0.0312301	0.040297	0.0506784	0.0602629	0.0843622	0.0868069	0.144216	0.0337281	0.027065	0.0619679	0.101424	0.0109337	0.0405441	0.0242799	0.035749	0.0366948	0.0321306	0.098717	0.333926	0.0674135	0.0223453	0.448542	0.0290568	0.999842	0.99996	1.00004	1.00016	0.320765	0.301678	0.110364	0.267194	0.3983043	3.96852
1560	-21818.85	-21811.8	-7.046504	7.624202e+07	0.118887	0.133271	0.119286	0.0785499	0.0939002	0.134911	0.172381	0.0971406	0.117944	0.0916998	0.161829	0.137193	0.111953	0.172965	0.145705	0.101559	0.0858496	0.140202	0.131838	0.138252	0.196218	0.110643	0.232896	0.068972	0.0129275	0.0527838	0.0292471	0.0172607	0.0199467	0.070533	0.07401	0.0848638	0.145947	0.0377853	0.0370818	0.0657067	0.0934356	0.0111963	0.0172735	0.0370005	0.0308013	0.034291	0.0432781	0.0930959	0.325918	0.0623556	0.0271029	0.467468	0.0240604	0.999855	0.999963	1.00004	1.00015	0.315262	0.309679	0.112448	0.262611	0.4091279	4.009415
1570	-21825.83	-21817.95	-7.873613	9.264717e+07	0.0978618	0.133926	0.12412	0.0839852	0.0883992	0.132674	0.169356	0.103872	0.133035	0.107649	0.174879	0.135051	0.1096	0.170896	0.177863	0.0751001	0.0879662	0.146827	0.140143	0.133609	0.175108	0.136523	0.217727	0.0562291	0.0234018	0.0681888	0.037164	0.0144627	0.0233979	0.0454759	0.096419	0.096212	0.161459	0.04807	0.0122272	0.0609419	0.108775	0.0181656	0.0225228	0.0303452	0.0353249	0.0335563	0.0436168	0.0943485	0.32725	0.0626106	0.0236012	0.469379	0.0228097	0.999868	0.999967	1.00003	1.00013	0.318777	0.310718	0.111913	0.258591	0.3873862	4.092126
1580	-21823.12	-21814.62	-8.491769	9.448964e+07	0.0847421	0.139073	0.13249	0.0923082	0.0907989	0.123587	0.209103	0.0862005	0.125692	0.111742	0.171935	0.115126	0.123453	0.168253	0.144009	0.0762427	0.0954099	0.105029	0.113143	0.150051	0.201947	0.132988	0.243045	0.0543048	0.023706	0.0554466	0.0283869	0.0102919	0.0245969	0.0591856	0.0844753	0.09928	0.15211	0.0313962	0.0246134	0.0803098	0.12741	0.0252118	0.0436386	0.0532732	0.0352127	0.0426956	0.0620291	0.0983181	0.300216	0.0791269	0.0257872	0.474733	0.0218193	0.999869	0.999966	1.00003	1.00013	0.30624	0.309385	0.122025	0.262349	0.3949109	4.153942
1590	-21820.49	-21814.09	-6.399099	9.212117e+07	0.103459	0.0908663	0.10667	0.0784535	0.0828605	0.139619	0.156809	0.0850767	0.132316	0.123343	0.171935	0.133167	0.126128	0.142174	0.154769	0.0997752	0.0682642	0.10657	0.149887	0.141205	0.183952	0.104078	0.273961	0.0613714	0.0172722	0.0325492	0.0351625	0.0260945	0.0310543	0.0724944	0.0647771	0.10213	0.122629	0.0425855	0.0269133	0.0743419	0.108797	0.0169823	0.025366	0.0439916	0.0233326	0.0224683	0.0390219	0.0955602	0.317894	0.0697518	0.0233376	0.461416	0.0320406	0.999868	0.999966	1.00003	1.00013	0.322976	0.301316	0.113525	0.262183	0.3958296	3.944675
1600	-21809.74	-21804.54	-5.202013	6.797504e+07	0.0896786	0.105507	0.111841	0.0744661	0.0940644	0.140542	0.153439	0.091265	0.130046	0.0892163	0.184754	0.0941361	0.119121	0.156192	0.159134	0.0637004	0.0871004	0.132127	0.10493	0.144414	0.175204	0.118034	0.22282	0.0552651	0.0182913	0.0462852	0.0374442	0.0215245	0.0227222	0.0631981	0.0691236	0.103868	0.151789	0.0374541	0.0176838	0.0651476	0.100159	0.0157127	0.025366	0.0326111	0.0346031	0.0230221	0.041964	0.0952369	0.322447	0.0741739	0.0295229	0.45467	0.0239483	0.999846	0.999961	1.00004	1.00015	0.308665	0.311502	0.114771	0.265062	0.4127557	3.824966
1610	-21817.95	-21813.2	-4.746744	6.68514e+07	0.114576	0.10235	0.115882	0.0958608	0.0788574	0.126978	0.15857	0.100355	0.130753	0.105445	0.145311	0.116645	0.111749	0.140538	0.119626	0.0813077	0.0856622	0.105957	0.126437	0.145592	0.185793	0.12378	0.239808	0.0418882	0.0165743	0.0316621	0.0475491	0.0277073	0.0259606	0.0526465	0.0685867	0.0783456	0.14686	0.0335668	0.0367116	0.0520003	0.0898276	0.015514	0.0112863	0.0253762	0.0373298	0.0494049	0.0328098	0.0998035	0.319872	0.0703342	0.026864	0.463814	0.0193124	0.999845	0.999961	1.00004	1.00016	0.30254	0.307153	0.122604	0.267703	0.4178756	3.779439
1620	-21819.05	-21815.33	-3.720828	7.300312e+07	0.0892728	0.118422	0.10263	0.0734214	0.0836103	0.127381	0.142881	0.0742074	0.114163	0.0963624	0.172028	0.0925228	0.107357	0.112518	0.146576	0.0809119	0.101703	0.115681	0.111243	0.15705	0.190357	0.125927	0.214248	0.0539161	0.0189069	0.0480707	0.0146734	0.0239531	0.0240467	0.0518002	0.0603064	0.0701128	0.155667	0.0399324	0.0370631	0.0593686	0.0934145	0.0156216	0.0251467	0.0289035	0.0356959	0.0394383	0.0303372	0.104536	0.342187	0.066355	0.0210116	0.440658	0.0252525	0.999851	0.999962	1.00004	1.00015	0.297479	0.302014	0.119738	0.280769	0.4318802	3.676848
1630	-21812.49	-21808.06	-4.43371	6.42064e+07	0.0949293	0.105897	0.125636	0.0701457	0.0993191	0.127854	0.167593	0.103363	0.103985	0.0818375	0.181188	0.11708	0.10728	0.143881	0.127968	0.0857852	0.0893462	0.121053	0.118194	0.124796	0.194812	0.125715	0.213698	0.0528525	0.00792616	0.0568725	0.0224089	0.0133099	0.0296166	0.0527448	0.0652206	0.0726012	0.146559	0.0473678	0.0277662	0.068562	0.103091	0.028948	0.0179468	0.0263021	0.0101712	0.0283063	0.0382082	0.108034	0.304995	0.081765	0.0205797	0.453392	0.0312342	0.999841	0.99996	1.00004	1.00016	0.307148	0.301233	0.123986	0.267634	0.4193638	3.748136
1640	-21806.99	-21801.21	-5.787911	5.776479e+07	0.0895323	0.129425	0.112564	0.0911368	0.083619	0.120193	0.168364	0.0856344	0.133617	0.0878499	0.174321	0.113754	0.113806	0.133908	0.13273	0.0861986	0.0949732	0.116099	0.142675	0.134404	0.176676	0.109294	0.234567	0.0566363	0.0210455	0.0678456	0.024639	0.0229154	0.0240572	0.0603589	0.0649792	0.0826024	0.147013	0.0476627	0.0246285	0.0631098	0.111177	0.0231047	0.0219764	0.0435993	0.0393075	0.0273881	0.0441705	0.0960735	0.318743	0.0797146	0.0277614	0.453012	0.0246961	0.999833	0.999957	1.00004	1.00017	0.302573	0.311211	0.124846	0.26137	0.4084313	3.883556
1650	-21809.52	-21804.32	-5.206661	5.822973e+07	0.115946	0.130389	0.105391	0.0851986	0.0918977	0.127765	0.136602	0.0833526	0.10975	0.0890532	0.158155	0.125642	0.114378	0.133542	0.1439	0.0958945	0.0966574	0.109163	0.119977	0.133512	0.19984	0.119724	0.234567	0.0555197	0.0338077	0.0390351	0.021139	0.0237505	0.0242998	0.063377	0.0769858	0.0789458	0.151016	0.0539482	0.0160168	0.0568045	0.093911	0.0303505	0.0221792	0.0323947	0.0296492	0.0294803	0.0325227	0.101518	0.309538	0.0703525	0.0197183	0.47037	0.0285032	0.999833	0.999957	1.00004	1.00017	0.310171	0.30149	0.125912	0.262428	0.4103583	3.825431
1660	-21814.14	-21810.42	-3.728108	7.219694e+07	0.0863405	0.11853	0.107232	0.0808066	0.0684583	0.12881	0.16835	0.0814693	0.124216	0.0788932	0.153614	0.0992349	0.10152	0.161987	0.134106	0.0763806	0.0848186	0.0943776	0.114974	0.133541	0.191602	0.136129	0.22677	0.0484491	0.0301394	0.0332362	0.0278497	0.0253543	0.019261	0.0516599	0.0650486	0.112119	0.143394	0.0394295	0.0174472	0.0612014	0.0888187	0.0187168	0.0163184	0.0383525	0.0170266	0.0251656	0.0464294	0.100479	0.305494	0.0734544	0.0199314	0.472603	0.0280386	0.99985	0.999962	1.00004	1.00015	0.306131	0.291094	0.136013	0.266761	0.4308398	3.677576
1670	-21815.64	-21810.89	-4.755348	8.943412e+07	0.0908756	0.124914	0.106019	0.0811362	0.0928928	0.107042	0.15293	0.0882385	0.127644	0.0885769	0.15124	0.105201	0.100543	0.123273	0.133071	0.0838564	0.0905606	0.10917	0.133375	0.133586	0.228871	0.114226	0.219504	0.056683	0.00934442	0.0234364	0.0282709	0.0252929	0.0303221	0.058523	0.0939873	0.101288	0.140996	0.0595996	0.0177285	0.0587269	0.10582	0.0219509	0.0201447	0.0422228	0.0293048	0.0346762	0.0352366	0.109106	0.306567	0.0680668	0.0221806	0.463022	0.0310578	0.999865	0.999966	1.00003	1.00013	0.302936	0.299874	0.129418	0.267771	0.408394	3.7803
1680	-21815.08	-21809.43	-5.649366	8.939194e+07	0.101042	0.110758	0.106866	0.102299	0.0892659	0.132836	0.167163	0.0910408	0.10397	0.097368	0.180124	0.110925	0.122183	0.126369	0.132689	0.0608397	0.101361	0.130218	0.138269	0.127607	0.19508	0.133628	0.223588	0.0460406	0.0211921	0.0546826	0.0239783	0.0307223	0.0291112	0.0430614	0.0655361	0.118042	0.137096	0.0300078	0.0262915	0.0639936	0.114941	0.0232985	0.0152583	0.0343957	0.0318312	0.0407293	0.0340026	0.0970394	0.311828	0.0774586	0.0233727	0.459742	0.0305597	0.999866	0.999966	1.00003	1.00013	0.320145	0.297549	0.122468	0.259839	0.4028197	3.869702
1690	-21812.65	-21807.85	-4.795735	9.412683e+07	0.0864808	0.107569	0.100904	0.0791374	0.0884374	0.132836	0.153841	0.0896873	0.120475	0.0948627	0.147411	0.104666	0.118679	0.160374	0.151624	0.0788243	0.101696	0.144619	0.11909	0.12434	0.186204	0.125835	0.244013	0.0438916	0.0219481	0.0422371	0.0279797	0.0145829	0.0378241	0.0577771	0.105137	0.0786339	0.130644	0.0234998	0.0293684	0.068965	0.0874907	0.0195619	0.0257886	0.0200356	0.0216222	0.0233636	0.0423815	0.0996477	0.321928	0.0731881	0.0221561	0.453077	0.0300029	0.999869	0.999967	1.00003	1.00013	0.309961	0.303063	0.119039	0.267937	0.42528	3.784338
1700	-21810.51	-21805.68	-4.834033	8.751631e+07	0.0894848	0.122745	0.114206	0.0679292	0.0755575	0.120905	0.162463	0.0946348	0.109477	0.0999189	0.160316	0.103973	0.117691	0.142808	0.158814	0.079374	0.101495	0.127084	0.127328	0.126904	0.188284	0.112715	0.240698	0.0585269	0.0278651	0.0432584	0.0426394	0.0300679	0.0256665	0.0513992	0.0591214	0.0982077	0.144618	0.0476071	0.0129618	0.0575496	0.0852188	0.0253886	0.00910497	0.0321738	0.032655	0.019787	0.039545	0.0961527	0.299604	0.0777537	0.0247582	0.481341	0.0203901	0.999864	0.999966	1.00003	1.00014	0.300075	0.315996	0.124304	0.259625	0.4165121	3.788168
1710	-21811.03	-21805.09	-5.936352	7.354744e+07	0.0693984	0.103729	0.107904	0.0894102	0.0994446	0.139996	0.165746	0.0850772	0.111163	0.0936173	0.167433	0.126085	0.116583	0.154105	0.151324	0.0813315	0.10057	0.124163	0.114985	0.147174	0.178858	0.112715	0.227622	0.0517654	0.0172787	0.0452729	0.0251378	0.0160421	0.0422051	0.053352	0.0839287	0.0775021	0.134332	0.038694	0.0356656	0.0473691	0.142658	0.0290373	0.0354593	0.0240581	0.0366121	0.04628	0.047315	0.0988317	0.314581	0.0691497	0.0263481	0.465447	0.0256418	0.999852	0.999962	1.00004	1.00015	0.302388	0.309233	0.121769	0.266609	0.4069171	3.8984
1720	-21812.62	-21807.97	-4.655985	7.896223e+07	0.0876716	0.118287	0.0992946	0.0854735	0.0786155	0.125508	0.152034	0.0954425	0.0957479	0.0969049	0.145423	0.12492	0.116771	0.14319	0.141246	0.0868266	0.102248	0.118039	0.137148	0.141831	0.170444	0.105236	0.217182	0.0477036	0.028268	0.0467374	0.0321737	0.0138407	0.0401597	0.0645638	0.062277	0.0985927	0.148825	0.0237682	0.0330374	0.0785822	0.0979526	0.0185396	0.0125604	0.0412739	0.0284961	0.0263338	0.0411925	0.0999184	0.324744	0.0762332	0.0270863	0.451892	0.0201264	0.999857	0.999962	1.00004	1.00014	0.312353	0.298913	0.127485	0.261249	0.4067854	3.770363
1730	-21810.64	-21804.93	-5.706743	9.296468e+07	0.102221	0.123582	0.102168	0.0682333	0.107889	0.147749	0.180745	0.0857948	0.119811	0.100762	0.165201	0.113024	0.115355	0.143903	0.144388	0.0871811	0.0855825	0.121436	0.0993973	0.146471	0.201974	0.119859	0.216964	0.0734574	0.0198299	0.0409083	0.0153321	0.0271406	0.0316791	0.0472121	0.0701117	0.088079	0.152884	0.0286676	0.0246876	0.0636438	0.112039	0.0136815	0.0297091	0.03926	0.0217712	0.0220343	0.0536215	0.0932392	0.307557	0.0702848	0.0303692	0.470302	0.0282472	0.999868	0.999966	1.00003	1.00013	0.31774	0.300912	0.126356	0.254992	0.405824	3.875439
1740	-21819.25	-21814.44	-4.817138	8.508594e+07	0.0627176	0.121736	0.115281	0.0794999	0.094828	0.139939	0.171802	0.084035	0.111834	0.106266	0.157424	0.0884778	0.0996101	0.139132	0.151649	0.0746417	0.0931437	0.130933	0.11638	0.15194	0.155596	0.101515	0.233756	0.0620152	0.00928874	0.0327418	0.0268418	0.023444	0.0220538	0.077825	0.0746601	0.10374	0.133982	0.0359044	0.0154751	0.0662751	0.12124	0.0158072	0.0259883	0.036904	0.0443834	0.0354442	0.040327	0.0983635	0.306911	0.067068	0.0230964	0.475973	0.0285878	0.999862	0.999965	1.00004	1.00014	0.313013	0.316126	0.11875	0.25211	0.418365	3.786479
1750	-21806.79	-21801.87	-4.922932	8.841148e+07	0.104015	0.0940972	0.104648	0.0809285	0.103295	0.131229	0.153528	0.0896385	0.125745	0.0967161	0.14413	0.102624	0.0905422	0.154271	0.130849	0.0918725	0.0791573	0.102699	0.130749	0.146932	0.207901	0.109528	0.228179	0.0588249	0.0318706	0.0327965	0.0277921	0.0223131	0.0339681	0.0482417	0.0731262	0.0958392	0.145721	0.0359044	0.0216994	0.0740401	0.108415	0.0231264	0.0205225	0.0438584	0.0235434	0.035848	0.0363331	0.101269	0.30213	0.0763634	0.018379	0.468559	0.0332992	0.999865	0.999965	1.00004	1.00014	0.309194	0.306056	0.128291	0.256459	0.4196522	3.797058
1760	-21814.2	-21808.61	-5.595291	7.243522e+07	0.087917	0.129351	0.106811	0.085965	0.0825003	0.130043	0.189363	0.101523	0.134067	0.0967805	0.154536	0.0990497	0.124102	0.145295	0.104415	0.0630784	0.0930237	0.107024	0.130749	0.138479	0.239533	0.108152	0.232954	0.0511415	0.0263646	0.0293084	0.0257072	0.0232233	0.0298469	0.0564954	0.0650327	0.0819053	0.1369	0.0387523	0.038182	0.0697959	0.105238	0.0278306	0.0280346	0.0420152	0.0340706	0.0339488	0.0357887	0.100045	0.294067	0.0774625	0.01646	0.48252	0.0294455	0.999851	0.999962	1.00004	1.00015	0.304779	0.304133	0.134532	0.256556	0.4068288	3.864294
