Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
1466	0	-15799.18	-15811.17	11.98572	0.129168	0.0979178	0.0973734	0.121035	0.112674	0.0882168	0.10497	0.0886589	0.0972431	0.177131	0.066342	0.0912546	0.103776	0.0922896	0.122447	0.132958	0.130573	0.130751	0.130658	0.0958507	0.0865383	0.0841249	0.156372	0.0394559	0.0213105	0.0233771	0.0298629	0.0165601	0.0512289	0.0415915	0.0197945	0.0461009	0.023877	0.0948483	0.057444	0.02659	0.038859	0.0448835	0.0266272	0.0307322	0.027487	0.0478582	0.0435229	3.290336
1467	1	-15808.76	-15822.4	13.63591	0.111574	0.0769781	0.124608	0.0935755	0.100075	0.0755188	0.117338	0.0843002	0.111244	0.167992	0.0786124	0.072748	0.093854	0.0899881	0.0961746	0.118733	0.12429	0.115076	0.106717	0.0739286	0.102861	0.0958392	0.150828	0.0335734	0.0134261	0.0534916	0.0367029	0.0473213	0.0421164	0.0287918	0.0373749	0.0247739	0.0451613	0.0452198	0.0170368	0.0344416	0.0591825	0.0464811	0.0289873	0.0317154	0.057069	0.0281553	0.0314426	3.125317
1468	0	-15808.02	-15821.18	13.16449	0.101784	0.0881884	0.0804136	0.0797153	0.115097	0.0882168	0.123241	0.0676191	0.083664	0.177219	0.0875638	0.099496	0.108636	0.10365	0.0996153	0.134609	0.109766	0.12192	0.125264	0.0814216	0.0761797	0.0981841	0.153537	0.0541045	0.0244525	0.0362192	0.0209665	0.0160145	0.0325863	0.0492893	0.016718	0.0413749	0.0297121	0.0923712	0.0557098	0.0210528	0.0338754	0.0626905	0.0266272	0.0380143	0.0243211	0.0520938	0.0392651	3.172459
1469	1	-15803.72	-15817.46	13.73607	0.127087	0.0858692	0.0898764	0.099192	0.127012	0.0826812	0.127115	0.0758454	0.087287	0.172783	0.0720666	0.060912	0.0870309	0.0903692	0.104608	0.126892	0.114797	0.111416	0.112141	0.0888581	0.0937937	0.099165	0.173546	0.0519863	0.0134116	0.0425425	0.0483166	0.0352506	0.0308448	0.0350494	0.0280311	0.0328211	0.0519552	0.0329998	0.0192752	0.0306606	0.0668087	0.0325271	0.018302	0.0228669	0.0291938	0.0356974	0.0464186	3.115301
1470	0	-15806.95	-15819.12	12.16874	0.122746	0.0934351	0.107478	0.0977054	0.123447	0.0806905	0.12211	0.0639922	0.124012	0.172934	0.0989499	0.071564	0.0985836	0.10579	0.132092	0.114813	0.135576	0.112483	0.110759	0.0769631	0.103273	0.0881317	0.196444	0.0291319	0.017379	0.0279335	0.0213312	0.0185058	0.0355145	0.0668554	0.0219052	0.0357549	0.0277062	0.0796633	0.0584283	0.0164831	0.0360814	0.0546836	0.0258104	0.0353771	0.0173267	0.0582763	0.0339142	3.272033
1471	1	-15799.81	-15812.87	13.05841	0.121625	0.0977648	0.0922282	0.108113	0.0919532	0.0939415	0.125376	0.0821001	0.0903366	0.186876	0.0695167	0.0821135	0.0854982	0.0926619	0.0983186	0.122574	0.122234	0.108813	0.132702	0.0815276	0.0894112	0.101952	0.201069	0.0285034	0.00868028	0.0374769	0.0248555	0.037451	0.0311204	0.0360596	0.0213965	0.0315134	0.0508205	0.0255854	0.0251215	0.0305799	0.0733463	0.0445881	0.034691	0.0239573	0.0395933	0.038705	0.0603146	3.183067
1472	0	-15813.67	-15825.28	11.6169	0.138482	0.107932	0.0967224	0.0977054	0.115143	0.0907965	0.125556	0.0789203	0.0741654	0.188668	0.100213	0.084185	0.0850385	0.134563	0.112341	0.116896	0.106891	0.108268	0.100929	0.0861915	0.0942845	0.104281	0.187795	0.0181505	0.0368014	0.0165796	0.0313149	0.0214173	0.0306925	0.0419474	0.0287986	0.0459517	0.0286624	0.0903263	0.0458757	0.0504699	0.0391095	0.0532738	0.0439212	0.0378027	0.0366369	0.0607706	0.0327481	3.327218
1473	1	-15804.22	-15816.68	12.45664	0.141659	0.0913721	0.101808	0.108113	0.126215	0.0817115	0.138652	0.0893134	0.0979758	0.152505	0.073267	0.0807286	0.102193	0.0796407	0.123276	0.108726	0.120815	0.129103	0.116906	0.0783282	0.0793763	0.116742	0.174213	0.0311698	0.0226991	0.0426894	0.0314351	0.0506113	0.0206684	0.0285448	0.0219202	0.0238719	0.054017	0.025105	0.0346364	0.0341264	0.065318	0.0378827	0.023932	0.0255021	0.0594274	0.0528665	0.0441795	3.243244
1474	0	-15798.29	-15810.84	12.55155	0.120756	0.0928662	0.0981963	0.0977735	0.101065	0.0872069	0.125365	0.0854441	0.100521	0.165938	0.0629233	0.0918523	0.105004	0.111123	0.106366	0.121559	0.12484	0.121697	0.121319	0.0854637	0.105945	0.0718925	0.180963	0.0124928	0.0359913	0.0283004	0.0385666	0.0269724	0.0385817	0.0541296	0.0116255	0.0373865	0.023869	0.0971683	0.0655033	0.033791	0.0261062	0.0471998	0.0302639	0.0372136	0.0281442	0.0431959	0.0311703	3.233753
1475	1	-15800.89	-15813.68	12.78337	0.127093	0.10278	0.101808	0.0931959	0.107779	0.0817115	0.134458	0.0677297	0.101262	0.164151	0.0845255	0.0696039	0.102988	0.0818673	0.115377	0.145209	0.129817	0.117791	0.112866	0.0796196	0.110273	0.0915371	0.154893	0.0395392	0.0113067	0.0331912	0.0368232	0.042601	0.0264293	0.0293076	0.040473	0.0334493	0.0515144	0.0395423	0.0309348	0.0299799	0.0699261	0.0475179	0.0299529	0.0185074	0.0290957	0.038271	0.0538718	3.210571
1476	0	-15805.96	-15818.7	12.74486	0.120756	0.0928662	0.0992717	0.106404	0.111467	0.0960688	0.11986	0.0650378	0.0972863	0.153117	0.0638376	0.0851644	0.087	0.0979242	0.0995722	0.147193	0.146459	0.120158	0.116304	0.0747321	0.0688894	0.103405	0.17923	0.0203924	0.0353608	0.0232726	0.031335	0.0281514	0.0395825	0.0474429	0.0321736	0.0515561	0.0377305	0.0910546	0.0394515	0.0263758	0.0394947	0.0530834	0.0243951	0.0340987	0.0351773	0.0484543	0.0238344	3.214422
1477	1	-15804.67	-15816.19	11.51961	0.141902	0.101283	0.118533	0.102594	0.129073	0.080962	0.115686	0.0737801	0.120817	0.178249	0.0776855	0.0817546	0.109947	0.110623	0.109384	0.137756	0.116989	0.103088	0.116017	0.0772401	0.109211	0.0880771	0.165645	0.0464862	0.0113067	0.0414413	0.0315343	0.044749	0.0336558	0.0338149	0.04332	0.0280595	0.0552997	0.0322614	0.0239628	0.0151135	0.0737624	0.0496057	0.0199432	0.0282638	0.0458505	0.0472428	0.0649773	3.336946
1478	0	-15816.64	-15828.61	11.9688	0.154487	0.118967	0.113412	0.111816	0.119268	0.0767423	0.105293	0.0815956	0.118098	0.151553	0.0712397	0.0911593	0.0982118	0.104881	0.120665	0.127409	0.109531	0.0972229	0.137995	0.0746373	0.0942464	0.0834874	0.177824	0.0246844	0.00904314	0.0348138	0.0323585	0.0446765	0.0392271	0.0393781	0.0376417	0.0432453	0.0241116	0.0836717	0.07255	0.0592008	0.0236261	0.0283153	0.0251238	0.0279309	0.0322273	0.0368834	0.0335757	3.292028
1479	1	-15806.22	-15819.72	13.50385	0.1078	0.090499	0.123267	0.100748	0.10064	0.0895255	0.141636	0.0904677	0.0829455	0.181585	0.0716778	0.0811664	0.11582	0.0918304	0.102769	0.112669	0.116989	0.0964684	0.126087	0.0649162	0.0869193	0.0703517	0.180533	0.0493978	0.0258188	0.0341866	0.034427	0.0474208	0.0231644	0.0248657	0.0294678	0.0196471	0.0553044	0.0234522	0.0220125	0.0314986	0.0779548	0.0319012	0.0145368	0.0355399	0.0431322	0.0405139	0.0469689	3.138523
1480	0	-15803.38	-15816.49	13.10571	0.142594	0.0959918	0.0946831	0.0698888	0.13385	0.084323	0.126119	0.0780718	0.0921739	0.142715	0.0713082	0.0830347	0.116318	0.0967347	0.0943386	0.127409	0.135106	0.10833	0.116548	0.0828446	0.10767	0.0960936	0.177824	0.0172079	0.016141	0.0238015	0.0292172	0.0261064	0.0351025	0.049255	0.0328793	0.040998	0.0150128	0.0725438	0.0546152	0.051442	0.0366363	0.0237226	0.0312728	0.0356508	0.0203809	0.0566511	0.0357302	3.178337
1481	1	-15806.59	-15818.67	12.07911	0.138326	0.10277	0.0776028	0.0984162	0.117021	0.0994205	0.133248	0.0780325	0.0926981	0.165167	0.0661059	0.0804926	0.106876	0.104761	0.101025	0.138346	0.124304	0.108183	0.122543	0.0667447	0.0832086	0.0871999	0.189914	0.02631	0.0137209	0.0269264	0.0474038	0.0509167	0.034808	0.0514425	0.0238495	0.0342001	0.0516669	0.0321943	0.0316972	0.0149533	0.0901385	0.0604732	0.0160062	0.0359884	0.0589687	0.0446644	0.0522625	3.280997
1482	0	-15812.5	-15824	11.49205	0.142594	0.102279	0.0912852	0.0826827	0.10469	0.0660612	0.126464	0.0936847	0.0945039	0.181535	0.089499	0.0987684	0.0856131	0.105158	0.111588	0.104007	0.15297	0.116171	0.127317	0.0825792	0.102292	0.0907456	0.177824	0.0295469	0.0213895	0.0152729	0.0489856	0.0256206	0.035729	0.0772236	0.0148939	0.0447511	0.0320452	0.0910422	0.0619341	0.0453774	0.0348095	0.0436815	0.0370419	0.0256827	0.0423166	0.0528785	0.0291685	3.339703
1483	1	-15802.56	-15815.56	12.99956	0.108978	0.0904321	0.0778005	0.0972561	0.100253	0.0854697	0.110912	0.0822892	0.103625	0.178796	0.0869002	0.0901505	0.102241	0.113034	0.103738	0.118674	0.124304	0.110357	0.123682	0.0764608	0.0882856	0.0734852	0.167334	0.0469492	0.0130506	0.0434989	0.0344325	0.052393	0.0452036	0.0331193	0.025895	0.0339939	0.0513637	0.0184357	0.016635	0.0427206	0.0675553	0.052191	0.0113892	0.0379221	0.0633377	0.0365429	0.0478669	3.188952
1484	0	-15812.78	-15824.88	12.10383	0.146249	0.104233	0.0832055	0.103921	0.120469	0.0649824	0.121599	0.0792956	0.0930059	0.15907	0.0964121	0.0825214	0.0991599	0.0696823	0.14894	0.116397	0.153449	0.131413	0.106848	0.0808779	0.0906011	0.0695307	0.187562	0.0289652	0.0175547	0.0186809	0.031043	0.0227442	0.0320334	0.0403384	0.0163693	0.0467018	0.0193944	0.0965254	0.0569373	0.0572643	0.0357341	0.0444683	0.0310481	0.0423578	0.0367615	0.0658606	0.0283176	3.278525
1485	1	-15800.4	-15814.06	13.661	0.126139	0.0904321	0.0987206	0.0856317	0.108752	0.0864336	0.132155	0.075941	0.0784888	0.182762	0.070604	0.0730003	0.0816234	0.105905	0.0940896	0.145719	0.118842	0.122607	0.12047	0.0766113	0.0842485	0.0868182	0.157764	0.022699	0.0177205	0.0330008	0.0316101	0.0555721	0.0187371	0.0464815	0.0249864	0.033625	0.0515333	0.026409	0.029514	0.033558	0.0732854	0.0403109	0.0300944	0.0220393	0.0376281	0.0468194	0.043426	3.122808
1486	0	-15809.32	-15821.98	12.65114	0.137332	0.118116	0.126689	0.08746	0.120469	0.063401	0.134005	0.0777982	0.078181	0.143322	0.0666788	0.105885	0.0936945	0.0893416	0.127523	0.128533	0.117988	0.0961541	0.125103	0.071531	0.0769506	0.0802668	0.183339	0.0250063	0.0135431	0.0284209	0.0268947	0.0386141	0.0331506	0.0579351	0.0245618	0.0455199	0.0249421	0.0917623	0.0590332	0.0615878	0.0353765	0.0367821	0.0233007	0.0273879	0.0246179	0.05003	0.0455651	3.223794
1487	1	-15803.66	-15815.68	12.02097	0.11665	0.105601	0.0944378	0.0949044	0.103122	0.0955592	0.140543	0.100473	0.0873237	0.155465	0.093441	0.0898695	0.0923774	0.105312	0.101732	0.146568	0.118842	0.120891	0.107534	0.071396	0.110857	0.084276	0.158746	0.0323179	0.0239537	0.0523791	0.0273479	0.0506998	0.0241047	0.0393823	0.0256112	0.0294219	0.061683	0.0307258	0.032951	0.0257254	0.0869475	0.0445503	0.0164245	0.0338326	0.0546064	0.0400927	0.0581314	3.286811
1488	0	-15802.27	-15814.6	12.33074	0.113977	0.101098	0.0958866	0.0810888	0.134993	0.0878744	0.140352	0.0809083	0.110133	0.150494	0.0666788	0.0930695	0.0901389	0.0827057	0.118663	0.128533	0.13068	0.124093	0.123364	0.08585	0.0894309	0.105401	0.16156	0.0250064	0.0214599	0.0270635	0.0307018	0.0331155	0.0298248	0.0565178	0.0223064	0.0338594	0.0262137	0.0894776	0.0541796	0.0650673	0.0382561	0.0297662	0.0308704	0.0370086	0.0314893	0.0497498	0.0269254	3.255833
1489	1	-15811.13	-15823.46	12.33021	0.137827	0.116265	0.100717	0.0976361	0.104118	0.076091	0.142278	0.0799858	0.0774966	0.200752	0.0908281	0.0652697	0.104104	0.075051	0.116457	0.145514	0.119232	0.120361	0.132763	0.0920161	0.0859046	0.103548	0.152977	0.0445672	0.0228554	0.0201216	0.0301502	0.0372419	0.0231047	0.0426575	0.032462	0.0313091	0.0472265	0.0284216	0.0451033	0.0207297	0.0769538	0.0377494	0.0198468	0.0255312	0.0333787	0.0556392	0.0436451	3.255887
1490	0	-15802.16	-15814.36	12.2025	0.142996	0.114959	0.1016	0.102094	0.122332	0.0970371	0.120239	0.0917345	0.0846548	0.179211	0.09282	0.0889874	0.117718	0.101076	0.114166	0.106356	0.13068	0.0892041	0.10786	0.0716379	0.0914197	0.0946606	0.169809	0.0337642	0.0295732	0.0239007	0.0316437	0.0368561	0.0374484	0.0596824	0.0168809	0.0415879	0.0220201	0.0791219	0.0535534	0.0515108	0.0276219	0.0192628	0.0267203	0.0385375	0.0223055	0.0414088	0.0420045	3.268658
1491	1	-15805.14	-15817.96	12.8252	0.116673	0.0970779	0.119409	0.0919164	0.117996	0.0710278	0.111851	0.0799858	0.105866	0.166774	0.0768421	0.075957	0.0906599	0.116995	0.0941909	0.130902	0.112559	0.136088	0.123322	0.0679462	0.0853292	0.0815192	0.170481	0.0283258	0.0200949	0.0442703	0.03179	0.0629246	0.00909563	0.0294099	0.0213214	0.028161	0.073312	0.047103	0.0388641	0.0307614	0.0876287	0.0462492	0.0228297	0.0250426	0.040586	0.0398002	0.037452	3.206388
1492	0	-15802	-15814.55	12.54629	0.138888	0.100427	0.0941965	0.0868219	0.119302	0.0751369	0.130192	0.0854203	0.103995	0.164773	0.0947191	0.0719669	0.101621	0.101076	0.109672	0.094979	0.129619	0.112585	0.118507	0.0624991	0.100768	0.0773257	0.172719	0.0249173	0.0286687	0.0227146	0.0337438	0.0324788	0.0373604	0.0626985	0.0083434	0.048066	0.034257	0.0912163	0.0572861	0.0498646	0.0404748	0.0182146	0.023594	0.0466021	0.0424346	0.0537342	0.030401	3.234279
1493	1	-15810.84	-15822.13	11.29437	0.0945496	0.0950734	0.107651	0.112319	0.118833	0.0989482	0.135674	0.0852273	0.0935836	0.18049	0.0736119	0.0721628	0.100867	0.10142	0.147924	0.118587	0.142081	0.118771	0.156825	0.0704034	0.10009	0.0815192	0.168153	0.0422612	0.0276777	0.0435229	0.0340271	0.0475987	0.0292183	0.0365784	0.0229053	0.0188968	0.0578003	0.0327072	0.0216089	0.0338954	0.106812	0.0468984	0.0246435	0.0192881	0.0468791	0.0472542	0.0442334	3.359471
1494	0	-15801.64	-15813.59	11.94982	0.147462	0.0957915	0.0973936	0.0853808	0.119302	0.0611257	0.124623	0.0813979	0.107118	0.164773	0.0769511	0.0858265	0.101621	0.101076	0.126212	0.109581	0.129723	0.124477	0.136505	0.0765879	0.0902001	0.101794	0.183253	0.0268515	0.022065	0.0373425	0.0446778	0.0304247	0.0374524	0.0616065	0.0160313	0.0385066	0.0371562	0.0851353	0.0555066	0.0573044	0.0338812	0.023145	0.0359421	0.0321409	0.0163785	0.0458367	0.0283653	3.293926
1495	1	-15808.3	-15821.11	12.80634	0.123957	0.107296	0.100128	0.0694668	0.0978587	0.0772068	0.107464	0.0761786	0.107164	0.178722	0.0810678	0.0787373	0.0945943	0.0877285	0.123698	0.136378	0.131843	0.118771	0.109592	0.0740172	0.0825421	0.102556	0.175613	0.0278664	0.0299007	0.0432427	0.0393871	0.0500964	0.0272435	0.0257561	0.0365056	0.0223057	0.0455709	0.0427081	0.0274874	0.0394768	0.0943787	0.0312098	0.032584	0.0172321	0.0489674	0.0505598	0.0332135	3.208274
1496	0	-15815.52	-15827.9	12.38249	0.131213	0.0929618	0.103835	0.101103	0.131978	0.0710865	0.121955	0.079588	0.123649	0.145879	0.0786982	0.0815027	0.115228	0.0862488	0.132119	0.0938741	0.108031	0.113289	0.127009	0.086437	0.073525	0.0678053	0.165067	0.0660708	0.0291101	0.0297258	0.0293749	0.0311041	0.0322127	0.0623165	0.0263173	0.054049	0.0260519	0.0919542	0.0689692	0.0512742	0.0262044	0.0239891	0.036704	0.0251923	0.0282928	0.0378764	0.0417873	3.250659
1497	1	-15810.14	-15822.1	11.95558	0.12308	0.0875223	0.128802	0.113454	0.140703	0.0793065	0.125509	0.0754933	0.0910051	0.180723	0.0758215	0.0985314	0.0989735	0.104209	0.105939	0.159602	0.108942	0.10385	0.133365	0.0904876	0.0898829	0.0735752	0.16809	0.0398686	0.0295884	0.0337837	0.0328537	0.0457684	0.0458749	0.0303153	0.0145618	0.0266817	0.0434984	0.0319051	0.0342783	0.0306702	0.0826711	0.0331621	0.0322548	0.0329142	0.0447871	0.0386412	0.0324037	3.29335
1498	0	-15814.27	-15827.25	12.98243	0.119317	0.0940576	0.0957503	0.0822846	0.129463	0.066386	0.120827	0.0711359	0.107956	0.158752	0.0598906	0.0736453	0.108218	0.102617	0.11372	0.107631	0.110747	0.130229	0.127009	0.0966094	0.0809567	0.085821	0.170585	0.0240271	0.0425401	0.0381587	0.025804	0.0301667	0.046716	0.0322617	0.0215414	0.0389756	0.0362806	0.0963688	0.0605074	0.0459837	0.0195169	0.0240679	0.0275349	0.0277198	0.0251184	0.0705739	0.0431919	3.190665
1499	1	-15805.53	-15817.44	11.90473	0.12535	0.119604	0.1176	0.100991	0.112538	0.0866525	0.139827	0.0910253	0.0981957	0.150362	0.104272	0.0687329	0.0951221	0.104184	0.10239	0.11964	0.135894	0.0941982	0.13683	0.0776636	0.0906652	0.0900816	0.188596	0.0369003	0.0348975	0.0372204	0.0325555	0.0636518	0.0225699	0.0268664	0.0288444	0.032377	0.0391911	0.0319854	0.0285432	0.0259492	0.0661631	0.0482555	0.0247292	0.0176159	0.0452159	0.0480908	0.0563971	3.298435
1500	0	-15807.53	-15821.16	13.6305	0.135751	0.0980259	0.0959359	0.0686897	0.102066	0.081771	0.120827	0.0779913	0.107956	0.162116	0.0816568	0.0832759	0.0909632	0.0952889	0.124767	0.106256	0.125607	0.0928786	0.121389	0.0893277	0.103261	0.0875769	0.164511	0.0200751	0.0346656	0.0287611	0.0280122	0.0148932	0.0292483	0.0437198	0.0437382	0.0578579	0.0260845	0.0910849	0.0405891	0.0432793	0.0322154	0.0219449	0.0201095	0.0284922	0.0125305	0.0493386	0.0413282	3.125858
1501	1	-15803.34	-15816.36	13.02788	0.150084	0.10449	0.100182	0.109839	0.111353	0.0856569	0.155294	0.08743	0.0973149	0.176139	0.071126	0.0868845	0.0929101	0.0754197	0.123992	0.112774	0.135398	0.0847717	0.117206	0.0762616	0.0906652	0.0991969	0.150609	0.0299214	0.0351453	0.0455834	0.023696	0.0435316	0.0157772	0.0296358	0.0243359	0.0234331	0.0532798	0.0292213	0.020287	0.0308191	0.077943	0.0528379	0.0105439	0.0212433	0.0452261	0.0352003	0.0434609	3.18612
1502	0	-15812.36	-15823.68	11.32029	0.140973	0.0934116	0.104035	0.1152	0.120186	0.0861626	0.152375	0.0571247	0.116354	0.171186	0.0755863	0.0856153	0.10198	0.0984923	0.103581	0.135045	0.11373	0.136451	0.126278	0.0762832	0.0830508	0.108035	0.155571	0.0390849	0.026146	0.039498	0.0264409	0.0383442	0.0310184	0.0640209	0.023241	0.0324277	0.0348147	0.110713	0.0472327	0.0467631	0.0344509	0.0315966	0.0253867	0.0285456	0.0252282	0.0583932	0.0368254	3.356879
1503	1	-15801.38	-15813.68	12.30108	0.141558	0.0862743	0.100182	0.109839	0.114255	0.0768992	0.127351	0.0860512	0.12287	0.162582	0.0826574	0.0952929	0.0926862	0.106939	0.124548	0.122207	0.127353	0.118562	0.130969	0.0714286	0.0830939	0.0827959	0.173349	0.0493191	0.0311559	0.0395589	0.0292146	0.030773	0.0190888	0.0367885	0.0367733	0.0282015	0.0510109	0.0202554	0.0345728	0.0455193	0.0705629	0.0394024	0.0158134	0.0159521	0.0521687	0.0320604	0.0408658	3.2588
1504	0	-15800.38	-15813.12	12.73974	0.139313	0.0815447	0.0900088	0.0785136	0.118363	0.0973356	0.115743	0.0967624	0.0965016	0.171186	0.0868328	0.0877339	0.101392	0.0849375	0.107426	0.118326	0.131335	0.115912	0.124225	0.0714773	0.08628	0.0824469	0.171359	0.0328247	0.0310561	0.0332135	0.0369721	0.0334443	0.0368355	0.0600317	0.029931	0.0491342	0.0180976	0.0832175	0.0530998	0.0474708	0.0243061	0.0242454	0.0355658	0.0387475	0.0223446	0.04871	0.02073	3.214934
1505	1	-15797.41	-15810.57	13.15937	0.141558	0.0979107	0.109097	0.0952518	0.0967332	0.0972451	0.127351	0.0860512	0.101535	0.177179	0.0913445	0.0843905	0.0926862	0.0804018	0.114323	0.121193	0.124733	0.107562	0.126924	0.0617048	0.102995	0.0878834	0.153595	0.0256778	0.0367848	0.0301635	0.0290866	0.0359559	0.0278828	0.0357794	0.0390005	0.0288221	0.0465223	0.0280073	0.0267072	0.0262118	0.0671842	0.0403662	0.00995497	0.0283106	0.0503237	0.0388216	0.0417608	3.172971
1506	0	-15806.91	-15819.77	12.86286	0.160461	0.101808	0.0912824	0.0779535	0.130442	0.0735396	0.138299	0.088119	0.0718204	0.163821	0.0871102	0.0641136	0.0888611	0.0772868	0.124317	0.103664	0.11007	0.118699	0.128685	0.0797915	0.0937873	0.0871726	0.168307	0.0311652	0.0303997	0.0408672	0.0287603	0.0377974	0.0333943	0.0636331	0.0208645	0.0380831	0.0256387	0.0940609	0.0474388	0.0427508	0.0353655	0.0288035	0.027987	0.0396451	0.0174011	0.0492104	0.0399449	3.202622
1507	1	-15808.72	-15821.62	12.90012	0.128239	0.093078	0.0936067	0.0942886	0.131966	0.0856804	0.128542	0.0906116	0.0938953	0.177179	0.0711382	0.0830646	0.101097	0.0753824	0.115292	0.0987492	0.125467	0.109411	0.131442	0.0677117	0.0834468	0.0946448	0.171412	0.0232048	0.0188404	0.0354614	0.0508341	0.0437094	0.0132722	0.0441371	0.0378012	0.026955	0.0593274	0.0256941	0.0338757	0.0487949	0.0761957	0.0375953	0.0165456	0.0239119	0.048813	0.027942	0.0606369	3.198896
1508	0	-15812.71	-15824.42	11.71593	0.11776	0.101578	0.102643	0.110114	0.117098	0.090797	0.150909	0.0693062	0.107177	0.155251	0.0892158	0.0844223	0.101988	0.116339	0.104847	0.130795	0.132085	0.100902	0.12495	0.0797915	0.0925451	0.0783187	0.207595	0.0182551	0.0321767	0.0277314	0.0228221	0.033723	0.0361509	0.0636331	0.0125908	0.0379233	0.022524	0.0837235	0.0472947	0.0574336	0.0282171	0.0323004	0.0367898	0.0477877	0.0322797	0.0273027	0.050228	3.317315
1509	1	-15812.43	-15824.21	11.7839	0.122658	0.0833185	0.0825008	0.109076	0.115143	0.097609	0.122944	0.099063	0.113382	0.167924	0.101559	0.0643978	0.119448	0.0872275	0.116214	0.147915	0.145647	0.10532	0.125206	0.078587	0.0816224	0.0913651	0.194594	0.0272906	0.0239759	0.0407245	0.0265658	0.0412491	0.0154768	0.0428844	0.038396	0.0254788	0.0572977	0.0320622	0.0373139	0.0275078	0.0916583	0.0373675	0.0306427	0.00675892	0.0411798	0.0460993	0.0478683	3.310518
1510	0	-15809.36	-15822.2	12.83416	0.144339	0.101214	0.08372	0.0762892	0.126551	0.0666837	0.11508	0.101292	0.0930289	0.195517	0.0811889	0.0762447	0.0946169	0.101784	0.0970336	0.114228	0.127011	0.103442	0.123588	0.0742574	0.087618	0.0763038	0.195676	0.0267215	0.0199315	0.0344282	0.0278742	0.0408771	0.0272036	0.0683659	0.0257308	0.0411217	0.0248945	0.0813206	0.0529751	0.0402526	0.0395317	0.0345417	0.0223994	0.0421532	0.026192	0.032238	0.0400306	3.205491
1511	1	-15820.16	-15831.74	11.57926	0.151365	0.115604	0.119043	0.118777	0.126273	0.0900909	0.115775	0.0833808	0.10037	0.153182	0.0777629	0.0752989	0.101095	0.107452	0.115684	0.132843	0.135162	0.111659	0.12462	0.049122	0.0711647	0.0948168	0.163159	0.025226	0.0301469	0.04734	0.0645267	0.033486	0.0256607	0.0363614	0.0413803	0.040944	0.0544412	0.0270676	0.0302392	0.0290403	0.0878166	0.0343607	0.013704	0.00880877	0.0420715	0.0463571	0.0783033	3.330982
1512	0	-15803.79	-15817	13.20709	0.110003	0.0925015	0.08372	0.0974015	0.110805	0.0766701	0.122716	0.065074	0.0915222	0.174668	0.0865616	0.0858128	0.125999	0.100814	0.0981697	0.123299	0.127011	0.0988187	0.136531	0.0676369	0.0969893	0.0880641	0.152106	0.055177	0.0255211	0.0233187	0.0320803	0.0301115	0.0316264	0.0603637	0.0260983	0.0419157	0.0190548	0.093873	0.0486975	0.0245426	0.0331432	0.0430958	0.0199972	0.0356525	0.0291721	0.0475789	0.0342827	3.168199
1513	1	-15810.47	-15822.49	12.02263	0.134629	0.0885324	0.111621	0.114719	0.116804	0.101299	0.171119	0.0833808	0.106113	0.183902	0.084166	0.0657976	0.113896	0.0899379	0.0931558	0.149087	0.141325	0.108445	0.125037	0.0553361	0.0885101	0.0865444	0.175178	0.0384185	0.0375331	0.0269517	0.0271151	0.0509729	0.0273097	0.0385747	0.0186198	0.0277339	0.037377	0.0352567	0.020316	0.0348212	0.0766831	0.0409331	0.0151207	0.0206202	0.0473556	0.0323403	0.0440564	3.286645
1514	0	-15812.89	-15825.7	12.81869	0.155657	0.107311	0.106158	0.0981914	0.102901	0.0669556	0.114855	0.0602662	0.108098	0.174668	0.0724875	0.0736013	0.0875973	0.100814	0.118148	0.126011	0.134166	0.105748	0.109191	0.0594942	0.103526	0.0948645	0.152471	0.0554944	0.0281814	0.0207244	0.0218155	0.0388235	0.0356891	0.0406306	0.0275421	0.0381603	0.0410967	0.075823	0.0689665	0.0468906	0.0240124	0.0253577	0.0336627	0.0286491	0.0187072	0.0576888	0.0459422	3.207039
