Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
14480	-15801.67	-15813.18	11.50508	0.143952	0.107006	0.0915976	0.10834	0.146347	0.0841346	0.120928	0.0945312	0.0950207	0.178476	0.0763184	0.0968684	0.0865771	0.0997345	0.112808	0.14927	0.130961	0.124161	0.117533	0.0906757	0.0920758	0.0657631	0.174241	0.0331011	0.031194	0.0337073	0.0300844	0.0295459	0.0315393	0.0576935	0.0235385	0.0546949	0.0182752	0.0659428	0.061153	0.0504794	0.0213593	0.0318068	0.029879	0.0393876	0.0313967	0.0401913	0.0361089	3.3384
14490	-15812.76	-15826.56	13.79623	0.135343	0.105051	0.0869531	0.111774	0.11743	0.0742795	0.117895	0.0811945	0.103287	0.16012	0.0840436	0.0744332	0.102539	0.0892512	0.128262	0.113146	0.147233	0.102747	0.105365	0.0654394	0.0773059	0.100022	0.142095	0.015201	0.031592	0.0169483	0.0305135	0.038835	0.0265404	0.0778055	0.0284412	0.0336754	0.025975	0.069669	0.0456733	0.0428527	0.0214169	0.026745	0.0403465	0.0391371	0.00565705	0.0267839	0.0402654	3.109284
14500	-15809.33	-15822.1	12.76433	0.135071	0.0952435	0.114736	0.0870226	0.134604	0.0622663	0.131756	0.0868886	0.0823484	0.165485	0.0860051	0.0693519	0.099946	0.116107	0.0798828	0.15194	0.130504	0.119499	0.137606	0.0717377	0.0824541	0.0984649	0.142095	0.016365	0.0401758	0.0342551	0.0232568	0.021085	0.0308779	0.0554706	0.0215236	0.0344201	0.0312178	0.0635816	0.0606286	0.0487212	0.0289619	0.0403004	0.0289835	0.0352915	0.0217604	0.047784	0.0467975	3.212475
14510	-15804.1	-15817.39	13.28724	0.136606	0.0952435	0.108013	0.0927062	0.124461	0.0717834	0.113325	0.0818168	0.0932064	0.176644	0.0808641	0.0740336	0.10743	0.111278	0.105312	0.126255	0.100863	0.0950469	0.13392	0.0646237	0.084915	0.076015	0.189274	0.0222607	0.0325349	0.0342551	0.0207855	0.0246145	0.0287573	0.0349758	0.00829956	0.0464938	0.0261423	0.0797782	0.0424181	0.0559462	0.0381256	0.0340589	0.0207053	0.0337173	0.0257689	0.0597973	0.0471136	3.160184
14520	-15803.63	-15816.1	12.47318	0.126106	0.0952435	0.0859767	0.0889235	0.0924426	0.0860064	0.160189	0.0882813	0.103888	0.164752	0.0808641	0.0904947	0.101441	0.0932121	0.118	0.145297	0.12381	0.121768	0.121754	0.0937912	0.0887073	0.0961482	0.161932	0.0115264	0.0420276	0.0223996	0.0372583	0.0311831	0.0329693	0.0474731	0.0165356	0.0493964	0.0263569	0.0829053	0.0545052	0.0347377	0.0294271	0.0398637	0.03799	0.0270032	0.017089	0.0363185	0.0355957	3.24159
14530	-15807.85	-15819.83	11.98195	0.126106	0.105552	0.111902	0.0941515	0.127654	0.0852763	0.1372	0.074123	0.105036	0.173949	0.102644	0.0750586	0.116285	0.0953359	0.121534	0.115343	0.107352	0.103184	0.114346	0.0875188	0.07589	0.119418	0.176413	0.0263787	0.0192186	0.0456284	0.025779	0.0304398	0.0350715	0.0440589	0.0238409	0.0415228	0.0354977	0.0729749	0.0551887	0.0671116	0.0247794	0.0356562	0.0397107	0.0274693	0.0156945	0.0423509	0.0310682	3.290713
14540	-15795.51	-15808.67	13.15719	0.131971	0.119228	0.0826318	0.0904838	0.130934	0.0920057	0.145467	0.0809858	0.0899666	0.17392	0.0699642	0.085303	0.0905185	0.0975284	0.112719	0.122424	0.136085	0.101716	0.112542	0.0636236	0.0963553	0.086186	0.172882	0.0206868	0.0253521	0.0278034	0.0355384	0.0228187	0.0405724	0.0430252	0.0161528	0.047476	0.0234201	0.0741996	0.0443318	0.0526324	0.0216649	0.0271785	0.0314279	0.0385607	0.0152719	0.0467738	0.0328616	3.173189
14550	-15801.73	-15813.75	12.0209	0.139643	0.0808555	0.0967498	0.105528	0.104631	0.0842987	0.122646	0.0755647	0.106278	0.199161	0.0780719	0.0936914	0.100747	0.09824	0.127171	0.119466	0.125058	0.125805	0.112542	0.0882339	0.0943558	0.0957005	0.191424	0.0183098	0.028113	0.0341234	0.0308564	0.0158104	0.0282803	0.0356553	0.025133	0.0403191	0.0219926	0.0711464	0.064148	0.0571758	0.0280342	0.0283763	0.0421178	0.0416939	0.0182383	0.0476259	0.0438066	3.286818
14560	-15805.31	-15818.12	12.80716	0.133993	0.0874654	0.109071	0.11091	0.106749	0.0922772	0.120461	0.0837326	0.103209	0.164469	0.0931564	0.0951993	0.081773	0.0943285	0.109184	0.133885	0.0979024	0.095348	0.126873	0.0775386	0.0930946	0.0926322	0.191869	0.0259573	0.0336108	0.0264345	0.0411099	0.0219547	0.0376739	0.0274582	0.0232718	0.0374726	0.0244035	0.066512	0.0557556	0.0582817	0.036066	0.0326065	0.0358597	0.0402957	0.0143353	0.0463105	0.0277011	3.208192
14570	-15806.21	-15819.29	13.08084	0.133993	0.102269	0.108811	0.107062	0.109591	0.0876605	0.119743	0.0781811	0.100099	0.162344	0.0752046	0.0663224	0.103186	0.0896296	0.121472	0.127064	0.106468	0.117124	0.129342	0.0669112	0.0694637	0.0712	0.168078	0.0221932	0.0213799	0.0267107	0.0412528	0.0129028	0.0495275	0.0444607	0.0260527	0.0387048	0.0190306	0.100195	0.0585681	0.0465543	0.0261099	0.031951	0.0368535	0.0535652	0.0185302	0.056776	0.0282871	3.180824
14580	-15805.69	-15817.76	12.06559	0.127607	0.113447	0.0968487	0.134874	0.117856	0.0805639	0.120894	0.080183	0.102314	0.210397	0.0803231	0.0775959	0.103561	0.0944583	0.131003	0.123067	0.130231	0.0932655	0.120704	0.092303	0.0945295	0.0679452	0.181204	0.0207525	0.0287853	0.0316443	0.0283771	0.02146	0.0288208	0.0346961	0.0204983	0.0327979	0.0276241	0.0750601	0.0522269	0.0500955	0.0307297	0.0298651	0.0352948	0.0514551	0.0258268	0.0390204	0.0421416	3.282349
14590	-15805.3	-15818.2	12.89806	0.151037	0.100177	0.0991029	0.103971	0.134868	0.0876899	0.117206	0.0683102	0.101743	0.158122	0.06277	0.0890999	0.0919368	0.0963568	0.078893	0.133925	0.114844	0.101049	0.127661	0.0838923	0.0919688	0.0919003	0.154514	0.0171612	0.0230717	0.0259596	0.0335936	0.0288103	0.0299511	0.0426757	0.0170298	0.0467507	0.0264405	0.105039	0.0483375	0.0500214	0.0333077	0.0483722	0.0243796	0.0397095	0.0314563	0.0461819	0.0398137	3.199102
14600	-15804.25	-15817.39	13.13884	0.134522	0.103275	0.0831942	0.107515	0.109089	0.0753944	0.125258	0.0638564	0.0810543	0.161593	0.0652662	0.10344	0.0858553	0.097059	0.124927	0.124224	0.126618	0.115092	0.106813	0.0668083	0.097377	0.0844476	0.166389	0.025416	0.0244276	0.0235456	0.0219398	0.0358152	0.0314066	0.0323216	0.0288377	0.04341	0.0333327	0.089948	0.0695026	0.0458726	0.0390968	0.0348899	0.0424766	0.0444237	0.0178811	0.0538002	0.0276093	3.175024
14610	-15801.01	-15813.31	12.29893	0.121739	0.118538	0.0989586	0.112684	0.111985	0.0753944	0.12245	0.0826134	0.101463	0.163428	0.0871859	0.0795286	0.118417	0.097059	0.116547	0.116869	0.111268	0.111634	0.130082	0.0794498	0.108331	0.0794917	0.178938	0.0231026	0.0445153	0.0164855	0.035846	0.0262832	0.0353715	0.0438532	0.0240031	0.0570512	0.0352006	0.0628353	0.0495497	0.035522	0.0144414	0.0383685	0.0356653	0.0431661	0.023795	0.037817	0.0520888	3.259015
14620	-15799.33	-15811.23	11.89951	0.121739	0.101738	0.0859382	0.109762	0.129083	0.0937382	0.12245	0.0755796	0.101463	0.174711	0.0822433	0.0902911	0.0829453	0.0901019	0.111227	0.122096	0.133211	0.113221	0.126117	0.0794498	0.0841601	0.108349	0.181413	0.021088	0.0346407	0.014364	0.0433914	0.0370477	0.0367985	0.0430403	0.0317537	0.0538729	0.0322412	0.0969149	0.0474272	0.0516582	0.0190974	0.0387843	0.0363088	0.0341112	0.0268065	0.0465918	0.0319905	3.298957
14630	-15801.96	-15814.52	12.56515	0.133699	0.0799674	0.114409	0.0986597	0.124402	0.0842379	0.118334	0.0755796	0.0851806	0.172539	0.068601	0.0924783	0.0979636	0.0899757	0.112876	0.125167	0.126444	0.127208	0.12048	0.0781502	0.0941901	0.0805888	0.179531	0.0432234	0.0232682	0.0274551	0.0320499	0.0142867	0.0370643	0.047563	0.0267554	0.0472858	0.0291192	0.0658921	0.0657725	0.0448437	0.0385372	0.0296526	0.0179685	0.0438795	0.0277073	0.0546963	0.0347112	3.232393
14640	-15803	-15815.6	12.59815	0.136465	0.0937657	0.0889748	0.101875	0.11297	0.0805454	0.118334	0.0672683	0.0975705	0.156834	0.0935979	0.0905977	0.0980257	0.104868	0.0976035	0.142681	0.126444	0.114401	0.119135	0.0705077	0.0745098	0.0782402	0.164829	0.0551077	0.0414532	0.0157805	0.0322419	0.0337795	0.0302627	0.0484323	0.0254215	0.0444337	0.0247732	0.068922	0.0517727	0.0366509	0.0342127	0.0364648	0.0391409	0.0499038	0.0318803	0.0602394	0.0381766	3.229093
14650	-15801.48	-15813.63	12.15231	0.133041	0.0974489	0.104378	0.0980539	0.110663	0.0751748	0.116623	0.0724996	0.108961	0.187506	0.0992915	0.0851738	0.0957032	0.0971044	0.121881	0.134438	0.122524	0.108314	0.130687	0.0760897	0.0941832	0.0909674	0.163798	0.0218921	0.0324428	0.0171584	0.0353093	0.0200209	0.034867	0.0515434	0.0353701	0.0339978	0.0196955	0.0810311	0.0563532	0.0359244	0.0333739	0.0224084	0.029557	0.0594428	0.025031	0.0703431	0.0334089	3.273677
14660	-15805.96	-15818.73	12.77352	0.120204	0.106143	0.12743	0.108753	0.112222	0.0739097	0.116623	0.0792474	0.0797357	0.165282	0.0871188	0.074232	0.104803	0.0983919	0.110096	0.14959	0.122029	0.104391	0.112526	0.0629233	0.0936604	0.0896624	0.189136	0.014524	0.0354136	0.0160195	0.0232745	0.0395131	0.0387427	0.0438789	0.02739	0.0300023	0.0197051	0.0793728	0.0678464	0.0573769	0.0277081	0.0378812	0.030764	0.0319611	0.00880848	0.0515687	0.0416953	3.211556
14670	-15798.05	-15810.91	12.85624	0.137785	0.100003	0.0927629	0.093972	0.112222	0.0839476	0.126138	0.089212	0.0942523	0.152465	0.0676852	0.0794238	0.0911036	0.0758819	0.125036	0.122851	0.122029	0.117511	0.122144	0.0844161	0.0853773	0.0776609	0.17126	0.0239591	0.0414051	0.0269855	0.0348638	0.0361305	0.0410797	0.0463424	0.0281393	0.0497971	0.0205649	0.081692	0.0516016	0.0481359	0.0342574	0.0333603	0.0235711	0.0341003	0.0179579	0.0517745	0.0524262	3.203284
14680	-15798.43	-15810.66	12.23216	0.13323	0.101552	0.0952971	0.0859939	0.09698	0.0834331	0.137178	0.082014	0.0957012	0.160763	0.0812696	0.0842392	0.102453	0.113461	0.108804	0.12718	0.124878	0.117511	0.124968	0.0812957	0.0905918	0.0823186	0.169492	0.0307925	0.0326529	0.0286179	0.0311364	0.0211769	0.0425051	0.0540199	0.0239355	0.039991	0.0289401	0.0902944	0.0523747	0.0502334	0.0324836	0.0227156	0.0342745	0.0295013	0.0271088	0.0535371	0.0587959	3.265692
14690	-15799.14	-15811.66	12.52365	0.123625	0.0969198	0.104469	0.123133	0.0932429	0.0736603	0.139067	0.0848741	0.117513	0.160206	0.0852523	0.0841649	0.0983496	0.0955943	0.10291	0.136639	0.124878	0.104865	0.121793	0.0828336	0.0854422	0.0961024	0.134053	0.0518418	0.0326223	0.0263027	0.0287093	0.0240691	0.0304266	0.0535745	0.0362167	0.0449327	0.0235162	0.0980333	0.0496611	0.0313602	0.0310221	0.0243795	0.0441252	0.0388522	0.0126754	0.0457483	0.0388861	3.236542
14700	-15796.09	-15809.97	13.87519	0.111382	0.0965156	0.0781779	0.104638	0.100994	0.0750772	0.116043	0.0807075	0.100772	0.154841	0.0871234	0.0857556	0.0991418	0.0867235	0.114037	0.136639	0.119691	0.126777	0.113707	0.0836495	0.0894313	0.0834815	0.139638	0.0506922	0.0407116	0.0128574	0.0290013	0.0222337	0.039936	0.0502015	0.024033	0.0416676	0.0186962	0.0856737	0.0519761	0.0272857	0.0324567	0.0231169	0.0298744	0.024694	0.0178246	0.050477	0.0430346	3.101389
14710	-15807.14	-15819.84	12.70236	0.13755	0.121627	0.105123	0.104248	0.100994	0.0685699	0.134833	0.0684098	0.106546	0.165687	0.0721622	0.0676414	0.0959553	0.105371	0.11815	0.146845	0.119691	0.112658	0.0847295	0.093545	0.0932266	0.0834815	0.167095	0.0620451	0.0316986	0.0173079	0.0432935	0.0223371	0.0306432	0.0664526	0.0255722	0.034314	0.0235354	0.0739166	0.0608629	0.0228363	0.0183772	0.0253281	0.0274817	0.0419136	0.0164008	0.0497321	0.0504835	3.218672
14720	-15805.18	-15817.79	12.61047	0.117203	0.109955	0.092012	0.0988013	0.11477	0.0828481	0.114272	0.0746379	0.0944373	0.159466	0.0749691	0.0903024	0.119139	0.0866319	0.100024	0.115271	0.159687	0.112658	0.135072	0.0947928	0.077775	0.0851608	0.178615	0.0370066	0.055157	0.0288522	0.0303021	0.0177976	0.0324414	0.0535042	0.0274067	0.0333067	0.0207764	0.0890741	0.0451748	0.0178893	0.0194546	0.036985	0.0307567	0.0472802	0.0198732	0.0477692	0.0485527	3.227861
14730	-15804.9	-15817.36	12.45854	0.115583	0.0853024	0.0937733	0.128682	0.113035	0.0741105	0.14121	0.0912284	0.10849	0.17696	0.0821351	0.0823137	0.111744	0.0868661	0.115457	0.118677	0.127218	0.10074	0.113671	0.0899407	0.0906683	0.0987463	0.179592	0.0661686	0.0384974	0.0164575	0.0349352	0.0276107	0.0304786	0.0371537	0.0255196	0.0457817	0.0125609	0.0702725	0.0730096	0.0172985	0.02294	0.0231228	0.03857	0.0378266	0.0156642	0.039871	0.0431706	3.243054
14740	-15799.64	-15811.99	12.35484	0.135772	0.0978744	0.0973023	0.10669	0.123256	0.0782135	0.112794	0.0930361	0.0895768	0.151449	0.0815836	0.0934606	0.103531	0.0956358	0.126109	0.135398	0.127218	0.10074	0.140523	0.0752684	0.0812801	0.0853967	0.170037	0.0431701	0.0358469	0.0227276	0.0310321	0.0186202	0.0238313	0.0448496	0.0245794	0.0617788	0.0227825	0.0863931	0.061211	0.0342437	0.0254215	0.0326852	0.0255663	0.0396571	0.0142436	0.051038	0.0516007	3.253424
14750	-15811.36	-15823.24	11.88006	0.134948	0.0940765	0.11491	0.0878126	0.115042	0.0897718	0.102585	0.0681555	0.110187	0.151449	0.084506	0.105852	0.0863976	0.0956358	0.108946	0.130817	0.13558	0.12992	0.114578	0.0743606	0.101645	0.113519	0.155742	0.0493645	0.0367872	0.0136541	0.0400732	0.0413794	0.0360139	0.0609657	0.0342827	0.030672	0.0375072	0.0929401	0.066307	0.0135888	0.0222878	0.030517	0.0283675	0.0350114	0.0248229	0.0545157	0.0454059	3.300902
14760	-15797.26	-15810.07	12.81229	0.134498	0.10475	0.107227	0.100267	0.119735	0.0917682	0.113631	0.072541	0.1092	0.182391	0.0770455	0.0893757	0.104636	0.0949614	0.106716	0.114826	0.118281	0.105601	0.110586	0.0862066	0.0890269	0.0786154	0.182185	0.0408128	0.0439667	0.0218742	0.0349689	0.0209217	0.0380407	0.0485878	0.0366533	0.0321993	0.0286789	0.066913	0.0485534	0.0222813	0.0237694	0.0461801	0.0251252	0.0261239	0.0193468	0.0463504	0.0422618	3.207679
14770	-15804.36	-15816.47	12.11661	0.112019	0.104693	0.101521	0.10129	0.123511	0.0964803	0.125878	0.0946459	0.0783258	0.17159	0.0726982	0.0849509	0.112127	0.103615	0.0974023	0.139486	0.129853	0.102891	0.136946	0.0960674	0.0805362	0.10349	0.170486	0.0489506	0.0337368	0.0168974	0.025708	0.0269539	0.0371975	0.0497182	0.0469086	0.0449362	0.0335349	0.0487141	0.0663509	0.0324129	0.0227718	0.0199522	0.0309287	0.0450105	0.0195116	0.0453484	0.0411994	3.277247
14780	-15812.01	-15824.8	12.78618	0.12111	0.134566	0.104217	0.0922032	0.107404	0.0853062	0.119718	0.0725077	0.112084	0.195212	0.102011	0.0644157	0.0876191	0.106352	0.108082	0.122568	0.117343	0.129441	0.116435	0.0601191	0.0842124	0.0921311	0.149137	0.0578547	0.0234972	0.0161973	0.0251768	0.0413093	0.0363238	0.0732061	0.0313072	0.0509731	0.0302457	0.0765053	0.048328	0.0275087	0.0165995	0.0159895	0.0333606	0.0280142	0.027029	0.0351861	0.0314841	3.21029
14790	-15800.6	-15813.74	13.14358	0.133803	0.110917	0.106009	0.0967476	0.102832	0.0700402	0.1022	0.0704265	0.0869572	0.172857	0.0677979	0.0862522	0.10689	0.0983412	0.104548	0.135286	0.142513	0.119598	0.121115	0.0647914	0.0765748	0.0753383	0.154928	0.0497862	0.0365696	0.0169333	0.0318561	0.0254805	0.0386817	0.0518431	0.0257041	0.044207	0.0204987	0.0784108	0.0454481	0.0235873	0.0235166	0.0438463	0.0250525	0.0365482	0.0496961	0.0501227	0.0499963	3.17455
14800	-15808.74	-15822	13.25688	0.127366	0.0912823	0.105081	0.0936822	0.113346	0.0880771	0.0944561	0.0817294	0.111041	0.17501	0.0807251	0.0872406	0.1005	0.105625	0.0845774	0.113687	0.124948	0.113494	0.12229	0.0778269	0.0776925	0.0897207	0.154928	0.0523943	0.0337351	0.0242974	0.045328	0.0254805	0.0430838	0.0627234	0.0333518	0.0543552	0.0220654	0.0570068	0.0588451	0.0211709	0.0215661	0.0268214	0.0267125	0.0177196	0.0254857	0.0527522	0.0439997	3.16322
14810	-15806.34	-15818.46	12.11912	0.136942	0.116766	0.077118	0.110877	0.122675	0.0616236	0.12664	0.0771179	0.0945862	0.175993	0.0867642	0.0894243	0.0874807	0.108511	0.141136	0.13183	0.124295	0.127197	0.122997	0.0716479	0.0869538	0.0913469	0.188281	0.0563422	0.0260441	0.0217927	0.0389835	0.0245028	0.0340369	0.0346179	0.0212986	0.0351842	0.0323959	0.0818709	0.0747281	0.016007	0.0284103	0.0505415	0.0302267	0.0198913	0.0182333	0.0358061	0.0378766	3.276996
14820	-15802.37	-15814.86	12.49025	0.133253	0.0963026	0.103801	0.106692	0.113975	0.100429	0.126372	0.0883599	0.0963665	0.168787	0.0786218	0.101807	0.0808814	0.10903	0.102526	0.137866	0.145461	0.105454	0.115703	0.0671609	0.084762	0.0926092	0.188425	0.0290639	0.0328803	0.0263482	0.0304675	0.0336719	0.0321014	0.0564688	0.0289426	0.0513954	0.0354892	0.0612608	0.0556251	0.0158021	0.0261703	0.0302807	0.0226408	0.0370522	0.0185373	0.0419741	0.0290675	3.239883
14830	-15804.75	-15818.58	13.82856	0.106932	0.0956966	0.0898311	0.113778	0.135419	0.0894282	0.116011	0.0855437	0.0962873	0.172614	0.0816904	0.0567687	0.110138	0.0922818	0.0944297	0.107019	0.120001	0.120714	0.112084	0.0722504	0.097367	0.0793998	0.154003	0.0473049	0.0337512	0.026554	0.0290105	0.0234024	0.037784	0.050803	0.0271318	0.0323689	0.0148806	0.0943959	0.0469822	0.0271351	0.0305623	0.019459	0.025183	0.0338796	0.0164955	0.0465331	0.0427467	3.106052
14840	-15799.36	-15811.94	12.58184	0.12849	0.117297	0.0904892	0.100596	0.118163	0.0855596	0.131085	0.0748524	0.107228	0.17299	0.0844455	0.0983748	0.116777	0.104639	0.114324	0.105805	0.125617	0.110794	0.12164	0.0694645	0.0773942	0.0669541	0.194343	0.0518177	0.0325565	0.0178172	0.0275348	0.0198717	0.0437025	0.047648	0.0252011	0.0371111	0.0243751	0.0763422	0.0463937	0.0309576	0.0238934	0.0299128	0.0326655	0.032421	0.0271569	0.0636066	0.0224167	3.230724
14850	-15802.84	-15815.64	12.7964	0.110913	0.113146	0.0920074	0.0945332	0.113901	0.0730961	0.135946	0.0884236	0.0805846	0.161714	0.0913528	0.0884243	0.100993	0.122995	0.133489	0.132094	0.106531	0.121265	0.112288	0.0934424	0.0878278	0.0771779	0.140672	0.0418899	0.0347014	0.026916	0.0321538	0.023089	0.043259	0.0547518	0.0233257	0.0356604	0.0292461	0.0860188	0.0449617	0.0338212	0.0256715	0.0119887	0.0330414	0.0368114	0.0282746	0.0432851	0.0475819	3.209268
14860	-15798.39	-15812.34	13.94393	0.11709	0.0806341	0.0798516	0.10676	0.110351	0.0821432	0.120075	0.0880557	0.102004	0.170515	0.0801919	0.0716568	0.0967328	0.0997181	0.0920976	0.127447	0.129288	0.106106	0.105787	0.0814286	0.0924954	0.0813778	0.140672	0.0582216	0.0301484	0.0141795	0.0304946	0.0185976	0.0396992	0.0434146	0.0343034	0.061511	0.0330859	0.0704021	0.0506473	0.0307162	0.0242373	0.0231665	0.0254709	0.0257324	0.021389	0.0540376	0.0425806	3.094515
14870	-15811.29	-15823.06	11.77486	0.131278	0.119694	0.100112	0.0858087	0.135796	0.0713645	0.105904	0.0804184	0.116451	0.170515	0.0881007	0.116117	0.132983	0.113501	0.100905	0.119023	0.122116	0.110355	0.127438	0.0836324	0.0896879	0.0911426	0.161492	0.0338866	0.0342697	0.0175458	0.0291908	0.0261738	0.0310664	0.0471604	0.0406083	0.0345597	0.0208853	0.0690861	0.0580901	0.0422155	0.030055	0.0292445	0.0330381	0.0305498	0.0317619	0.0408437	0.0573544	3.311422
14880	-15801.24	-15814.02	12.78293	0.120055	0.0935567	0.103226	0.123725	0.117052	0.0876623	0.14067	0.0758281	0.0991687	0.151112	0.0757802	0.0944457	0.0852513	0.0930187	0.106093	0.124601	0.116179	0.110355	0.137708	0.0846121	0.0885142	0.0911426	0.1405	0.0615291	0.0300967	0.0323557	0.0268634	0.0343065	0.0308138	0.0425448	0.0362262	0.0362125	0.0307801	0.0756952	0.0581329	0.0297645	0.0233261	0.0274186	0.0328349	0.0326187	0.0335514	0.0330457	0.0422416	3.210615
14890	-15796.52	-15809.03	12.50535	0.116972	0.0996116	0.0867152	0.106869	0.118189	0.0918812	0.10771	0.0824762	0.0963292	0.174991	0.0888521	0.0781617	0.0870637	0.0863265	0.11713	0.124601	0.110157	0.112231	0.142931	0.0759608	0.0851496	0.085918	0.190245	0.055276	0.040133	0.0173085	0.0286573	0.0293987	0.0374154	0.0449426	0.0264514	0.048831	0.0235101	0.0751709	0.0632869	0.02224	0.0309205	0.0354681	0.0283728	0.0492576	0.036155	0.0470088	0.0320959	3.238373
14900	-15802.46	-15814.68	12.21555	0.138945	0.128584	0.097373	0.0971459	0.112433	0.0861658	0.112451	0.0803836	0.117653	0.148194	0.0824068	0.0785636	0.0849614	0.114811	0.0987896	0.113425	0.117239	0.121548	0.12049	0.0836711	0.104075	0.0905347	0.168326	0.0350938	0.0332385	0.0178437	0.0322463	0.0302509	0.0361087	0.0554283	0.0305156	0.0578131	0.039066	0.0646363	0.0448667	0.033709	0.0347305	0.0216707	0.0370257	0.0365743	0.0290884	0.0523438	0.0469347	3.267353
14910	-15809.52	-15822.41	12.89272	0.1157	0.0952001	0.0888504	0.108596	0.112433	0.0806985	0.149753	0.0619007	0.0811455	0.199893	0.0811742	0.0980788	0.0938971	0.0940825	0.10661	0.125467	0.110055	0.0821636	0.142718	0.0719997	0.0893606	0.0965357	0.165244	0.0581322	0.0301761	0.0222082	0.018587	0.0241921	0.0340056	0.0560893	0.0222693	0.0379341	0.0373726	0.0974339	0.0467817	0.0357079	0.0267363	0.0362197	0.0348904	0.0392177	0.0152134	0.0286254	0.0462865	3.199636
14920	-15804.6	-15817.56	12.96321	0.130138	0.0929964	0.118962	0.0793288	0.103424	0.0741461	0.133337	0.0625402	0.0968231	0.168281	0.0923435	0.0798256	0.0907387	0.0892542	0.101881	0.1372	0.145926	0.107103	0.120683	0.0833555	0.0824638	0.0985046	0.151959	0.0472453	0.0295927	0.0180047	0.0335992	0.0244801	0.0319964	0.0491065	0.0500234	0.052662	0.0368131	0.0821326	0.060214	0.0349841	0.0201798	0.0223405	0.0378472	0.0340858	0.00734125	0.0419933	0.0367287	3.192587
14930	-15803.56	-15816.05	12.49214	0.105464	0.100572	0.113239	0.0829462	0.138852	0.0941871	0.127882	0.0830846	0.0976774	0.17091	0.0830398	0.098272	0.10326	0.0969273	0.101881	0.108514	0.117897	0.119573	0.121639	0.0909774	0.106692	0.0797835	0.175698	0.0600826	0.033927	0.0189775	0.0404441	0.0133864	0.0307734	0.0441162	0.0210991	0.0418628	0.0319846	0.0924451	0.0494142	0.0282623	0.0338711	0.0372308	0.0286964	0.0282628	0.0117614	0.0456972	0.0284296	3.239694
14940	-15803.54	-15815.69	12.15284	0.122621	0.0969517	0.0837692	0.100505	0.107532	0.0724627	0.130265	0.0876476	0.105197	0.17091	0.0887416	0.0784184	0.105891	0.10168	0.103453	0.108516	0.141778	0.134202	0.12924	0.0794935	0.0925714	0.0850071	0.157681	0.0721903	0.0320693	0.0390058	0.0346067	0.02622	0.0254722	0.0499056	0.0161123	0.0425912	0.030404	0.0849883	0.0387409	0.0334389	0.02463	0.0230599	0.0324971	0.0442714	0.0241534	0.0508109	0.0639211	3.273624
14950	-15803.76	-15816.97	13.21621	0.115422	0.0745419	0.0989606	0.105744	0.105616	0.0669378	0.125824	0.073658	0.100339	0.175162	0.0648412	0.0952899	0.114207	0.0959148	0.108069	0.123664	0.123865	0.0981935	0.129099	0.0763631	0.0821294	0.0724148	0.17558	0.0664116	0.0493782	0.0276544	0.0363595	0.0324796	0.0332899	0.0487182	0.0231679	0.0486379	0.024337	0.0759514	0.0549885	0.0242511	0.0326747	0.0269577	0.0283237	0.0324488	0.0205438	0.0491385	0.0297386	3.167287
14960	-15797.67	-15810.44	12.77233	0.111122	0.12379	0.0960896	0.105744	0.103677	0.0809179	0.10186	0.0864809	0.11487	0.162873	0.0767023	0.0797204	0.111017	0.104822	0.104165	0.114758	0.122425	0.113452	0.128598	0.0769081	0.090636	0.0818815	0.16819	0.0409003	0.0364291	0.0234623	0.0350259	0.0331493	0.0348187	0.0461608	0.0197733	0.0655687	0.024239	0.088602	0.0515709	0.0256361	0.0231529	0.0310143	0.0276293	0.0294425	0.03923	0.0444976	0.0306708	3.211675
14970	-15799.02	-15812.1	13.08134	0.123685	0.10257	0.0959245	0.105744	0.123407	0.0905799	0.136526	0.0737184	0.0882445	0.167204	0.0662436	0.0801611	0.110289	0.096809	0.099525	0.114385	0.112778	0.10887	0.103001	0.0992875	0.0932283	0.0627972	0.181933	0.0578805	0.0316943	0.0187454	0.0324152	0.0254706	0.0363348	0.0456798	0.0229338	0.0422137	0.0295241	0.0763486	0.0458451	0.019657	0.0261548	0.0380016	0.0229874	0.0346753	0.0396239	0.0444976	0.0531799	3.180774
14980	-15801.55	-15814.78	13.22759	0.135888	0.10257	0.105254	0.0988558	0.127016	0.0809592	0.116141	0.0662651	0.0867527	0.167204	0.0659475	0.0856407	0.0978012	0.0794762	0.140733	0.143219	0.112665	0.116806	0.109649	0.0977736	0.0925847	0.081374	0.160602	0.0578805	0.032602	0.00836415	0.0296222	0.0200437	0.0379843	0.0338007	0.0172262	0.041497	0.0326318	0.0905568	0.0624126	0.0217232	0.021016	0.0205842	0.0283073	0.038135	0.027466	0.0430171	0.0301015	3.166149
