Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
400	-15806.21	-15819.04	12.83212	0.121985	0.0950983	0.113915	0.0956798	0.129819	0.0790744	0.130471	0.0728331	0.0955678	0.172248	0.0911514	0.0831675	0.111745	0.0999094	0.110191	0.110328	0.107356	0.123218	0.115817	0.0769181	0.095787	0.0756808	0.165259	0.0205956	0.0327802	0.0221539	0.0298266	0.0527723	0.0487334	0.0400373	0.0360803	0.0305079	0.0588529	0.0322962	0.015686	0.0332831	0.075102	0.0383232	0.0481898	0.0108537	0.0378678	0.0363915	0.0321426	3.205696
410	-15807.83	-15820.9	13.07099	0.134051	0.0843455	0.0963298	0.110166	0.114211	0.09391	0.133232	0.0744387	0.0881358	0.167491	0.067444	0.0811566	0.0988303	0.0840971	0.127276	0.139011	0.114627	0.1123	0.131143	0.0749683	0.100778	0.0957769	0.17699	0.0201648	0.0159602	0.0140776	0.0315321	0.0368626	0.057856	0.0469532	0.0233589	0.025812	0.0415184	0.027881	0.0198927	0.0300296	0.0873144	0.0484025	0.0252381	0.0175421	0.0378618	0.0407373	0.0321037	3.181809
420	-15804.63	-15817.56	12.93585	0.15564	0.103214	0.0827141	0.11954	0.107348	0.0805648	0.121319	0.0754613	0.0956524	0.1726	0.0723186	0.0744301	0.092639	0.0988467	0.134747	0.117627	0.127533	0.0955099	0.131143	0.0570657	0.078146	0.0669014	0.14847	0.0345055	0.0293792	0.035978	0.0331135	0.059746	0.0490899	0.0315636	0.0212909	0.0308955	0.0674511	0.0358416	0.0278088	0.0289618	0.0777889	0.0529151	0.0266059	0.0279476	0.0464557	0.0464833	0.02207	3.195323
430	-15808.13	-15820.42	12.29189	0.113935	0.100638	0.0914891	0.106124	0.124831	0.0829253	0.155868	0.0707761	0.123395	0.150682	0.0692831	0.0989712	0.0923539	0.0986662	0.112604	0.0934227	0.131502	0.124994	0.124036	0.0770417	0.100393	0.0937744	0.162619	0.0330568	0.0160275	0.0367971	0.0471026	0.0647483	0.0453328	0.0359459	0.016654	0.0316451	0.060125	0.0423612	0.0198989	0.0209966	0.0700252	0.0478134	0.029391	0.0402787	0.0348648	0.0464308	0.019898	3.259719
440	-15806.5	-15820.29	13.79451	0.097847	0.118305	0.100677	0.0962495	0.12133	0.0777827	0.145639	0.07949	0.0892687	0.1509	0.069199	0.0760145	0.0925046	0.0853455	0.121146	0.10873	0.128144	0.124994	0.124036	0.06103	0.0690743	0.08432	0.173651	0.0483031	0.0203292	0.041261	0.0304833	0.0496898	0.0404518	0.0260966	0.0181807	0.0253751	0.0648621	0.0350526	0.0237387	0.0163239	0.0720867	0.0484773	0.0200845	0.0196158	0.040529	0.0540874	0.0187508	3.109457
450	-15809.83	-15822.48	12.64937	0.122373	0.104058	0.0918171	0.109474	0.116545	0.0731676	0.111479	0.0753505	0.0819857	0.151961	0.0823107	0.0731698	0.0892246	0.0853455	0.140157	0.107909	0.156085	0.110912	0.109467	0.0906345	0.080833	0.0988817	0.172274	0.0212568	0.0347813	0.0389624	0.0390759	0.0500058	0.0615451	0.0262747	0.0390155	0.0301009	0.0473238	0.0368665	0.0277265	0.0310808	0.0915495	0.0379086	0.0242291	0.0261426	0.0454816	0.0554504	0.0237783	3.223971
460	-15800.35	-15813.4	13.05099	0.122373	0.0992856	0.0897506	0.119873	0.110018	0.0832195	0.110974	0.0791025	0.077278	0.164354	0.0774242	0.0924978	0.0936728	0.0981641	0.117068	0.143656	0.131466	0.105911	0.11934	0.0774828	0.0837545	0.0936635	0.163762	0.0257605	0.022148	0.037879	0.0344954	0.063805	0.0541085	0.0325542	0.0242902	0.0254933	0.0430679	0.026056	0.0364881	0.0375894	0.0559577	0.0505164	0.0306087	0.0144152	0.0637001	0.0372643	0.01352	3.183809
470	-15802.36	-15815.72	13.36099	0.122373	0.0927957	0.0980056	0.0967175	0.145186	0.0866063	0.126308	0.0815442	0.10454	0.170633	0.0835714	0.0732149	0.0903214	0.0994816	0.105701	0.104762	0.125751	0.0999496	0.102471	0.0898082	0.0870907	0.0658046	0.146997	0.0265706	0.0350579	0.0387586	0.0320085	0.0420651	0.0606516	0.0329221	0.0362547	0.0211828	0.0497465	0.0250377	0.0244384	0.0262691	0.0834288	0.0475648	0.0357888	0.0229733	0.0543477	0.0279986	0.030111	3.152809
480	-15801.31	-15814.16	12.84287	0.113052	0.103606	0.0914093	0.114654	0.110612	0.105206	0.126308	0.0797998	0.0962286	0.168037	0.057725	0.0895997	0.0932778	0.0987339	0.0863437	0.111201	0.129449	0.135899	0.13821	0.0708625	0.0923184	0.0845089	0.1598	0.0214251	0.0185171	0.0372575	0.0252824	0.0416017	0.0416031	0.0453086	0.0366233	0.0230415	0.0636283	0.0222788	0.0427973	0.0332376	0.0834288	0.0480936	0.0232855	0.0229344	0.0483309	0.0391311	0.0299719	3.204621
490	-15809.06	-15820.86	11.79287	0.132184	0.109242	0.101648	0.111327	0.126449	0.0837726	0.12661	0.0804998	0.0916505	0.190266	0.0636182	0.0757335	0.0853438	0.0911574	0.113264	0.146131	0.129449	0.16376	0.114295	0.0825097	0.0923184	0.07456	0.15914	0.0196695	0.0145081	0.041619	0.0251271	0.068827	0.0678038	0.031926	0.0350689	0.0311195	0.044489	0.0377279	0.0211371	0.030446	0.0818153	0.0430186	0.0307956	0.0217397	0.0457364	0.0294073	0.0427093	3.309621
500	-15810.01	-15821.15	11.13748	0.127836	0.108911	0.0851329	0.121768	0.144176	0.0867235	0.137984	0.0867257	0.0949101	0.196339	0.0865247	0.0825988	0.099421	0.100487	0.120198	0.159257	0.117751	0.106659	0.130499	0.0825097	0.0864499	0.090136	0.153546	0.0349016	0.00428254	0.030649	0.0293301	0.0738383	0.0441094	0.0449385	0.0350374	0.0347632	0.0537042	0.0365326	0.00941068	0.0363564	0.0748529	0.0411871	0.0311458	0.0314376	0.0488404	0.0458763	0.0274217	3.37516
510	-15801.44	-15814.72	13.2836	0.103561	0.108911	0.103317	0.0901617	0.117411	0.0636465	0.136317	0.0781877	0.0917675	0.157544	0.0881506	0.0825988	0.0906958	0.107919	0.12701	0.13459	0.118364	0.104059	0.125162	0.0754101	0.0922029	0.090136	0.16425	0.024679	0.0169786	0.0406941	0.0268304	0.0550316	0.0487126	0.0223819	0.023207	0.0196224	0.0418406	0.0291482	0.0121785	0.0211923	0.100027	0.0483052	0.0182316	0.0251207	0.0541568	0.0472035	0.0336338	3.160548
520	-15801.95	-15814.22	12.2732	0.123626	0.0885739	0.104624	0.104489	0.113466	0.09235	0.133642	0.0682916	0.098121	0.160902	0.0791439	0.0781977	0.0968615	0.0954998	0.136225	0.137385	0.127936	0.101882	0.100832	0.0941014	0.0988461	0.0926026	0.158015	0.0310248	0.014945	0.0297846	0.0271172	0.053076	0.070336	0.0334257	0.0327057	0.0243695	0.0643565	0.0297122	0.0137939	0.0344998	0.0759754	0.0400865	0.0236635	0.0209348	0.0663246	0.046996	0.0428473	3.261588
530	-15799.87	-15812.71	12.83888	0.12224	0.12744	0.0972205	0.0990901	0.109714	0.0804707	0.117142	0.0721843	0.0983779	0.153982	0.0928423	0.0917628	0.107284	0.108904	0.13408	0.11887	0.113951	0.132561	0.136597	0.062344	0.0801239	0.0932491	0.155719	0.0286632	0.0151973	0.0238849	0.0327512	0.0423741	0.0429962	0.0392962	0.0235184	0.0339794	0.053411	0.0233251	0.026503	0.0282656	0.0688605	0.0466658	0.0365187	0.0169393	0.043956	0.0382919	0.0334711	3.20502
540	-15804.23	-15815.89	11.66725	0.119229	0.0962169	0.11081	0.108188	0.109948	0.096962	0.139288	0.0978029	0.0923996	0.179222	0.09368	0.0921401	0.0998321	0.100906	0.11962	0.142789	0.135881	0.127579	0.119423	0.072884	0.0831451	0.105919	0.172481	0.0310997	0.0299904	0.0301516	0.0331005	0.034345	0.0477153	0.0257466	0.0281645	0.0270638	0.0408841	0.0253239	0.0181523	0.0402552	0.0785423	0.0407413	0.0341318	0.0135385	0.04801	0.0493954	0.029486	3.322183
550	-15815.08	-15827.37	12.29177	0.149395	0.0806274	0.0932853	0.096803	0.136151	0.0943109	0.106024	0.0870473	0.085189	0.173441	0.0735808	0.0881148	0.111691	0.123592	0.124273	0.104256	0.11536	0.11208	0.111434	0.0894454	0.0935178	0.0995819	0.151693	0.0396509	0.0394551	0.0285424	0.0178826	0.062171	0.0620078	0.0267926	0.0258723	0.044903	0.0537557	0.0324419	0.0162592	0.0261407	0.0593324	0.0606859	0.0273429	0.0231358	0.0463379	0.030694	0.0354344	3.259731
560	-15808.15	-15819.99	11.8415	0.127739	0.102501	0.0932853	0.114811	0.142961	0.0749645	0.139931	0.07251	0.0900666	0.200665	0.0682079	0.0741792	0.107828	0.0903939	0.139274	0.114022	0.132745	0.105502	0.11812	0.082592	0.101802	0.084894	0.147007	0.0193932	0.0189642	0.0336488	0.0287907	0.0804921	0.041697	0.039409	0.0277616	0.0216011	0.0515951	0.0401491	0.0212704	0.0314867	0.0818511	0.0600058	0.035042	0.0340899	0.041001	0.0405075	0.0300006	3.304758
570	-15805.38	-15817.69	12.31313	0.127739	0.0920621	0.112972	0.094152	0.0884331	0.072775	0.129625	0.0858509	0.105444	0.159027	0.0792476	0.108844	0.0964701	0.0903939	0.108738	0.112085	0.12409	0.0868704	0.11635	0.0938384	0.0992996	0.0988411	0.197501	0.0292646	0.0237153	0.0364689	0.0380778	0.0625591	0.0470024	0.0346873	0.0284214	0.0360743	0.0554715	0.0318842	0.0261228	0.0426428	0.0763075	0.0424896	0.0218802	0.0219399	0.0508664	0.0391526	0.0319168	3.257595
580	-15807.74	-15820.7	12.95881	0.12407	0.126141	0.105741	0.0999065	0.10385	0.0796139	0.0922496	0.0878726	0.118929	0.175434	0.0670259	0.0874941	0.0941681	0.10541	0.104194	0.119368	0.125185	0.102633	0.100162	0.0796918	0.0791161	0.0671313	0.180354	0.0189095	0.0146837	0.032128	0.034587	0.0548405	0.0584831	0.0305064	0.0277824	0.0350141	0.0513212	0.0302519	0.0313124	0.0376886	0.0866969	0.0395664	0.0424927	0.0206978	0.0552232	0.0367589	0.0283409	3.193027
590	-15820.82	-15832.56	11.73836	0.136469	0.0993037	0.10691	0.129775	0.141377	0.083328	0.114404	0.0983024	0.0896568	0.152373	0.0911542	0.0773193	0.101933	0.11282	0.129835	0.119368	0.128547	0.125359	0.0978352	0.0887741	0.0821332	0.095849	0.180354	0.0187962	0.0268233	0.0290724	0.0317207	0.043769	0.0373073	0.015993	0.0174741	0.0536693	0.0592648	0.037155	0.0431547	0.0441291	0.0696884	0.037021	0.0318295	0.0143328	0.0552947	0.0267695	0.0386273	3.315072
600	-15806.92	-15818.86	11.9427	0.136469	0.112766	0.111636	0.0831323	0.10694	0.101679	0.140039	0.0884988	0.0907112	0.166859	0.0864824	0.0803983	0.105741	0.0944852	0.127848	0.10943	0.115522	0.116176	0.120537	0.0701971	0.0972921	0.0821939	0.166415	0.0267761	0.0224125	0.0324095	0.0231745	0.0655412	0.0416119	0.0267206	0.0343754	0.0209044	0.0494671	0.034718	0.0298962	0.0413868	0.10172	0.0525049	0.0420939	0.0226533	0.0466901	0.0509522	0.017183	3.294638
610	-15811.85	-15824.76	12.91489	0.146276	0.0806201	0.101109	0.112363	0.0992516	0.0768469	0.140612	0.0620846	0.0783512	0.141413	0.0942518	0.0828703	0.102157	0.0944852	0.113744	0.128788	0.129041	0.111689	0.118241	0.0682752	0.108606	0.0850457	0.166415	0.0248031	0.0127438	0.0328498	0.0422042	0.049259	0.0467162	0.0355645	0.0280566	0.0427649	0.0580816	0.0300989	0.0523352	0.0291279	0.0596843	0.0574205	0.0327791	0.0190538	0.0437606	0.0340858	0.0234924	3.197419
620	-15802.21	-15815.56	13.34255	0.133908	0.0961412	0.0852203	0.0913864	0.125095	0.0832779	0.132759	0.102849	0.101985	0.168958	0.0756586	0.0977979	0.101468	0.0999051	0.0992295	0.100786	0.117548	0.113256	0.118241	0.0722628	0.0948721	0.0710348	0.148013	0.0258644	0.0314828	0.0445899	0.0189202	0.068094	0.0343499	0.0299457	0.0253088	0.023023	0.0666205	0.0269693	0.0295322	0.0198044	0.0696661	0.0452576	0.0380821	0.0158904	0.0456822	0.0474977	0.0164189	3.154653
630	-15801.17	-15813.67	12.4928	0.121101	0.106032	0.100762	0.0964843	0.102375	0.0943442	0.135759	0.0817092	0.097561	0.145928	0.0796852	0.0877301	0.0972588	0.0956817	0.119348	0.103927	0.121055	0.132636	0.119312	0.0797255	0.107137	0.0844099	0.188931	0.0263521	0.0404871	0.0293058	0.0330578	0.0544497	0.0396053	0.0329604	0.0159937	0.020374	0.0729142	0.0407264	0.0321056	0.0217759	0.0705657	0.043581	0.0413178	0.0188445	0.0433049	0.0434813	0.0195325	3.239628
640	-15808.32	-15821.13	12.80363	0.14338	0.119095	0.106572	0.102572	0.107415	0.08985	0.108422	0.0795369	0.112425	0.152412	0.0791306	0.0843435	0.0988653	0.115658	0.111515	0.128673	0.138109	0.114382	0.0981556	0.0906693	0.117237	0.0844099	0.150422	0.0337592	0.0287268	0.0213447	0.0282328	0.0542225	0.0467936	0.0275829	0.0193625	0.0405704	0.0529941	0.0365463	0.0184141	0.0220879	0.0554173	0.035504	0.0302194	0.00943676	0.0473677	0.0415007	0.0252096	3.208544
650	-15806.75	-15819.41	12.65579	0.127577	0.112635	0.1052	0.099007	0.101661	0.08985	0.100527	0.0795369	0.109586	0.176887	0.0874423	0.079266	0.103875	0.0923379	0.113622	0.104642	0.133748	0.0864661	0.130565	0.0741201	0.0938011	0.0878213	0.178955	0.0409641	0.0198038	0.0347576	0.0423861	0.0533163	0.0433174	0.0347395	0.0262211	0.0246698	0.063427	0.0220874	0.0197907	0.0216327	0.101063	0.0408494	0.0182537	0.00371405	0.0504222	0.0467645	0.0460193	3.223328
660	-15802.12	-15815.2	13.07456	0.126841	0.11424	0.0937679	0.0969884	0.119619	0.0835513	0.107497	0.0916636	0.0895776	0.158264	0.0757232	0.0868601	0.115326	0.0955337	0.113622	0.137304	0.127365	0.114812	0.114097	0.0666214	0.0965471	0.0735704	0.173696	0.0163144	0.0178389	0.0434264	0.0348482	0.0444418	0.0523707	0.0372683	0.0259209	0.0243089	0.0636569	0.0318749	0.0212179	0.0261038	0.0727327	0.0401819	0.036842	0.0120939	0.0360814	0.0430087	0.0278332	3.181452
670	-15807.49	-15819.74	12.24546	0.133151	0.0972345	0.0879511	0.088717	0.112014	0.0706916	0.12334	0.0728932	0.108081	0.160308	0.0823484	0.0831544	0.120575	0.121607	0.106539	0.126641	0.135512	0.0980756	0.117955	0.084105	0.0831059	0.107504	0.172914	0.0388979	0.0295135	0.035529	0.0295994	0.0520855	0.0473115	0.0499753	0.0259341	0.019881	0.0488325	0.0224029	0.0168711	0.0174983	0.0830267	0.0554333	0.046315	0.0231269	0.0545013	0.0457788	0.0274279	3.264362
680	-15804.77	-15818.53	13.76483	0.110233	0.0972345	0.0874294	0.105939	0.106746	0.072516	0.12768	0.0738074	0.0831141	0.163087	0.0755448	0.0849563	0.10559	0.122627	0.0994427	0.126641	0.126876	0.0939431	0.117649	0.0492629	0.0720982	0.0954869	0.168691	0.0259628	0.016066	0.0294442	0.0278823	0.0438705	0.0466995	0.0438122	0.0305351	0.032611	0.0674147	0.0396597	0.0262895	0.022591	0.0740136	0.0384319	0.0272201	0.0220217	0.0486687	0.0439254	0.0387096	3.112425
690	-15801.49	-15815.46	13.97047	0.135116	0.106394	0.0803836	0.0911204	0.107487	0.0794124	0.121285	0.0738074	0.0905424	0.163087	0.0710276	0.0865752	0.0793853	0.0890227	0.115848	0.121325	0.110555	0.112714	0.137834	0.0714074	0.102741	0.0868221	0.192345	0.034735	0.0183319	0.024026	0.0375697	0.0476655	0.0424279	0.0347342	0.0248445	0.0227757	0.0461566	0.0175097	0.0344755	0.0214625	0.061499	0.0498576	0.0343779	0.0186976	0.0400045	0.0322353	0.0222376	3.091861
700	-15798.49	-15811.28	12.79395	0.116283	0.0999928	0.0922934	0.105797	0.103962	0.083275	0.106268	0.0797092	0.102936	0.163087	0.0644937	0.0774649	0.108684	0.107641	0.0968882	0.126335	0.121853	0.116752	0.133871	0.0724669	0.0857126	0.0882827	0.159812	0.036475	0.034402	0.0327987	0.0367071	0.0564894	0.0566891	0.0274151	0.0276764	0.0369975	0.0388271	0.0367134	0.0334089	0.0261292	0.0863542	0.0545799	0.037455	0.0196166	0.0426248	0.039953	0.0343388	3.209512
710	-15805.36	-15818.73	13.37548	0.122986	0.095791	0.0815285	0.0903808	0.0867568	0.080264	0.131796	0.0816449	0.112426	0.164992	0.0865204	0.0761284	0.0856927	0.0895234	0.112033	0.132641	0.123579	0.116752	0.12114	0.0815951	0.0857126	0.0692395	0.147742	0.0418786	0.0156581	0.0455639	0.0486099	0.049645	0.034943	0.0338334	0.0272106	0.0275513	0.0463917	0.0318443	0.0279482	0.0444762	0.0526406	0.0506558	0.0371665	0.0278685	0.0494122	0.0487892	0.0324065	3.151359
720	-15805.15	-15816.92	11.77198	0.130026	0.116393	0.116491	0.116927	0.104368	0.0778197	0.133837	0.0811039	0.105401	0.182391	0.0865204	0.103175	0.091509	0.113438	0.11957	0.133992	0.101312	0.111834	0.129187	0.0825378	0.0960062	0.0922417	0.152667	0.0308411	0.018749	0.0426542	0.0360319	0.0332711	0.0575164	0.0321394	0.0269828	0.0216186	0.0620941	0.0233061	0.0420591	0.0260154	0.0949473	0.0514041	0.0279479	0.0176922	0.033487	0.0333647	0.0208414	3.31171
730	-15802.93	-15816.74	13.80141	0.120539	0.113704	0.0817106	0.126035	0.113322	0.0697509	0.125235	0.0736657	0.101377	0.146263	0.0576498	0.081059	0.0800502	0.0827924	0.114039	0.108414	0.115599	0.106668	0.124608	0.0994328	0.0955748	0.0757095	0.152827	0.0198772	0.0199672	0.0367431	0.0281942	0.0480615	0.0613216	0.0362559	0.0222627	0.0287994	0.0445903	0.0451053	0.0412886	0.0307398	0.0815646	0.0514924	0.0282458	0.0217309	0.033487	0.0322311	0.0307833	3.108767
740	-15803.88	-15817.29	13.41001	0.120539	0.107395	0.0948678	0.105393	0.118795	0.0789006	0.120872	0.0795783	0.101419	0.143681	0.0563327	0.0652381	0.096177	0.102408	0.132487	0.11076	0.108368	0.119576	0.128361	0.0766335	0.0751573	0.0793912	0.160786	0.029002	0.0191259	0.0444497	0.0254335	0.0597537	0.0505941	0.0281178	0.0327	0.0242155	0.0552148	0.0389055	0.0382281	0.0319265	0.0570815	0.047087	0.025577	0.0237348	0.0664213	0.0437842	0.0234383	3.147907
750	-15801.93	-15814.47	12.53484	0.122105	0.0958529	0.108673	0.112779	0.114255	0.0789006	0.109419	0.0911417	0.0920018	0.194521	0.0648447	0.0853524	0.0906169	0.0852249	0.107264	0.130356	0.110424	0.113817	0.128289	0.085882	0.0831714	0.0825647	0.193528	0.0219392	0.0243395	0.0312837	0.0350792	0.0466105	0.0622286	0.0481874	0.0357033	0.0206759	0.0557664	0.0456087	0.0414282	0.0294068	0.0701194	0.0357437	0.0215598	0.0200985	0.0327895	0.0411078	0.0347641	3.235424
760	-15801.33	-15813.05	11.72177	0.131252	0.0958449	0.112853	0.103145	0.136095	0.0867593	0.120673	0.0626371	0.101979	0.18769	0.0863286	0.0870402	0.115809	0.0852591	0.119718	0.111016	0.120276	0.108769	0.130698	0.0898577	0.0930977	0.0845597	0.186027	0.022532	0.0359392	0.0338753	0.0263441	0.0566412	0.0596672	0.0406204	0.0382967	0.0248804	0.0578682	0.0313328	0.0352381	0.0311644	0.0847462	0.0459112	0.0240251	0.0187604	0.0357581	0.0351867	0.0205583	3.316731
770	-15812.66	-15824.63	11.96445	0.120776	0.111925	0.100072	0.0723666	0.103479	0.0887678	0.129808	0.0823063	0.131515	0.168452	0.0775719	0.0924972	0.102515	0.094188	0.0948233	0.14781	0.120325	0.135147	0.141037	0.0737624	0.0781867	0.097703	0.176541	0.0251226	0.0266309	0.0234043	0.0405462	0.0600294	0.0437125	0.031831	0.0391779	0.0235936	0.0571353	0.0176805	0.0452235	0.0434385	0.0775874	0.0419648	0.0116637	0.0157269	0.0676884	0.0432049	0.0155276	3.292463
780	-15806.33	-15819.26	12.93551	0.129594	0.108387	0.101312	0.0794958	0.116419	0.095749	0.129808	0.061832	0.0869143	0.168452	0.0652421	0.0937078	0.0915959	0.0880057	0.110224	0.128302	0.110357	0.101601	0.12491	0.0957177	0.0912859	0.0793665	0.176541	0.0331893	0.0175503	0.0311955	0.030967	0.0487249	0.0696488	0.035121	0.0319909	0.032426	0.060909	0.0344702	0.0424355	0.0251635	0.0743876	0.0486913	0.0102004	0.00759351	0.0514871	0.0375032	0.0368808	3.195357
790	-15805.03	-15818.32	13.28552	0.129594	0.112143	0.103335	0.11002	0.113337	0.0857698	0.116224	0.0684154	0.0917821	0.146611	0.0669155	0.0680861	0.0949307	0.0957047	0.0904289	0.126329	0.112659	0.109692	0.132908	0.0917676	0.0912859	0.0935539	0.171629	0.0215425	0.0425467	0.0257482	0.0278779	0.055501	0.0427643	0.0406222	0.0292712	0.0351963	0.0693361	0.0336825	0.0296097	0.0387732	0.0845092	0.0373821	0.0229141	0.00558328	0.0323347	0.0374968	0.024542	3.160356
800	-15803.54	-15816.66	13.12784	0.135582	0.0954601	0.0994056	0.107518	0.134002	0.0987639	0.133042	0.0795189	0.12506	0.179696	0.076754	0.0733643	0.0937285	0.0863758	0.10581	0.118052	0.129195	0.112676	0.110862	0.0766513	0.0821875	0.082954	0.145832	0.0316669	0.0274065	0.0294142	0.0273113	0.0547016	0.0512008	0.0347208	0.0332619	0.0348652	0.0419054	0.0203102	0.0214819	0.0413049	0.0762347	0.0386779	0.0122401	0.013756	0.05004	0.026471	0.0266601	3.176124
810	-15798.35	-15810.9	12.54745	0.142589	0.0873492	0.0840379	0.104096	0.111338	0.0888695	0.114525	0.0751699	0.10536	0.166649	0.0734143	0.0865447	0.105454	0.0919864	0.118402	0.140232	0.119637	0.112676	0.104212	0.0798187	0.0966034	0.0901976	0.17874	0.0354882	0.0390769	0.0503048	0.0324933	0.0390035	0.0590714	0.0252974	0.0288012	0.033225	0.0557398	0.0418168	0.0216261	0.0363693	0.0771723	0.0313287	0.0180075	0.0251056	0.0389096	0.0429126	0.0245123	3.234163
820	-15805.4	-15818.16	12.76152	0.138312	0.0736737	0.107535	0.108135	0.110568	0.105724	0.126311	0.0706014	0.121741	0.174648	0.0613773	0.0899441	0.105379	0.106803	0.11621	0.134987	0.101846	0.0944105	0.120627	0.0802222	0.0847684	0.0922345	0.154903	0.0257241	0.0263505	0.0344589	0.0270494	0.0341594	0.0459826	0.0391176	0.0291852	0.0198909	0.0527393	0.0234236	0.0245654	0.0334731	0.0746746	0.0517787	0.0363941	0.0271935	0.0499989	0.0507359	0.0249009	3.212756
830	-15806.17	-15820.02	13.84528	0.112786	0.0834709	0.0826232	0.0821748	0.0905318	0.0745422	0.115866	0.0962851	0.0884754	0.183847	0.0938255	0.0735629	0.108254	0.0901679	0.114094	0.125642	0.105786	0.117739	0.120517	0.0669554	0.0854384	0.103057	0.168885	0.0286611	0.0361829	0.0254375	0.0302186	0.0426403	0.0628203	0.0391176	0.0190429	0.0158833	0.0541171	0.0228625	0.0287666	0.0314355	0.0751639	0.0589853	0.0167737	0.0176445	0.0449969	0.0353138	0.0337901	3.10438
840	-15805.65	-15817.96	12.31475	0.136622	0.0912476	0.10281	0.106309	0.107386	0.0986827	0.125579	0.0873029	0.0895885	0.173089	0.100154	0.0823512	0.0921073	0.100018	0.113393	0.139819	0.156474	0.134268	0.12311	0.0743137	0.0977224	0.0727428	0.171368	0.0123203	0.0309378	0.0234765	0.0317154	0.0368031	0.0346943	0.0319758	0.0332256	0.0345023	0.0465029	0.0381064	0.0282292	0.0516856	0.0682053	0.0455066	0.0135494	0.0302907	0.0406007	0.0362085	0.0124363	3.257433
850	-15797.82	-15809.86	12.0436	0.125727	0.095248	0.105224	0.108593	0.115966	0.0853882	0.140206	0.0700011	0.102769	0.185644	0.084943	0.0869782	0.123236	0.0894861	0.11149	0.139819	0.132005	0.104672	0.133002	0.077053	0.0908195	0.0745251	0.171368	0.0221522	0.0206677	0.0359073	0.0321572	0.0615302	0.0389284	0.0404283	0.0315309	0.0210825	0.0515751	0.0305523	0.0356941	0.0232219	0.0860116	0.0358644	0.0104089	0.0309012	0.0554322	0.0409561	0.0253821	3.284548
860	-15807.81	-15821.01	13.20616	0.134552	0.0958381	0.0814244	0.107268	0.114853	0.0793773	0.134241	0.089327	0.0924895	0.181089	0.0647116	0.0869782	0.0836893	0.100109	0.0830997	0.146018	0.124582	0.115043	0.0998448	0.0789374	0.0856972	0.0751232	0.178058	0.032545	0.0204608	0.0495592	0.0411676	0.0431466	0.0308427	0.0311218	0.0306274	0.0274691	0.0485316	0.0286091	0.0399579	0.0285421	0.0912424	0.0510557	0.00551433	0.0282882	0.0294854	0.0418423	0.0359299	3.168292
870	-15801.81	-15815	13.18666	0.111351	0.111653	0.100748	0.0874728	0.105801	0.086921	0.117383	0.0843722	0.0958023	0.17006	0.0811398	0.0693567	0.100334	0.101696	0.121053	0.126345	0.131207	0.0972912	0.135983	0.0831157	0.0856972	0.0733055	0.182904	0.0264123	0.0206586	0.0441598	0.0274859	0.0418088	0.0547705	0.0334977	0.0328161	0.0412842	0.041559	0.0273105	0.0266836	0.0326546	0.0649245	0.0591588	0.0194488	0.0262047	0.0366409	0.0296648	0.0221057	3.170242
880	-15800	-15812.68	12.68262	0.101591	0.0808058	0.100748	0.0963754	0.134525	0.0667274	0.133758	0.0849192	0.0894748	0.177717	0.0787452	0.0810392	0.0941625	0.102509	0.113377	0.126345	0.120378	0.122827	0.122307	0.0806737	0.0926728	0.083832	0.158185	0.0330815	0.0235412	0.0424909	0.0218884	0.0557254	0.046089	0.0250234	0.0358794	0.0340091	0.056312	0.0426519	0.0242045	0.0371258	0.0910765	0.0514618	0.0353646	0.0243758	0.0386722	0.0397041	0.0182718	3.220646
890	-15805.51	-15818.27	12.76266	0.127642	0.0865925	0.104549	0.0999018	0.102017	0.0712314	0.115096	0.0808276	0.104517	0.179425	0.0766506	0.0905073	0.0923273	0.0929174	0.125361	0.140515	0.115784	0.100384	0.116385	0.0806737	0.0841625	0.0832575	0.177857	0.0249505	0.0286114	0.0532715	0.0448247	0.0407227	0.0438133	0.026411	0.0305459	0.03577	0.0781705	0.0370928	0.0303195	0.0365958	0.0679268	0.0305944	0.0152525	0.011911	0.0475867	0.0585681	0.0211207	3.212642
900	-15813.62	-15827.35	13.72696	0.108754	0.0921937	0.100637	0.0977706	0.101229	0.0936465	0.0805355	0.087433	0.0974942	0.186202	0.0735135	0.0838772	0.0804696	0.0705917	0.116325	0.137623	0.111782	0.104986	0.111017	0.0916841	0.0876715	0.0902087	0.177608	0.0336001	0.0441707	0.0298699	0.0405508	0.0374585	0.0516255	0.0369978	0.0376363	0.0251488	0.0349007	0.0379291	0.0227235	0.0332222	0.0827159	0.0533923	0.00867145	0.0111899	0.051201	0.04276	0.0171956	3.116211
