Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
977	1	-627.005	-620.4099	-6.595181	499910.7	10.44877	0.998203	0.99954	1.00046	1.0018	3.780111
978	0	-634.0133	-623.5759	-10.43745	507935.7	12.99041	0.998217	0.999544	1.00045	1.00178	4.15195
979	1	-631.6856	-633.4964	1.810869	857716.9	14.44778	0.998628	0.999649	1.00035	1.00137	3.240536
980	0	-624.8498	-622.4485	-2.401325	181292.1	12.65265	0.997016	0.999236	1.00076	1.00299	3.526801
981	1	-626.3526	-624.7901	-1.562494	690481.4	11.89166	0.998471	0.999609	1.00039	1.00153	3.428727
982	0	-631.1763	-616.1899	-14.9864	887682.7	12.81975	0.998651	0.999655	1.00034	1.00135	4.512114
983	1	-620.4752	-616.222	-4.253156	214057.7	12.69423	0.997254	0.999297	1.0007	1.00275	3.673655
984	0	-639.8787	-625.7285	-14.15017	389313	11.12027	0.997964	0.999479	1.00052	1.00204	4.504815
985	1	-635.9998	-629.6825	-6.317322	670195.1	13.37776	0.998448	0.999603	1.0004	1.00155	3.829971
986	0	-623.3905	-619.7849	-3.605568	677489.4	12.33721	0.998456	0.999605	1.00039	1.00154	3.615334
987	1	-633.9718	-627.1344	-6.837322	881123.4	12.66313	0.998646	0.999654	1.00035	1.00135	3.87736
988	0	-640.1505	-626.5845	-13.56598	442043.3	10.70363	0.998089	0.999511	1.00049	1.00191	4.451422
989	1	-633.5696	-628.4989	-5.070716	4793.347	12.9947	0.981701	0.995251	1.00463	1.01842	3.738816
990	0	-628.4669	-619.8722	-8.5947	802319.7	13.44649	0.998581	0.999637	1.00036	1.00142	3.998175
991	1	-630.0736	-630.0874	0.01378909	439670.3	14.0541	0.998084	0.99951	1.00049	1.00192	3.364527
992	0	-631.466	-619.8118	-11.65423	708679.4	12.68245	0.99849	0.999614	1.00039	1.00151	4.257088
993	1	-636.3013	-624.3929	-11.90845	359736.3	14.22857	0.997882	0.999458	1.00054	1.00212	4.202951
994	0	-619.1812	-617.1376	-2.043658	232397.2	13.79103	0.997364	0.999325	1.00067	1.00264	3.511832
995	1	-637.5955	-630.4891	-7.106451	641955	10.28324	0.998414	0.999594	1.0004	1.00159	3.814701
996	0	-628.4981	-619.1395	-9.358536	738963.8	11.72127	0.998522	0.999622	1.00038	1.00148	4.083801
997	1	-642.4865	-628.4961	-13.99037	102675.4	12.56613	0.996036	0.998984	1.00101	1.00397	4.446858
998	0	-630.0747	-621.1615	-8.913246	934233.8	11.80744	0.998685	0.999664	1.00034	1.00132	4.046463
999	1	-642.0614	-625.1665	-16.89489	165136.4	12.00803	0.996874	0.999199	1.0008	1.00313	4.711766
1000	0	-619.4	-617.9857	-1.414234	338500.2	14.35317	0.997816	0.999441	1.00056	1.00219	3.464566
1001	1	-625.6873	-621.5794	-4.107893	480999.4	12.46216	0.998168	0.999531	1.00047	1.00183	3.658627
1002	0	-628.8246	-621.4617	-7.362921	525013	11.37523	0.998246	0.999551	1.00045	1.00175	3.904327
1003	1	-625.479	-622.2049	-3.274181	85554.69	12.16749	0.995658	0.998887	1.00111	1.00435	3.583255
1004	0	-624.8689	-622.1726	-2.696337	623331.7	11.76653	0.99839	0.999588	1.00041	1.00161	3.517828
1005	1	-636.2128	-621.7303	-14.48251	798663.4	13.20733	0.998578	0.999636	1.00036	1.00142	4.450695
1006	0	-638.7172	-628.3768	-10.34042	803470.9	15.06758	0.998582	0.999637	1.00036	1.00142	4.047638
1007	1	-633.4646	-625.2491	-8.215444	325159.3	10.86076	0.997772	0.99943	1.00057	1.00223	3.959912
1008	0	-630.7391	-623.9817	-6.757467	144855.9	11.9514	0.996662	0.999145	1.00085	1.00334	3.866647
1009	1	-633.3794	-624.1402	-9.239235	994625	11.23858	0.998726	0.999674	1.00033	1.00127	4.06634
1010	0	-620.1144	-615.112	-5.002318	319180.2	13.84147	0.997751	0.999424	1.00057	1.00225	3.72551
1011	1	-632.4129	-626.9685	-5.444369	645958.2	12.04855	0.998419	0.999596	1.0004	1.00158	3.759142
1012	0	-629.7351	-624.9083	-4.826794	241100.3	16.90994	0.997412	0.999338	1.00066	1.00259	3.606706
1013	1	-631.9704	-623.3176	-8.652794	824195.6	14.64132	0.9986	0.999642	1.00036	1.0014	3.956074
1014	0	-619.7224	-614.1159	-5.606501	271326.5	13.88162	0.997561	0.999376	1.00062	1.00244	3.768322
1015	1	-637.3616	-630.7742	-6.58744	820756	14.3302	0.998597	0.999641	1.00036	1.0014	3.82574
1016	0	-625.5754	-620.5916	-4.983801	434466.8	16.05072	0.998072	0.999507	1.00049	1.00193	3.65457
1017	1	-629.6175	-627.6002	-2.017272	263728.3	13.11384	0.997526	0.999367	1.00063	1.00248	3.505683
1018	0	-612.2339	-614.5221	2.288232	822405.1	12.02228	0.998599	0.999642	1.00036	1.0014	3.115345
1019	1	-635.6378	-625.4326	-10.20512	391763.4	12.58575	0.99797	0.999481	1.00052	1.00203	4.145179
1020	0	-615.6952	-618.008	2.312821	381048.6	20.69538	0.997942	0.999473	1.00053	1.00206	3.063241
1021	1	-630.0082	-620.8433	-9.164933	386444.1	14.44104	0.997956	0.999477	1.00052	1.00205	4.000536
1022	0	-629.7949	-619.7248	-10.0701	846082.4	9.261863	0.998618	0.999647	1.00035	1.00138	4.001385
1023	1	-628.4877	-619.426	-9.061722	790520.6	10.70282	0.998571	0.999634	1.00036	1.00143	4.030565
1024	0	-633.7216	-620.7413	-12.98026	794485.6	13.24444	0.998574	0.999635	1.00036	1.00143	4.335044
1025	1	-634.6214	-617.6634	-16.95797	894419.7	12.50033	0.998656	0.999656	1.00034	1.00134	4.6873
1026	0	-630.5472	-623.4418	-7.105426	824328.2	12.77925	0.9986	0.999642	1.00036	1.0014	3.897719
1027	1	-630.1002	-618.8345	-11.26573	990927.3	11.10361	0.998723	0.999674	1.00033	1.00128	4.245212
1028	0	-621.1142	-618.7096	-2.40462	823690	10.75644	0.9986	0.999642	1.00036	1.0014	3.414276
1029	1	-645.0374	-619.5085	-25.52884	416290.5	8.579616	0.998031	0.999496	1.0005	1.00197	5.682439
1030	0	-629.607	-625.7779	-3.829102	59601.65	13.55612	0.994798	0.998665	1.00133	1.00521	3.643226
1031	1	-627.3416	-618.2601	-9.0815	932954	11.4229	0.998684	0.999664	1.00034	1.00132	4.05632
1032	0	-621.3762	-617.9797	-3.396407	608291.3	14.82977	0.998371	0.999583	1.00042	1.00163	3.592794
1033	1	-623.7546	-619.9382	-3.816374	466140.2	11.13378	0.998139	0.999524	1.00047	1.00186	3.576519
1034	0	-619.9571	-615.9639	-3.993133	522525.3	14.13084	0.998242	0.99955	1.00045	1.00176	3.648382
1035	1	-632.9351	-625.5971	-7.338012	924240.8	12.07947	0.998678	0.999662	1.00034	1.00132	3.916594
1036	0	-625.2427	-620.1978	-5.044936	714488.6	12.83457	0.998497	0.999616	1.00038	1.0015	3.736679
1037	1	-634.8594	-620.562	-14.29738	514245.2	7.275756	0.998228	0.999547	1.00045	1.00177	4.037456
1038	0	-621.0472	-622.0823	1.035123	753377.4	13.0072	0.998536	0.999626	1.00037	1.00146	3.26938
1039	1	-627.5224	-629.275	1.752644	485039.6	19.272	0.998175	0.999533	1.00047	1.00183	3.144752
1040	0	-622.3606	-622.77	0.4093801	624504.5	19.74352	0.998392	0.999589	1.00041	1.00161	3.195347
1041	1	-635.4158	-633.0198	-2.396047	120560.6	14.26842	0.996342	0.999063	1.00093	1.00366	3.533975
1042	0	-628.0508	-624.8459	-3.204922	667197.2	12.20505	0.998444	0.999602	1.0004	1.00156	3.578817
1043	1	-634.509	-628.97	-5.538947	526938.3	11.10119	0.998249	0.999552	1.00045	1.00175	3.729309
1044	0	-620.0717	-619.515	-0.5566342	962657.5	14.59101	0.998705	0.999669	1.00033	1.0013	3.4035
1045	1	-627.8436	-620.9572	-6.886311	451749.3	14.39474	0.998109	0.999516	1.00048	1.00189	3.844374
1046	0	-642.8371	-627.1188	-15.7183	931563.4	9.605223	0.998683	0.999663	1.00034	1.00132	4.632512
1047	1	-631.9963	-619.4542	-12.54218	18997.03	16.84017	0.990793	0.997629	1.00234	1.00924	4.068109
1048	0	-634.5931	-617.493	-17.10002	310555	7.002448	0.99772	0.999416	1.00058	1.00228	4.324226
1049	1	-620.3273	-624.6986	4.371343	111478.2	16.35674	0.996196	0.999025	1.00097	1.00381	3.069398
1050	0	-636.1025	-623.407	-12.69556	815724.2	11.58001	0.998593	0.99964	1.00036	1.00141	4.370829
1051	1	-627.2467	-622.8776	-4.369152	262882.9	10.84013	0.997522	0.999366	1.00063	1.00248	3.604064
1052	0	-626.0976	-621.4481	-4.649494	109846.3	12.65741	0.996167	0.999018	1.00098	1.00384	3.704532
1053	1	-648.1088	-631.1466	-16.96217	210997.5	11.52822	0.997234	0.999292	1.00071	1.00277	4.741635
1054	0	-629.1175	-619.3006	-9.816897	634187.9	11.49311	0.998404	0.999592	1.00041	1.0016	4.121495
1055	1	-629.708	-621.2704	-8.437628	961432	11.89188	0.998704	0.999669	1.00033	1.0013	4.006876
1056	0	-620.5597	-617.7384	-2.821329	464093.7	14.39321	0.998135	0.999523	1.00048	1.00187	3.562003
1057	1	-626.9525	-619.8793	-7.073209	771883.6	16.96032	0.998554	0.99963	1.00037	1.00145	3.736795
1058	0	-641.1964	-624.0117	-17.18471	127389.9	10.07407	0.996441	0.999088	1.00091	1.00356	4.794436
1059	1	-628.7937	-625.7894	-3.004296	17240.32	15.05362	0.990336	0.997511	1.00246	1.0097	3.561104
1060	0	-655.3813	-637.3328	-18.0485	993419.5	9.234768	0.998725	0.999674	1.00033	1.00128	4.861485
1061	1	-640.6092	-631.6818	-8.927485	216192.1	12.5086	0.997268	0.9993	1.0007	1.00274	4.044769
1062	0	-628.61	-620.0786	-8.531422	993419.5	11.37577	0.998725	0.999674	1.00033	1.00128	4.007063
1063	1	-634.6011	-623.176	-11.42512	401020.7	10.44373	0.997993	0.999487	1.00051	1.00201	4.242148
1064	0	-640.9786	-630.2001	-10.77853	308476.3	10.38373	0.997712	0.999415	1.00058	1.00229	4.177248
1065	1	-625.8131	-621.578	-4.235079	422128.9	14.57941	0.998044	0.9995	1.0005	1.00196	3.655889
1066	0	-640.9743	-627.4668	-13.5075	809708.3	11.95849	0.998588	0.999639	1.00036	1.00141	4.431221
1067	1	-627.0903	-620.1849	-6.905407	209831.4	11.90845	0.997226	0.99929	1.00071	1.00278	3.878319
1068	0	-616.3948	-616.988	0.593196	484190.5	16.03008	0.998174	0.999533	1.00047	1.00183	3.307531
1069	1	-625.925	-619.9714	-5.953574	637402.7	14.64919	0.998408	0.999593	1.00041	1.00159	3.771455
1070	0	-625.4267	-618.0241	-7.402623	459230.4	11.89117	0.998125	0.99952	1.00048	1.00188	3.919831
1071	1	-637.0661	-625.8563	-11.2098	669828.2	11.32331	0.998447	0.999603	1.0004	1.00155	4.242272
1072	0	-637.9905	-629.3906	-8.599928	388336.1	11.94762	0.997961	0.999478	1.00052	1.00204	4.020795
1073	1	-622.3576	-618.3908	-3.966748	407278.6	12.78603	0.998009	0.999491	1.00051	1.00199	3.652185
1074	0	-627.0247	-617.5958	-9.42898	815619.6	10.40016	0.998593	0.99964	1.00036	1.00141	4.048324
1075	1	-628.9897	-620.0432	-8.946456	873341.9	11.8337	0.99864	0.999652	1.00035	1.00136	4.04942
1076	0	-623.2767	-617.1233	-6.153408	186779	11.61215	0.99706	0.999247	1.00075	1.00294	3.806962
1077	1	-634.6939	-618.5693	-16.1246	214661.4	9.995533	0.997258	0.999298	1.0007	1.00274	4.687687
1078	0	-627.2608	-623.4763	-3.784464	615315.8	12.60518	0.99838	0.999586	1.00041	1.00162	3.635356
1079	1	-630.3065	-622.1451	-8.161383	103428.7	11.37742	0.99605	0.998988	1.00101	1.00396	3.974579
1080	0	-621.5257	-615.4142	-6.111483	200262.2	10.57549	0.997161	0.999273	1.00072	1.00284	3.744816
1081	1	-620.5238	-616.8403	-3.683543	593348	11.54725	0.99835	0.999578	1.00042	1.00165	3.590837
1082	0	-622.6019	-616.0503	-6.551577	596007.5	10.6769	0.998354	0.999579	1.00042	1.00165	3.794154
1083	1	-627.1972	-621.5481	-5.649106	201134.7	12.1242	0.997167	0.999275	1.00072	1.00284	3.777654
1084	0	-621.0766	-617.9427	-3.133929	27437.01	14.68395	0.992337	0.99803	1.00195	1.00768	3.578263
1085	1	-637.9731	-626.9861	-10.98696	171270.1	9.409988	0.99693	0.999214	1.00078	1.00307	4.118678
1086	0	-634.437	-625.1577	-9.279299	584977.5	14.41159	0.998339	0.999575	1.00042	1.00166	4.009831
1087	1	-624.8328	-618.1309	-6.701885	496520.3	12.34283	0.998197	0.999539	1.00046	1.0018	3.866338
1088	0	-630.607	-623.0795	-7.52752	488371.4	10.92201	0.998182	0.999535	1.00046	1.00182	3.899858
1089	1	-633.5574	-624.454	-9.103395	484713.1	12.06172	0.998175	0.999533	1.00047	1.00183	4.062797
1090	0	-634.665	-633.9015	-0.7634718	899848.4	13.44577	0.99866	0.999657	1.00034	1.00134	3.415766
1091	1	-632.2064	-623.968	-8.23836	31458.16	12.59303	0.992842	0.99816	1.00182	1.00718	3.98883
1092	0	-640.0427	-632.4498	-7.592939	45888.42	14.1996	0.994072	0.998478	1.00151	1.00594	3.900695
1093	1	-625.3838	-620.0772	-5.306597	251540.5	13.47631	0.997467	0.999352	1.00065	1.00254	3.753277
1094	0	-630.7418	-625.5673	-5.174513	93729.04	13.08574	0.995851	0.998936	1.00106	1.00415	3.746554
1095	1	-646.1894	-630.5295	-15.65995	882774.3	11.44984	0.998647	0.999654	1.00035	1.00135	4.631343
1096	0	-636.5857	-630.3224	-6.263301	776570.3	12.14768	0.998558	0.999631	1.00037	1.00144	3.828649
1097	1	-635.8057	-624.7367	-11.069	638705.6	12.25887	0.99841	0.999593	1.00041	1.00159	4.222033
1098	0	-637.9451	-622.5138	-15.43127	764654.1	9.533761	0.998547	0.999628	1.00037	1.00145	4.598679
1099	1	-622.9496	-617.7745	-5.175158	291013.5	10.88868	0.997645	0.999397	1.0006	1.00236	3.682055
1100	0	-643.3664	-627.6151	-15.75129	767950.3	10.69449	0.99855	0.999629	1.00037	1.00145	4.655663
1101	1	-618.1206	-617.677	-0.4435386	373220.6	16.46304	0.99792	0.999468	1.00053	1.00208	3.360821
1102	0	-646.6447	-623.202	-23.4427	700937.3	10.07189	0.998482	0.999612	1.00039	1.00152	5.415754
1103	1	-622.8708	-620.5379	-2.332917	508164.3	12.33148	0.998217	0.999544	1.00045	1.00178	3.511982
1104	0	-633.1976	-621.0285	-12.16904	474541.9	11.38155	0.998155	0.999528	1.00047	1.00185	4.326809
1105	1	-635.4891	-633.7469	-1.742254	77778.83	15.52031	0.995446	0.998832	1.00116	1.00456	3.467019
1106	0	-622.1348	-619.0764	-3.058337	538154.6	11.48413	0.998268	0.999557	1.00044	1.00173	3.53289
1107	1	-627.5589	-621.0414	-6.517508	385174.6	13.23327	0.997953	0.999476	1.00052	1.00205	3.847249
1108	0	-622.0653	-614.5163	-7.549029	137346.7	12.26625	0.996572	0.999122	1.00087	1.00343	3.934911
1109	1	-628.3026	-622.2975	-6.005025	543501.4	12.58171	0.998276	0.999559	1.00044	1.00172	3.811447
1110	0	-636.0491	-624.2404	-11.80869	427774.7	12.37015	0.998057	0.999503	1.0005	1.00194	4.279306
1111	1	-625.3169	-622.3548	-2.96216	137002.2	11.4527	0.996568	0.999121	1.00088	1.00344	3.522533
1112	0	-646.3612	-629.2448	-17.11642	998141.7	9.465351	0.998728	0.999675	1.00032	1.00127	4.772593
1113	1	-635.5475	-625.0564	-10.49109	270367.4	10.34005	0.997556	0.999375	1.00062	1.00245	4.147149
1114	0	-630.5085	-615.5949	-14.91365	28890.91	10.15977	0.992532	0.99808	1.0019	1.00749	4.571296
1115	1	-627.0508	-623.4512	-3.59962	595521.4	14.36365	0.998353	0.999579	1.00042	1.00165	3.616631
1116	0	-633.7507	-624.0178	-9.732884	128667.5	13.52702	0.996459	0.999093	1.0009	1.00355	4.079835
1117	1	-640.6207	-622.2763	-18.34443	447353.9	8.450653	0.9981	0.999514	1.00048	1.0019	4.830646
1118	0	-626.1294	-614.6205	-11.50886	527353.3	10.24651	0.99825	0.999552	1.00045	1.00175	4.240931
1119	1	-642.7273	-628.599	-14.12831	302852.6	7.972982	0.997691	0.999409	1.00059	1.00231	4.231051
1120	0	-634.4194	-628.6381	-5.781267	716038.4	14.03262	0.998498	0.999616	1.00038	1.0015	3.777395
1121	1	-648.5078	-633.7177	-14.79011	895697.6	9.472953	0.998657	0.999657	1.00034	1.00134	4.527351
1122	0	-628.6017	-619.3329	-9.268765	588163.7	13.53526	0.998343	0.999576	1.00042	1.00166	4.045235
1123	1	-637.0573	-624.1729	-12.88446	419807.3	12.67989	0.998039	0.999498	1.0005	1.00196	4.354198
1124	0	-630.5561	-620.0542	-10.50192	867502.4	12.89842	0.998636	0.999651	1.00035	1.00137	4.159887
1125	1	-642.3509	-624.7766	-17.57434	156322.3	9.965111	0.996787	0.999177	1.00082	1.00322	4.832491
1126	0	-630.7263	-618.1455	-12.58071	65929.24	9.605688	0.995054	0.998731	1.00126	1.00495	4.305896
1127	1	-627.2959	-617.4834	-9.812536	406981.4	13.173	0.998008	0.99949	1.00051	1.00199	4.098228
1128	0	-628.9332	-615.465	-13.46814	998453.1	11.18519	0.998728	0.999675	1.00032	1.00127	4.443073
1129	1	-628.9145	-619.9111	-9.003347	859208.2	13.45501	0.998629	0.999649	1.00035	1.00137	4.028288
1130	0	-627.7164	-618.4387	-9.277669	875391.3	15.47366	0.998642	0.999653	1.00035	1.00136	3.955136
1131	1	-622.385	-620.3251	-2.059988	711156.9	13.41238	0.998493	0.999615	1.00038	1.00151	3.511978
1132	0	-646.8081	-627.5564	-19.25176	93150.85	12.29592	0.995838	0.998933	1.00106	1.00417	4.886711
1133	1	-635.4495	-621.2981	-14.15141	273107.1	10.50752	0.997569	0.999378	1.00062	1.00243	4.504198
1134	0	-642.5706	-626.554	-16.01665	119313.3	11.12378	0.996322	0.999058	1.00094	1.00368	4.672569
1135	1	-642.2614	-627.0338	-15.2276	881801.1	10.00544	0.998647	0.999654	1.00035	1.00135	4.598247
1136	0	-635.8298	-621.6184	-14.21144	526222.1	9.744369	0.998248	0.999552	1.00045	1.00175	4.484141
1137	1	-636.0017	-626.849	-9.15263	269488.3	11.06379	0.997552	0.999374	1.00062	1.00245	4.053658
1138	0	-640.0364	-626.1615	-13.87496	594795.6	14.65005	0.998352	0.999579	1.00042	1.00165	4.312133
1139	1	-651.7153	-636.5937	-15.12159	272087.2	9.993817	0.997564	0.999377	1.00062	1.00244	4.587288
1140	0	-628.8339	-620.6049	-8.228982	503011	12.4954	0.998208	0.999542	1.00046	1.00179	3.989042
1141	1	-628.8922	-624.1063	-4.785907	942204.5	10.8892	0.998691	0.999665	1.00033	1.00131	3.646347
1142	0	-629.6132	-623.6883	-5.924867	104580.1	12.49104	0.996072	0.998993	1.001	1.00393	3.804618
1143	1	-628.9196	-616.0521	-12.86749	701588.4	13.80019	0.998483	0.999612	1.00039	1.00152	4.296147
1144	0	-636.9258	-620.1499	-16.77594	486260.2	11.25656	0.998178	0.999534	1.00046	1.00182	4.736307
1145	1	-638.6488	-622.0134	-16.63535	232944.6	9.338058	0.997368	0.999326	1.00067	1.00263	4.714914
1146	0	-639.7336	-623.8576	-15.87603	555143.8	11.33862	0.998295	0.999564	1.00044	1.00171	4.653886
1147	1	-629.8428	-615.2388	-14.60392	795595.1	10.61184	0.998575	0.999636	1.00036	1.00143	4.548073
1148	0	-632.8007	-621.2372	-11.56344	210205.9	9.897455	0.997229	0.999291	1.00071	1.00277	4.224469
1149	1	-625.0869	-621.3509	-3.736011	610115.6	13.95314	0.998373	0.999584	1.00042	1.00163	3.63271
1150	0	-633.5688	-618.617	-14.95177	814966.6	14.4785	0.998592	0.99964	1.00036	1.00141	4.398478
1151	1	-618.8185	-617.8628	-0.9556293	577249.6	14.63848	0.998327	0.999572	1.00043	1.00167	3.430388
1152	0	-624.1472	-616.0516	-8.095616	550523.2	13.00194	0.998287	0.999562	1.00044	1.00171	3.971457
1153	1	-635.5687	-623.9215	-11.64717	815725	11.0769	0.998593	0.99964	1.00036	1.00141	4.279278
1154	0	-631.4869	-618.836	-12.65094	419056.1	11.1638	0.998037	0.999498	1.0005	1.00196	4.370023
1155	1	-626.8942	-622.4001	-4.494121	468217.8	13.41434	0.998143	0.999525	1.00047	1.00186	3.693449
1156	0	-627.7693	-615.3865	-12.38273	479965.6	7.431856	0.998166	0.999531	1.00047	1.00184	3.836498
1157	1	-623.43	-619.9076	-3.522445	988737.3	16.67693	0.998722	0.999673	1.00033	1.00128	3.539248
1158	0	-625.6225	-618.2229	-7.399631	294215.8	14.31366	0.997658	0.9994	1.0006	1.00234	3.883019
1159	1	-641.5593	-623.3064	-18.25292	727637.3	7.17131	0.99851	0.999619	1.00038	1.00149	4.547921
1160	0	-623.7058	-618.637	-5.068836	143278	13.81027	0.996644	0.99914	1.00086	1.00336	3.730862
1161	1	-629.1556	-619.5256	-9.630019	226603.3	10.81158	0.997331	0.999317	1.00068	1.00267	4.088265
1162	0	-622.4017	-618.7981	-3.603596	929076.6	16.46645	0.998682	0.999663	1.00034	1.00132	3.552634
1163	1	-633.0951	-620.0978	-12.99728	103737.9	10.7012	0.996056	0.998989	1.00101	1.00395	4.398252
1164	0	-623.1533	-621.6373	-1.516	233676.7	16.51065	0.997372	0.999327	1.00067	1.00263	3.424429
1165	1	-623.4194	-620.6694	-2.750023	836471	12.32311	0.998611	0.999645	1.00035	1.00139	3.545541
1166	0	-632.8278	-625.2548	-7.572991	889747.6	13.59468	0.998653	0.999655	1.00034	1.00135	3.918375
1167	1	-631.2661	-625.8068	-5.459289	427984.7	12.47294	0.998058	0.999503	1.0005	1.00194	3.767173
1168	0	-627.0532	-618.9546	-8.098529	83712.84	14.44672	0.99561	0.998874	1.00112	1.0044	3.926456
1169	1	-627.9512	-626.5176	-1.433555	149372.5	14.74465	0.996713	0.999158	1.00084	1.00329	3.461656
1170	0	-627.9961	-619.432	-8.564167	121815.9	14.46481	0.99636	0.999067	1.00093	1.00364	3.957899
1171	1	-631.2988	-622.1961	-9.10276	591580.2	10.05687	0.998348	0.999577	1.00042	1.00165	3.990688
1172	0	-640.9234	-625.2653	-15.65809	124328.9	11.05159	0.996397	0.999077	1.00092	1.00361	4.641907
1173	1	-633.2519	-619.5487	-13.70318	174273.9	15.37897	0.996957	0.999221	1.00078	1.00305	4.248127
1174	0	-644.229	-630.7197	-13.50925	250962	13.15167	0.997464	0.999351	1.00065	1.00254	4.379998
1175	1	-641.1435	-622.8563	-18.28713	879366	10.84701	0.998645	0.999653	1.00035	1.00136	4.887751
1176	0	-630.7763	-613.3253	-17.45093	966799.2	15.01221	0.998708	0.99967	1.00033	1.00129	4.524446
1177	1	-634.9649	-622.1954	-12.76943	332601.1	10.62172	0.997797	0.999436	1.00056	1.0022	4.375415
1178	0	-639.0265	-626.7856	-12.24085	643260.4	13.66201	0.998416	0.999595	1.0004	1.00159	4.258188
1179	1	-636.4963	-623.6029	-12.89336	46828.66	10.36278	0.994132	0.998494	1.00149	1.00588	4.380238
1180	0	-641.1649	-631.6822	-9.482697	158287.5	11.70734	0.996807	0.999182	1.00081	1.0032	4.094323
1181	1	-618.3457	-619.2466	0.9008673	616056.4	12.91611	0.998381	0.999586	1.00041	1.00162	3.276493
1182	0	-634.1529	-618.7377	-15.41529	310780.7	10.02488	0.997721	0.999417	1.00058	1.00228	4.617539
1183	1	-630.1978	-614.8196	-15.37823	654163.1	10.20005	0.998429	0.999598	1.0004	1.00157	4.617784
1184	0	-641.5753	-621.0278	-20.54745	764883	7.665296	0.998547	0.999628	1.00037	1.00145	4.984497
1185	1	-637.5392	-626.6042	-10.93498	228463.5	9.780513	0.997342	0.99932	1.00068	1.00266	4.151138
1186	0	-627.6412	-616.8	-10.84124	875910.4	10.55067	0.998642	0.999653	1.00035	1.00136	4.191028
1187	1	-632.7307	-627.751	-4.979697	871304.5	14.83774	0.998639	0.999652	1.00035	1.00136	3.699311
1188	0	-636.4443	-630.8655	-5.578775	998837.1	11.00814	0.998728	0.999675	1.00032	1.00127	3.727144
1189	1	-640.1022	-633.5065	-6.595687	722987.7	13.5035	0.998505	0.999618	1.00038	1.0015	3.848393
1190	0	-636.2712	-625.449	-10.82215	526433.4	13.42111	0.998249	0.999552	1.00045	1.00175	4.164901
1191	1	-626.7109	-618.5666	-8.144274	849170.5	12.65931	0.998621	0.999647	1.00035	1.00138	3.980615
1192	0	-628.5688	-619.029	-9.539734	236500.5	16.18538	0.997387	0.999331	1.00067	1.00261	3.930311
1193	1	-642.1698	-628.5693	-13.60049	451215.6	10.75058	0.998108	0.999516	1.00048	1.00189	4.455081
1194	0	-631.7238	-624.6971	-7.026708	298558.7	10.85704	0.997675	0.999405	1.00059	1.00233	3.850238
1195	1	-635.1304	-622.2835	-12.84686	257523.3	12.31971	0.997496	0.999359	1.00064	1.00251	4.364999
1196	0	-627.7849	-621.898	-5.886826	572905.2	12.05626	0.998321	0.999571	1.00043	1.00168	3.796015
1197	1	-625.3759	-618.5387	-6.837224	792644	9.958595	0.998573	0.999635	1.00036	1.00143	3.754258
1198	0	-637.9844	-627.2295	-10.75482	304266.4	14.29037	0.997697	0.99941	1.00059	1.00231	4.118649
1199	1	-620.3922	-618.7001	-1.692156	557891.2	13.38888	0.998299	0.999565	1.00043	1.0017	3.484341
1200	0	-636.7612	-624.2528	-12.5085	313943.7	13.99824	0.997732	0.99942	1.00058	1.00227	4.258803
1201	1	-630.0325	-628.884	-1.148456	417410.2	18.06814	0.998033	0.999497	1.0005	1.00197	3.346104
1202	0	-642.2279	-627.8226	-14.40527	388997.2	9.511888	0.997963	0.999479	1.00052	1.00204	4.489534
1203	1	-650.8545	-642.1671	-8.68737	567329.7	11.57704	0.998313	0.999568	1.00043	1.00169	4.024653
1204	0	-641.1724	-626.9508	-14.22161	399934.6	11.51569	0.997991	0.999486	1.00051	1.00201	4.504211
1205	1	-638.4431	-621.6903	-16.75278	768783.2	15.3676	0.998551	0.999629	1.00037	1.00145	4.447408
1206	0	-622.1184	-617.3404	-4.777968	946431.5	14.86976	0.998694	0.999666	1.00033	1.00131	3.684741
1207	1	-631.8892	-628.2089	-3.680241	638627.5	16.04782	0.99841	0.999593	1.00041	1.00159	3.573463
1208	0	-636.9311	-625.9334	-10.99764	496544.6	15.86856	0.998197	0.999539	1.00046	1.0018	4.041113
1209	1	-624.6509	-617.559	-7.091884	773883.2	10.26314	0.998555	0.999631	1.00037	1.00145	3.811421
1210	0	-623.1097	-620.9847	-2.125035	595368.6	15.84026	0.998353	0.999579	1.00042	1.00165	3.482813
1211	1	-630.3039	-619.306	-10.99793	730350.7	15.16615	0.998513	0.99962	1.00038	1.00149	4.085312
1212	0	-618.6357	-617.2243	-1.411399	904490.9	13.14159	0.998664	0.999658	1.00034	1.00134	3.459958
1213	1	-645.7265	-630.2972	-15.42932	440914.6	9.919761	0.998086	0.99951	1.00049	1.00191	4.615809
1214	0	-631.7014	-618.4559	-13.24546	488921.4	12.43203	0.998183	0.999535	1.00046	1.00182	4.39305
1215	1	-628.1469	-626.2962	-1.850719	675385.9	15.08793	0.998454	0.999605	1.00039	1.00155	3.48379
1216	0	-630.7919	-627.499	-3.292898	299672.8	14.40765	0.997679	0.999406	1.00059	1.00232	3.594513
1217	1	-625.7246	-622.3393	-3.385336	144680.6	11.15528	0.99666	0.999144	1.00085	1.00334	3.539421
